date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-04-15,Région,RSS06,06 - Montréal,11094,519246,,,,
2021-04-16,Région,RSS06,06 - Montréal,11268,530514,,,,
2021-04-17,Région,RSS06,06 - Montréal,8365,538879,,,,
2021-04-18,Région,RSS06,06 - Montréal,6318,545197,,,,
2021-04-19,Région,RSS06,06 - Montréal,9096,554293,,,,
2021-04-20,Région,RSS06,06 - Montréal,10578,564871,,,,
2021-04-21,Région,RSS06,06 - Montréal,16263,581134,,,,
2021-04-22,Région,RSS06,06 - Montréal,13797,594931,,,,
2021-04-23,Région,RSS06,06 - Montréal,12053,606984,,,,
2021-04-24,Région,RSS06,06 - Montréal,7167,614151,,,,
2021-04-25,Région,RSS06,06 - Montréal,5019,619170,,,,
2021-04-26,Région,RSS06,06 - Montréal,8002,627172,,,,
2021-04-27,Région,RSS06,06 - Montréal,8151,635323,,,,
2021-04-28,Région,RSS06,06 - Montréal,9584,644907,,,,
2021-04-29,Région,RSS06,06 - Montréal,10115,655022,,,,
2021-04-30,Région,RSS06,06 - Montréal,10544,665566,,,,
2021-05-01,Région,RSS06,06 - Montréal,7776,673342,,,,
2021-05-02,Région,RSS06,06 - Montréal,7789,681131,,,,
2021-05-03,Région,RSS06,06 - Montréal,10398,691529,,,,
2021-05-04,Région,RSS06,06 - Montréal,13847,705376,,,,
2021-05-05,Région,RSS06,06 - Montréal,15324,720700,,,,
2021-05-06,Région,RSS06,06 - Montréal,18421,739121,,,,
2021-05-07,Région,RSS06,06 - Montréal,16481,755602,,,,
2021-05-08,Région,RSS06,06 - Montréal,15027,770629,,,,
2021-05-09,Région,RSS06,06 - Montréal,13737,784366,,,,
2021-05-10,Région,RSS06,06 - Montréal,17311,801677,,,,
2021-05-11,Région,RSS06,06 - Montréal,17546,819223,,,,
2021-05-12,Région,RSS06,06 - Montréal,20471,839694,,,,
2021-05-13,Région,RSS06,06 - Montréal,22037,861731,,,,
2021-05-14,Région,RSS06,06 - Montréal,21977,883708,,,,
2021-05-15,Région,RSS06,06 - Montréal,18563,902271,,,,
2021-05-16,Région,RSS06,06 - Montréal,16658,918929,,,,
2021-05-17,Région,RSS06,06 - Montréal,19813,938742,,,,
2021-05-18,Région,RSS06,06 - Montréal,18318,957060,,,,
2021-05-19,Région,RSS06,06 - Montréal,19646,976706,,,,
2021-05-20,Région,RSS06,06 - Montréal,20144,996850,,,,
2021-05-21,Région,RSS06,06 - Montréal,18696,1015546,,,,
2021-05-22,Région,RSS06,06 - Montréal,17380,1032926,,,,
2021-05-23,Région,RSS06,06 - Montréal,16073,1048999,,,,
2021-05-24,Région,RSS06,06 - Montréal,15280,1064279,,,,
2021-05-25,Région,RSS06,06 - Montréal,17286,1081565,,,,
2021-05-26,Région,RSS06,06 - Montréal,20006,1101571,,,,
2021-05-27,Région,RSS06,06 - Montréal,21247,1122818,,,,
2021-05-28,Région,RSS06,06 - Montréal,20627,1143445,,,,
2021-05-29,Région,RSS06,06 - Montréal,22221,1165666,,,,
2021-05-30,Région,RSS06,06 - Montréal,18286,1183952,,,,
2021-05-31,Région,RSS06,06 - Montréal,20263,1204215,,,,
2021-06-01,Région,RSS06,06 - Montréal,18626,1222841,,,,
2021-06-02,Région,RSS06,06 - Montréal,20604,1243445,,,,
2021-06-03,Région,RSS06,06 - Montréal,20739,1264184,,,,
2021-06-04,Région,RSS06,06 - Montréal,20769,1284953,,,,
2021-06-05,Région,RSS06,06 - Montréal,19762,1304715,,,,
2021-06-06,Région,RSS06,06 - Montréal,16149,1320864,,,,
2021-06-07,Région,RSS06,06 - Montréal,16574,1337438,,,,
2021-06-08,Région,RSS06,06 - Montréal,19536,1356974,,,,
2021-06-09,Région,RSS06,06 - Montréal,25180,1382154,,,,
2021-06-10,Région,RSS06,06 - Montréal,26433,1408587,,,,
2021-06-11,Région,RSS06,06 - Montréal,29211,1437798,,,,
2021-06-12,Région,RSS06,06 - Montréal,22000,1459798,,,,
2021-06-13,Région,RSS06,06 - Montréal,20706,1480504,,,,
2021-06-14,Région,RSS06,06 - Montréal,26436,1506940,,,,
2021-06-15,Région,RSS06,06 - Montréal,24071,1531011,,,,
2021-06-16,Région,RSS06,06 - Montréal,25449,1556460,,,,
2021-06-17,Région,RSS06,06 - Montréal,24498,1580958,,,,
2021-06-18,Région,RSS06,06 - Montréal,24002,1604960,,,,
2021-06-19,Région,RSS06,06 - Montréal,15346,1620306,,,,
2021-06-20,Région,RSS06,06 - Montréal,11790,1632096,,,,
2021-06-21,Région,RSS06,06 - Montréal,19708,1651804,,,,
2021-06-22,Région,RSS06,06 - Montréal,20016,1671820,,,,
2021-06-23,Région,RSS06,06 - Montréal,24140,1695960,,,,
2021-06-24,Région,RSS06,06 - Montréal,16553,1712513,,,,
2021-06-25,Région,RSS06,06 - Montréal,23236,1735749,,,,
2021-06-26,Région,RSS06,06 - Montréal,18905,1754654,,,,
2021-06-27,Région,RSS06,06 - Montréal,16549,1771203,,,,
2021-06-28,Région,RSS06,06 - Montréal,22677,1793880,,,,
2021-06-29,Région,RSS06,06 - Montréal,25320,1819200,,,,
2021-06-30,Région,RSS06,06 - Montréal,24875,1844075,,,,
2021-07-01,Région,RSS06,06 - Montréal,19045,1863120,,,,
2021-07-02,Région,RSS06,06 - Montréal,23287,1886407,,,,
2021-07-03,Région,RSS06,06 - Montréal,18276,1904683,,,,
2021-07-04,Région,RSS06,06 - Montréal,16595,1921278,,,,
2021-07-05,Région,RSS06,06 - Montréal,22259,1943537,,,,
2021-07-06,Région,RSS06,06 - Montréal,23575,1967112,,,,
2021-07-07,Région,RSS06,06 - Montréal,24710,1991822,,,,
2021-07-08,Région,RSS06,06 - Montréal,23439,2015261,,,,
2021-07-09,Région,RSS06,06 - Montréal,26376,2041637,,,,
2021-07-10,Région,RSS06,06 - Montréal,20152,2061789,,,,
2021-07-11,Région,RSS06,06 - Montréal,16565,2078354,,,,
2021-07-12,Région,RSS06,06 - Montréal,22046,2100400,,,,
2021-07-13,Région,RSS06,06 - Montréal,21929,2122329,,,,
2021-07-14,Région,RSS06,06 - Montréal,22769,2145098,,,,
2021-07-15,Région,RSS06,06 - Montréal,21153,2166251,,,,
2021-07-16,Région,RSS06,06 - Montréal,22418,2188669,,,,
2021-07-17,Région,RSS06,06 - Montréal,17397,2206066,,,,
2021-07-18,Région,RSS06,06 - Montréal,14410,2220476,,,,
2021-07-19,Région,RSS06,06 - Montréal,19042,2239518,,,,
2021-07-20,Région,RSS06,06 - Montréal,20208,2259726,,,,
2021-07-21,Région,RSS06,06 - Montréal,20842,2280568,,,,
2021-07-22,Région,RSS06,06 - Montréal,18241,2298809,,,,
2021-07-23,Région,RSS06,06 - Montréal,20560,2319369,,,,
2021-07-24,Région,RSS06,06 - Montréal,16235,2335604,,,,
2021-07-25,Région,RSS06,06 - Montréal,13158,2348762,,,,
2021-07-26,Région,RSS06,06 - Montréal,15852,2364614,,,,
2021-07-27,Région,RSS06,06 - Montréal,16473,2381087,,,,
2021-07-28,Région,RSS06,06 - Montréal,15487,2396574,,,,
2021-07-29,Région,RSS06,06 - Montréal,13304,2409878,,,,
2021-07-30,Région,RSS06,06 - Montréal,17848,2427726,,,,
2021-07-31,Région,RSS06,06 - Montréal,14772,2442498,,,,
2021-08-01,Région,RSS06,06 - Montréal,9583,2452081,,,,
2021-08-02,Région,RSS06,06 - Montréal,11717,2463798,,,,
2021-08-03,Région,RSS06,06 - Montréal,10087,2473885,,,,
2021-08-04,Région,RSS06,06 - Montréal,9996,2483881,,,,
2021-08-05,Région,RSS06,06 - Montréal,9974,2493855,,,,
2021-08-06,Région,RSS06,06 - Montréal,13012,2506867,,,,
2021-08-07,Région,RSS06,06 - Montréal,10316,2517183,,,,
2021-08-08,Région,RSS06,06 - Montréal,6035,2523218,,,,
2021-08-09,Région,RSS06,06 - Montréal,9516,2532734,,,,
2021-08-10,Région,RSS06,06 - Montréal,8785,2541519,,,,
2021-08-11,Région,RSS06,06 - Montréal,8657,2550176,,,,
2021-08-12,Région,RSS06,06 - Montréal,9256,2559432,,,,
2021-08-13,Région,RSS06,06 - Montréal,11587,2571019,,,,
2021-08-14,Région,RSS06,06 - Montréal,10494,2581513,,,,
2021-08-15,Région,RSS06,06 - Montréal,8505,2590018,,,,
2021-08-16,Région,RSS06,06 - Montréal,10118,2600136,,,,
2021-08-17,Région,RSS06,06 - Montréal,9324,2609460,,,,
2021-08-18,Région,RSS06,06 - Montréal,8995,2618455,,,,
2021-08-19,Région,RSS06,06 - Montréal,8355,2626810,,,,
2021-08-20,Région,RSS06,06 - Montréal,10910,2637720,,,,
2021-08-21,Région,RSS06,06 - Montréal,8878,2646598,,,,
2021-08-22,Région,RSS06,06 - Montréal,6495,2653093,,,,
2021-08-23,Région,RSS06,06 - Montréal,8089,2661182,,,,
2021-08-24,Région,RSS06,06 - Montréal,6853,2668035,,,,
2021-08-25,Région,RSS06,06 - Montréal,6897,2674932,,,,
2021-08-26,Région,RSS06,06 - Montréal,7296,2682228,,,,
2021-08-27,Région,RSS06,06 - Montréal,8814,2691042,,,,
2021-08-28,Région,RSS06,06 - Montréal,7735,2698777,,,,
2021-08-29,Région,RSS06,06 - Montréal,4628,2703405,,,,
2021-08-30,Région,RSS06,06 - Montréal,6642,2710047,,,,
2021-08-31,Région,RSS06,06 - Montréal,6809,2716856,,,,
2021-09-01,Région,RSS06,06 - Montréal,6578,2723434,,,,
2021-09-02,Région,RSS06,06 - Montréal,6747,2730181,,,,
2021-09-03,Région,RSS06,06 - Montréal,7886,2738067,,,,
2021-09-04,Région,RSS06,06 - Montréal,6818,2744885,,,,
2021-09-05,Région,RSS06,06 - Montréal,5009,2749894,,,,
2021-09-06,Région,RSS06,06 - Montréal,4353,2754247,,,,
2021-09-07,Région,RSS06,06 - Montréal,6248,2760495,,,,
2021-09-08,Région,RSS06,06 - Montréal,6285,2766780,,,,
2021-09-09,Région,RSS06,06 - Montréal,5763,2772543,,,,
2021-09-10,Région,RSS06,06 - Montréal,6727,2779270,,,,
2021-09-11,Région,RSS06,06 - Montréal,5122,2784392,,,,
2021-09-12,Région,RSS06,06 - Montréal,3727,2788119,,,,
2021-09-13,Région,RSS06,06 - Montréal,5155,2793274,,,,
2021-09-14,Région,RSS06,06 - Montréal,5180,2798454,,,,
2021-09-15,Région,RSS06,06 - Montréal,5120,2803574,,,,
2021-09-16,Région,RSS06,06 - Montréal,4980,2808554,,,,
2021-09-17,Région,RSS06,06 - Montréal,6308,2814862,,,,
2021-09-18,Région,RSS06,06 - Montréal,4445,2819307,,,,
2021-09-19,Région,RSS06,06 - Montréal,3045,2822352,,,,
2021-09-20,Région,RSS06,06 - Montréal,4039,2826391,,,,
2021-09-21,Région,RSS06,06 - Montréal,3854,2830245,,,,
2021-09-22,Région,RSS06,06 - Montréal,3804,2834049,,,,
2021-09-23,Région,RSS06,06 - Montréal,4074,2838123,,,,
2021-09-24,Région,RSS06,06 - Montréal,5129,2843252,,,,
2021-09-25,Région,RSS06,06 - Montréal,3662,2846914,,,,
2021-09-26,Région,RSS06,06 - Montréal,2335,2849249,,,,
2021-09-27,Région,RSS06,06 - Montréal,3019,2852268,,,,
2021-09-28,Région,RSS06,06 - Montréal,3237,2855505,,,,
2021-09-29,Région,RSS06,06 - Montréal,3550,2859055,,,,
2021-09-30,Région,RSS06,06 - Montréal,4000,2863055,,,,
2021-10-01,Région,RSS06,06 - Montréal,4401,2867456,,,,
2021-10-02,Région,RSS06,06 - Montréal,3389,2870845,,,,
2021-10-03,Région,RSS06,06 - Montréal,2556,2873401,,,,
2021-10-04,Région,RSS06,06 - Montréal,2908,2876309,,,,
2021-10-05,Région,RSS06,06 - Montréal,3030,2879339,,,,
2021-10-06,Région,RSS06,06 - Montréal,3376,2882715,,,,
2021-10-07,Région,RSS06,06 - Montréal,3575,2886290,,,,
2021-10-08,Région,RSS06,06 - Montréal,4431,2890721,,,,
2021-10-09,Région,RSS06,06 - Montréal,3266,2893987,,,,
2021-10-10,Région,RSS06,06 - Montréal,2164,2896151,,,,
2021-10-11,Région,RSS06,06 - Montréal,2118,2898269,,,,
2021-10-12,Région,RSS06,06 - Montréal,3418,2901687,,,,
2021-10-13,Région,RSS06,06 - Montréal,2948,2904635,,,,
2021-10-14,Région,RSS06,06 - Montréal,2973,2907608,,,,
2021-10-15,Région,RSS06,06 - Montréal,3805,2911413,,,,
2021-10-16,Région,RSS06,06 - Montréal,2723,2914136,,,,
2021-10-17,Région,RSS06,06 - Montréal,1724,2915860,,,,
2021-10-18,Région,RSS06,06 - Montréal,2409,2918269,,,,
2021-10-19,Région,RSS06,06 - Montréal,2307,2920576,,,,
2021-10-20,Région,RSS06,06 - Montréal,3004,2923580,,,,
2021-10-21,Région,RSS06,06 - Montréal,2852,2926432,,,,
2021-10-22,Région,RSS06,06 - Montréal,3664,2930096,,,,
2021-10-23,Région,RSS06,06 - Montréal,2216,2932312,,,,
2021-10-24,Région,RSS06,06 - Montréal,1418,2933730,,,,
2021-10-25,Région,RSS06,06 - Montréal,3501,2937231,,,,
2021-10-26,Région,RSS06,06 - Montréal,2908,2940139,,,,
2021-10-27,Région,RSS06,06 - Montréal,3833,2943972,,,,
2021-10-28,Région,RSS06,06 - Montréal,3070,2947042,,,,
2021-10-29,Région,RSS06,06 - Montréal,3502,2950544,,,,
2021-10-30,Région,RSS06,06 - Montréal,2183,2952727,,,,
2021-10-31,Région,RSS06,06 - Montréal,1171,2953898,,,,
2021-11-01,Région,RSS06,06 - Montréal,3273,2957171,,,,
2021-11-02,Région,RSS06,06 - Montréal,3103,2960274,,,,
2021-11-03,Région,RSS06,06 - Montréal,3283,2963557,,,,
2021-11-04,Région,RSS06,06 - Montréal,3113,2966670,,,,
2021-11-05,Région,RSS06,06 - Montréal,3241,2969911,,,,
2021-11-06,Région,RSS06,06 - Montréal,1931,2971842,,,,
2021-11-07,Région,RSS06,06 - Montréal,1425,2973267,,,,
2021-11-08,Région,RSS06,06 - Montréal,2960,2976227,,,,
2021-11-09,Région,RSS06,06 - Montréal,2773,2979000,,,,
2021-11-10,Région,RSS06,06 - Montréal,3047,2982047,,,,
2021-11-11,Région,RSS06,06 - Montréal,3413,2985460,,,,
2021-11-12,Région,RSS06,06 - Montréal,3502,2988962,,,,
2021-11-13,Région,RSS06,06 - Montréal,1905,2990867,,,,
2021-11-14,Région,RSS06,06 - Montréal,1347,2992214,,,,
2021-11-15,Région,RSS06,06 - Montréal,2773,2994987,,,,
2021-11-16,Région,RSS06,06 - Montréal,2710,2997697,,,,
2021-11-17,Région,RSS06,06 - Montréal,2987,3000684,,,,
2021-11-18,Région,RSS06,06 - Montréal,2535,3003219,,,,
2021-11-19,Région,RSS06,06 - Montréal,2741,3005960,,,,
2021-11-20,Région,RSS06,06 - Montréal,1615,3007575,,,,
2021-11-21,Région,RSS06,06 - Montréal,1140,3008715,,,,
2021-11-22,Région,RSS06,06 - Montréal,2075,3010790,,,,
2021-11-23,Région,RSS06,06 - Montréal,2034,3012824,,,,
2021-11-24,Région,RSS06,06 - Montréal,3603,3016427,,,,
2021-11-25,Région,RSS06,06 - Montréal,4352,3020779,,,,
2021-11-26,Région,RSS06,06 - Montréal,6276,3027055,,,,
2021-11-27,Région,RSS06,06 - Montréal,5386,3032441,,,,
2021-11-28,Région,RSS06,06 - Montréal,5104,3037545,,,,
2021-11-29,Région,RSS06,06 - Montréal,5933,3043478,,,,
2021-11-30,Région,RSS06,06 - Montréal,5759,3049237,,,,
2021-12-01,Région,RSS06,06 - Montréal,5732,3054969,,,,
2021-12-02,Région,RSS06,06 - Montréal,5651,3060620,,,,
2021-12-03,Région,RSS06,06 - Montréal,6771,3067391,,,,
2021-12-04,Région,RSS06,06 - Montréal,5527,3072918,,,,
2021-12-05,Région,RSS06,06 - Montréal,4353,3077271,,,,
2021-12-06,Région,RSS06,06 - Montréal,6048,3083319,,,,
2021-12-07,Région,RSS06,06 - Montréal,6311,3089630,,,,
2021-12-08,Région,RSS06,06 - Montréal,7628,3097258,,,,
2021-12-09,Région,RSS06,06 - Montréal,8603,3105861,,,,
2021-12-10,Région,RSS06,06 - Montréal,10064,3115925,,,,
2021-12-11,Région,RSS06,06 - Montréal,6778,3122703,,,,
2021-12-12,Région,RSS06,06 - Montréal,6452,3129155,,,,
2021-12-13,Région,RSS06,06 - Montréal,10355,3139510,,,,
2021-12-14,Région,RSS06,06 - Montréal,11565,3151075,,,,
2021-12-15,Région,RSS06,06 - Montréal,11499,3162574,,,,
2021-12-16,Région,RSS06,06 - Montréal,12706,3175280,,,,
2021-12-17,Région,RSS06,06 - Montréal,14808,3190088,,,,
2021-12-18,Région,RSS06,06 - Montréal,11074,3201162,,,,
2021-12-19,Région,RSS06,06 - Montréal,10606,3211768,,,,
2021-12-20,Région,RSS06,06 - Montréal,15794,3227562,,,,
2021-12-21,Région,RSS06,06 - Montréal,18458,3246020,,,,
2021-12-22,Région,RSS06,06 - Montréal,19305,3265325,,,,
2021-12-23,Région,RSS06,06 - Montréal,17025,3282350,,,,
2021-12-24,Région,RSS06,06 - Montréal,7113,3289463,,,,
2021-12-25,Région,RSS06,06 - Montréal,30,3289493,,,,
2021-12-26,Région,RSS06,06 - Montréal,5117,3294610,,,,
2021-12-27,Région,RSS06,06 - Montréal,14790,3309400,,,,
2021-12-28,Région,RSS06,06 - Montréal,17448,3326848,,,,
2021-12-29,Région,RSS06,06 - Montréal,17514,3344362,,,,
2021-12-30,Région,RSS06,06 - Montréal,16105,3360467,,,,
2021-12-31,Région,RSS06,06 - Montréal,8089,3368556,,,,
2022-01-01,Région,RSS06,06 - Montréal,61,3368617,,,,
2022-01-02,Région,RSS06,06 - Montréal,5427,3374044,,,,
2022-01-03,Région,RSS06,06 - Montréal,13538,3387582,,,,
2022-01-04,Région,RSS06,06 - Montréal,16526,3404108,,,,
2022-01-05,Région,RSS06,06 - Montréal,17571,3421679,,,,
2022-01-06,Région,RSS06,06 - Montréal,18687,3440366,,,,
2022-01-07,Région,RSS06,06 - Montréal,18969,3459335,,,,
2022-01-08,Région,RSS06,06 - Montréal,14587,3473922,,,,
2022-01-09,Région,RSS06,06 - Montréal,13945,3487867,,,,
2022-01-10,Région,RSS06,06 - Montréal,19458,3507325,,,,
2022-01-11,Région,RSS06,06 - Montréal,20855,3528180,,,,
2022-01-12,Région,RSS06,06 - Montréal,22207,3550387,,,,
2022-01-13,Région,RSS06,06 - Montréal,21925,3572312,,,,
2022-01-14,Région,RSS06,06 - Montréal,22513,3594825,,,,
2022-01-15,Région,RSS06,06 - Montréal,19053,3613878,,,,
2022-01-16,Région,RSS06,06 - Montréal,17764,3631642,,,,
2022-01-17,Région,RSS06,06 - Montréal,17795,3649437,,,,
2022-01-18,Région,RSS06,06 - Montréal,21071,3670508,,,,
2022-01-19,Région,RSS06,06 - Montréal,20335,3690843,,,,
2022-01-20,Région,RSS06,06 - Montréal,20674,3711517,,,,
2022-01-21,Région,RSS06,06 - Montréal,20895,3732412,,,,
2022-01-22,Région,RSS06,06 - Montréal,17552,3749964,,,,
2022-01-23,Région,RSS06,06 - Montréal,14661,3764625,,,,
2022-01-24,Région,RSS06,06 - Montréal,16326,3780951,,,,
2022-01-25,Région,RSS06,06 - Montréal,15325,3796276,,,,
2022-01-26,Région,RSS06,06 - Montréal,13760,3810036,,,,
2022-01-27,Région,RSS06,06 - Montréal,13430,3823466,,,,
2022-01-28,Région,RSS06,06 - Montréal,17079,3840545,,,,
2022-01-29,Région,RSS06,06 - Montréal,13701,3854246,,,,
2022-01-30,Région,RSS06,06 - Montréal,9196,3863442,,,,
