No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,166,0,20742,800.31,0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,292,11,34840,838.12,31.54
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,120,17,19055.5,629.74,89.50
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,30,n.d.,8507,352.65,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,592,n.d.,57728,1025.50,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,82,0,17948.5,456.86,0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,208,0,20658.5,1006.85,0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,0,17455,286.45,0.00
01,01 - Bas-Saint-Laurent,,Total,1556,34,196934.5,790.11,17.28
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,317,n.d.,31025,1021.76,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,683,0,25019.5,2729.87,0.00
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2326,5,52281,4449.04,9.57
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2057,n.d.,67384,3052.65,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2807,n.d.,79237.5,3542.51,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,621,0,22558,2752.90,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total,8818,10,277505,3177.60,3.61
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1383,n.d.,55121,2509.03,n.d.
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10506,156,321832.5,3264.43,48.35
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9826,130,352784,2785.27,36.71
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,510,n.d.,28065.5,1817.18,n.d.
03,03 - Capitale-Nationale,,Total,22414,296,757803,2957.76,38.94
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,387,28,15002,2579.66,186.87
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,404,n.d.,25591.5,1578.65,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,559,7,22969.5,2433.66,30.46
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1388,9,64680,2145.95,13.91
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3545,34,143710,2466.77,23.61
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,792,14,44674,1772.84,31.30
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3320,48,108252,3066.92,44.19
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2283,15,98452.5,2318.88,15.20
04,04 - Mauricie et Centre-du-Québec,,Total,12776,156,523331.5,2441.28,29.75
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,963,21,56363,1708.57,37.10
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3006,76,106352,2826.46,71.13
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,711,17,52727.5,1348.44,32.11
05,05 - Estrie,0514,0514 - RLS de Coaticook,420,9,18758.5,2238.98,47.93
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4054,68,170859,2372.72,39.62
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,626,14,31559.5,1983.55,44.26
05,05 - Estrie,0517,0517 - RLS d'Asbestos,532,5,14238.5,3736.35,35.16
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,399,n.d.,22777.5,1751.73,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,833,n.d.,21331,3905.11,n.d.
05,05 - Estrie,,Total,11546,215,494966.5,2332.68,43.28
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,7965,302,224851,3542.35,134.16
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,7538,248,149985,5025.84,164.84
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,5423,227,131806.5,4114.36,171.72
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,12570,465,246803,5093.13,187.57
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,5889,147,166781,3530.98,87.85
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,5711,177,162162,3521.79,108.58
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,9659,491,162793,5933.30,299.95
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,12553,460,172965.5,7257.52,265.26
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,4276,136,115764,3693.72,117.20
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,10583,479,139539.5,7584.23,342.35
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,12998,482,209153.5,6214.57,229.97
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,8651,257,189456.5,4566.22,135.39
06,06 - Montréal,,Total,106189,3917,2072060.5,5124.80,188.46
07,07 - Outaouais,0711,0711 - RLS du Pontiac,75,n.d.,20175.5,371.74,n.d.
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,430,11,20531.5,2094.34,53.63
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,366,15,39071.5,936.74,38.21
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,4656,143,265865.5,1751.26,53.52
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,770,16,57100,1348.51,27.93
07,07 - Outaouais,,Total,6305,189,402744,1565.51,46.73
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,89,n.d.,20503.5,434.07,n.d.
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,224,43,24736.5,905.54,173.78
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,286,0,43239,661.44,0.00
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,185,0,43569.5,424.61,0.00
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,47,0,15588.5,301.50,0.00
08,08 - Abitibi-Témiscamingue,,Total,837,46,147637,566.93,31.15
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,7,0,3216,217.66,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,132,0,40315.5,327.42,0.00
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,88,0,7285.5,1207.88,0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,100,n.d.,27264.5,366.78,n.d.
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,17,0,6419,264.84,0.00
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,6,0,4556.5,131.68,0.00
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,643.5,0.00,0.00
09,09 - Côte-Nord,,Total,354,n.d.,89700.5,394.65,n.d.
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,87,0,13521.5,643.42,0.00
10,10 - Nord-du-Québec,,Total,87,0,13521.5,643.42,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,762,0,32134,2371.32,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,40,0,10536.5,379.63,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,444,0,18730,2370.53,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,407,n.d.,15831.5,2570.82,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,37,0,12591,293.86,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total,1706,n.d.,89823,1899.29,n.d.
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,6184,26,258909.5,2388.48,10.01
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,1319,n.d.,42474,3105.43,n.d.
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,3208,29,73287,4377.31,39.51
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,410,0,16401.5,2499.77,0.00
