No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,203,20,20742,978.69,96.60
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,334,27,34840,958.67,77.41
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,128,n.d.,19055.5,671.72,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,35,n.d.,8507,411.43,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,601,n.d.,57728,1041.09,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,87,n.d.,17948.5,484.72,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,224,n.d.,20658.5,1084.30,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,51,n.d.,17455,292.18,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),1679,58,196934.5,852.57,29.47
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,498,131,31025,1605.16,422.96
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,724,32,25019.5,2893.74,128.13
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2358,11,52281,4510.24,21.05
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2077,7,67384,3082.33,10.39
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2842,23,79237.5,3586.69,29.01
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,705,70,22558,3125.28,310.53
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),9213,276,277505,3319.94,99.50
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1415,5,55121,2567.08,9.03
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10850,183,321832.5,3371.32,56.72
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,10264,195,352784,2909.43,55.06
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,531,15,28065.5,1892.00,53.55
03,03 - Capitale-Nationale,,Total (incluant inconnus),23255,403,757803,3068.74,53.02
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,400,n.d.,15002,2666.31,n.d.
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,409,n.d.,25591.5,1598.19,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,585,7,22969.5,2546.86,30.46
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1402,n.d.,64680,2167.59,n.d.
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3580,12,143710,2491.13,8.33
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,809,6,44674,1810.90,13.41
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3459,59,108252,3195.32,54.31
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2330,16,98452.5,2366.62,16.22
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),13074,109,523331.5,2498.23,20.79
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1009,9,56363,1790.18,15.90
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3104,34,106352,2918.61,31.82
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,738,11,52727.5,1399.65,20.78
05,05 - Estrie,0514,0514 - RLS de Coaticook,428,n.d.,18758.5,2281.63,n.d.
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4109,19,170859,2404.91,11.07
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,632,n.d.,31559.5,2002.57,n.d.
05,05 - Estrie,0517,0517 - RLS d'Asbestos,604,26,14238.5,4242.02,182.84
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,402,n.d.,22777.5,1764.90,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,840,6,21331,3937.93,28.15
05,05 - Estrie,,Total (incluant inconnus),11868,112,494966.5,2397.74,22.55
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,8605,252,224851,3826.98,111.95
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,7922,149,149985,5281.86,99.04
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,5925,236,131806.5,4495.23,178.53
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,13595,411,246803,5508.44,165.79
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,6269,181,166781,3758.82,108.16
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,6047,154,162162,3728.99,94.47
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,10449,348,162793,6418.58,212.59
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,13248,300,172965.5,7659.33,173.00
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,4529,103,115764,3912.27,88.76
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,11234,277,139539.5,8050.77,197.97
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,13884,430,209153.5,6638.19,205.16
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,9134,240,189456.5,4821.16,126.44
06,06 - Montréal,,Total (incluant inconnus),113267,3118,2072060.5,5466.39,150.01
07,07 - Outaouais,0711,0711 - RLS du Pontiac,90,8,20175.5,446.09,39.61
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,445,6,20531.5,2167.40,29.25
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,402,15,39071.5,1028.88,38.21
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,5221,247,265865.5,1963.77,92.44
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,798,12,57100,1397.55,20.95
07,07 - Outaouais,,Total (incluant inconnus),6967,290,402744,1729.88,71.70
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,94,0,20503.5,458.46,0.00
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,263,7,24736.5,1063.21,28.29
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,295,n.d.,43239,682.25,n.d.
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,208,18,43569.5,477.40,41.30
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,47,0,15588.5,301.50,0.00
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),914,26,147637,619.09,17.61
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,7,0,3216,217.66,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,137,5,40315.5,339.82,12.46
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,89,0,7285.5,1221.60,0.00
