,,Nombre de cas confirmé,,,,Nombre de décès,,,,,,,,
No,Région sociosanitaire,Total,Confirmé dans les 24 dernières heures,En laboratoire,Par lien épidémiologique,Total,Confirmé dans les 24 dernières heures,Personnes rétablies,Cas actifs,Population en 2021,Cas de COVID-19 par 100 000,Cas actifs pour 100 000,Décès par COVID-19 par 100 000,Personnes rétablies dans les 24 dernières heures
01,01 - Bas-Saint-Laurent,4772,16,4750,22,64,0,4569,139,196934.5,2423.14,70.63,32.50,11
02,02 - Saguenay-Lac-Saint-Jean,11887,47,11663,224,275,0,11383,229,277505,4283.53,82.56,99.10,24
03,03 - Capitale-Nationale,36976,150,36617,359,1140,0,34915,921,757803,4879.37,121.16,150.43,45
04,04 - Mauricie et Centre-du-Québec,20140,126,19901,239,580,0,18483,1077,523331.5,3848.42,205.41,110.83,65
05,05 - Estrie,22672,190,22147,525,388,0,20673,1611,494966.5,4580.51,324.29,78.39,77
06,06 - Montréal,163066,844,160082,2984,4871,3,153520,4675,2072060.5,7869.75,224.93,235.08,330
07,07 - Outaouais,15045,48,14601,444,223,0,14535,287,402744,3735.62,70.96,55.37,22
08,08 - Abitibi-Témiscamingue,1583,4,1550,33,13,0,1523,47,147637,1072.22,31.83,8.81,4
09,09 - Côte-Nord,843,4,820,23,5,0,829,9,89700.5,939.79,10.07,5.57,0
10,10 - Nord-du-Québec,140,1,138,2,0,0,138,2,13521.5,1035.39,14.83,0.00,0
11,11 - Gaspésie-Îles-de-la-Madeleine,2373,3,2350,23,48,0,2298,27,89823,2641.86,30.12,53.44,4
12,12 - Chaudière-Appalaches,26269,219,25997,272,387,0,24655,1227,431109.5,6093.35,284.09,89.77,81
13,13 - Laval,40088,91,38116,1972,941,0,38042,1105,444658.5,9015.46,247.44,211.62,95
14,14 - Lanaudière,30182,163,29471,711,537,0,28614,1031,522367,5777.93,196.51,102.80,72
15,15 - Laurentides,29013,112,28408,605,533,0,27273,1207,630238,4603.50,190.53,84.57,80
16,16 - Montérégie,64130,360,62211,1919,1609,1,60207,2314,1438226,4458.97,160.28,111.87,111
17,17 - Nunavik,1059,1,1055,4,2,0,1023,34,14336.5,7386.74,235.90,13.95,1
18,18 - Terres-Cries-de-la-Baie-James,147,1,147,0,5,0,140,2,18507,794.29,10.74,27.02,0
98,Inconnu,4,0,3,1,0,0,4,0,.,.,.,.,0
99,Hors Québec,1353,6,1346,7,1,0,1322,30,.,.,.,.,3
999,Ensemble du Québec,471742,2386,461373,10369,11622,4,444146,15974,8565469.5,5507.49,185.92,135.68,1025

