Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,cas_quo_tot_m,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
2020-04-07,Groupe d'âge,60_69,60-69 ans,1142,54,1196,104.21,76,5,81,841,       70.29,317,42,29,2.53,18,4,5,2,6,3,2,0,1,        3.43,142,92,234,20.39,9,5,14,       13.71,10784,1086,9698,78,442,520,15.03
2020-04-07,Groupe d'âge,70_79,70-79 ans,791,13,804,106.67,66,3,69,589,       60.00,137,22,73,9.69,49,5,17,2,11,9,0,2,0,       11.43,219,109,328,43.52,18,5,23,       23.71,5495,731,4764,81,293,374,21.72
2020-04-07,Groupe d'âge,80_89,80-89 ans,771,19,790,241.09,91,0,91,581,       92.14,51,12,167,50.97,107,39,16,5,24,19,5,0,0,       25.14,270,31,301,91.86,28,1,29,       24.86,3355,680,2675,84,303,387,21.76
2020-04-07,Groupe d'âge,90_,90 ans et plus,432,31,463,560.06,71,2,73,370,       58.71,10,2,82,99.19,68,8,3,3,13,11,1,1,0,       15.71,127,8,135,163.30,15,0,15,       12.57,1751,433,1318,81,189,270,30.11
2020-04-07,Groupe d'âge,INC,Inconnu,17,11,28,         .  ,0,0,0,16,        1.14,12,3,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,10578,927,9651,79,449,528,14.99
2020-04-07,Groupe d'âge,TOT,Total,9632,740,10372,121.47,714,77,791,7791,      742.14,2125,371,356,4.17,244,56,44,12,54,42,8,3,1,       56.43,1017,347,1364,15.97,100,19,119,      103.43,109512,9632,99880,837,4491,5328,15.74
2020-04-07,Sexe,MASC,Masculin,4446,345,4791,112.27,279,35,314,3474,      306.14,1106,188,187,4.38,123,29,29,6,26,18,5,3,0,       27.86,493,231,724,16.97,46,11,57,       51.57,45639,4429,41210,333,1787,2120,15.73
2020-04-07,Sexe,FEM,Féminin,5165,395,5560,130.15,432,42,474,4296,      434.00,1019,183,169,3.96,121,27,15,6,28,24,3,0,1,       28.57,524,116,640,14.98,54,8,62,       51.86,63731,5180,58551,503,2703,3206,15.72
2020-04-07,Sexe,INC,Inconnu,21,0,21,         .  ,3,0,3,21,        2.00,0,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,142,23,119,1,1,2,50.00
2020-04-07,Sexe,TOT,Total,9632,740,10372,121.47,714,77,791,7791,      742.14,2125,371,356,4.17,244,56,44,12,54,42,8,3,1,       56.43,1017,347,1364,15.97,100,19,119,      103.43,109512,9632,99880,837,4491,5328,15.74
2020-04-08,Région,RSS01,Bas-Saint-Laurent,31,1,32,16.24,0,0,0,14,        0.71,17,2,1,0.51,0,0,1,0,0,0,0,0,0,        0.00,4,1,5,2.54,0,0,0,        0.00,1395,31,1364,0,53,53,0.00
2020-04-08,Région,RSS02,Saguenay–Lac-Saint-Jean,89,37,126,45.38,3,0,3,45,        9.14,50,1,2,0.72,2,0,0,0,2,2,0,0,0,        0.71,3,0,3,1.08,2,0,2,        0.43,1976,86,1890,3,121,124,2.42
2020-04-08,Région,RSS03,Capitale-Nationale,373,38,411,54.40,10,3,13,192,       14.14,197,21,10,1.32,7,2,1,0,1,1,0,0,0,        1.57,29,8,37,4.90,2,0,2,        1.71,8560,370,8190,10,322,332,3.01
2020-04-08,Région,RSS04,Mauricie et Centre-du-Québec,584,49,633,121.19,33,3,36,434,       39.71,154,29,29,5.55,19,4,5,1,4,4,0,0,0,        4.71,67,20,87,16.66,6,1,7,        7.86,6592,595,5997,31,336,367,8.45
2020-04-08,Région,RSS05,Estrie,612,13,625,126.73,19,1,20,519,       21.29,91,20,14,2.84,1,7,4,2,2,0,2,0,0,        0.86,58,19,77,15.61,0,2,2,        3.14,8769,576,8193,17,281,298,5.70
2020-04-08,Région,RSS06,Montréal,4975,204,5179,250.72,353,24,377,3953,      348.00,991,281,276,13.36,221,21,26,8,41,34,2,5,0,       38.86,558,179,737,35.68,50,11,61,       56.86,36673,5046,31627,330,1325,1655,19.98
2020-04-08,Région,RSS07,Outaouais,116,29,145,36.16,5,1,6,120,        7.14,24,3,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,8,5,13,3.24,0,1,1,        1.14,2867,105,2762,5,72,77,6.49
2020-04-08,Région,RSS08,Abitibi-Témiscamingue,101,23,124,84.00,6,8,14,62,        7.14,49,6,2,1.35,0,1,1,0,0,0,0,0,0,        0.00,15,10,25,16.94,1,0,1,        0.71,965,92,873,9,96,105,8.57
2020-04-08,Région,RSS09,Côte-Nord,78,6,84,93.30,5,0,5,46,        4.86,26,6,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,1,2,2.22,0,0,0,        0.14,1435,76,1359,2,47,49,4.08
2020-04-08,Région,RSS10,Nord-du-Québec,2,0,2,14.75,0,0,0,1,        0.43,1,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,112,6,106,0,2,2,0.00
2020-04-08,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,74,8,82,91.11,3,0,3,64,        5.43,13,0,4,4.44,0,3,1,0,1,0,0,1,0,        0.43,9,3,12,13.33,0,0,0,        0.29,842,81,761,6,64,70,8.57
2020-04-08,Région,RSS12,Chaudière-Appalaches,185,20,205,47.64,5,2,7,118,       13.57,85,6,2,0.46,0,2,0,0,0,0,0,0,0,        0.43,14,6,20,4.65,0,0,0,        0.86,4033,171,3862,3,88,91,3.30
2020-04-08,Région,RSS13,Laval,873,147,1020,230.38,48,14,62,741,       87.00,206,45,45,10.16,35,4,5,1,8,6,0,2,0,        7.43,87,28,115,25.97,7,0,7,        9.29,6090,889,5201,47,183,230,20.43
2020-04-08,Région,RSS14,Lanaudière,652,58,710,136.51,47,11,58,490,       55.57,198,23,18,3.46,6,6,6,0,0,0,0,0,0,        2.14,63,17,80,15.38,4,1,5,        5.29,6682,634,6048,53,228,281,18.86
2020-04-08,Région,RSS15,Laurentides,467,60,527,84.06,26,11,37,326,       28.14,197,22,2,0.32,1,1,0,0,1,1,0,0,0,        0.43,44,22,66,10.53,3,4,7,        4.71,7588,464,7124,25,298,323,7.76
2020-04-08,Région,RSS16,Montérégie,1006,135,1141,79.64,39,10,49,752,       78.71,359,70,13,0.91,1,10,2,0,2,1,1,0,0,        2.14,115,39,154,10.75,13,5,18,       11.43,18280,947,17333,37,566,603,6.16
2020-04-08,Région,RSS17,Nunavik,9,0,9,63.11,0,0,0,6,        0.43,1,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,0.00,0,0,0,        0.14,110,6,104,0,5,5,0.00
2020-04-08,Région,RSS18,Terres-Cries-de-la-Baie-James,5,0,5,27.20,0,0,0,5,        0.14,0,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,1,2,10.88,0,0,0,        0.00,144,7,137,0,10,10,0.00
2020-04-08,Région,RSS00,Inconnu,0,0,0,         .  ,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,28,13,41,         .  ,0,0,0,        1.14,299,12,287,1,3,4,25.00
2020-04-08,Région,RSS98,Hors Québec,2,0,2,         .  ,0,0,0,1,        0.14,1,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,185,17,168,0,11,11,0.00
2020-04-08,Région,RSS99,Ensemble du Québec,10234,828,11062,129.55,602,88,690,7889,      721.71,2660,535,418,4.90,293,61,52,12,62,49,5,8,0,       59.71,1105,372,1477,17.30,88,25,113,      105.14,113597,10211,103386,579,4111,4690,12.36
2020-04-08,Groupe de région,REG01,Montréal et Laval,5848,351,6199,247.13,401,38,439,4694,      435.00,1197,326,321,12.80,256,25,31,9,49,40,2,7,0,       46.29,645,207,852,33.97,57,11,68,       66.14,42763,5935,36828,377,1508,1885,20.03
2020-04-08,Groupe de région,REG02,Ceinture de Montréal,1484,169,1653,112.18,84,27,111,1101,      119.43,517,79,25,1.70,8,11,6,0,3,2,1,0,0,        3.57,160,53,213,14.45,15,7,22,       16.29,18665,1404,17261,86,650,736,11.70
2020-04-08,Groupe de région,REG03,Autres régions,2900,308,3208,70.40,117,23,140,2093,      167.14,945,130,72,1.58,29,25,15,3,10,7,2,1,0,        9.86,272,99,371,8.14,16,7,23,       21.57,51685,2843,48842,115,1939,2054,5.60
2020-04-08,Groupe de région,REG00,Inconnu,0,0,0,         .  ,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,28,13,41,         .  ,0,0,0,        1.14,299,12,287,1,3,4,25.00
2020-04-08,Groupe de région,REG98,Hors Québec,2,0,2,         .  ,0,0,0,1,        0.14,1,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,185,17,168,0,11,11,0.00
2020-04-08,Groupe d'âge,0_9,0-9 ans,159,128,287,32.10,4,16,20,196,       15.14,88,19,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,2,0,2,0.22,0,0,0,        0.14,7127,112,7015,3,133,136,2.21
2020-04-08,Groupe d'âge,10_19,10-19 ans,354,120,474,53.96,8,14,22,329,       22.14,137,33,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,4,2,6,0.68,0,0,0,        0.43,4533,271,4262,6,82,88,6.82
2020-04-08,Groupe d'âge,20_29,20-29 ans,1386,138,1524,144.29,69,11,80,1089,       82.14,420,99,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,22,7,29,2.75,2,0,2,        1.43,13749,1210,12539,50,441,491,10.20
2020-04-08,Groupe d'âge,30_39,30-39 ans,1510,91,1601,143.47,94,15,109,1155,       88.29,422,88,1,0.09,0,0,1,0,0,0,0,0,0,        0.00,36,16,52,4.66,1,2,3,        4.71,18768,1362,17406,73,589,662,11.04
2020-04-08,Groupe d'âge,40_49,40-49 ans,1765,118,1883,171.05,100,10,110,1383,      119.43,471,84,2,0.18,2,0,0,0,2,2,0,0,0,        0.43,65,30,95,8.63,3,3,6,        7.57,19219,1622,17597,97,606,703,13.82
2020-04-08,Groupe d'âge,50_59,50-59 ans,1688,95,1783,150.84,108,12,120,1284,      106.14,470,87,4,0.34,2,0,2,0,0,0,0,0,0,        0.43,147,64,211,17.85,11,7,18,       14.29,16636,1523,15113,96,582,678,14.16
2020-04-08,Groupe d'âge,60_69,60-69 ans,1199,58,1257,109.53,57,4,61,834,       64.29,383,66,30,2.61,19,4,5,2,1,1,0,0,0,        3.86,149,96,245,21.35,7,4,11,       14.43,11188,1139,10049,53,422,475,11.18
2020-04-08,Groupe d'âge,70_79,70-79 ans,843,17,860,114.10,52,4,56,596,       61.14,173,36,90,11.94,61,5,22,2,17,12,0,5,0,       11.86,244,114,358,47.50,25,5,30,       23.71,5778,775,5003,44,311,355,12.43
2020-04-08,Groupe d'âge,80_89,80-89 ans,835,19,854,260.62,64,0,64,611,       99.29,69,18,188,57.37,124,41,18,5,21,17,2,2,0,       24.86,295,35,330,100.71,25,4,29,       25.43,3668,740,2928,60,346,406,14.78
2020-04-08,Groupe d'âge,90_,90 ans et plus,478,33,511,618.12,46,2,48,398,       63.29,13,3,103,124.59,85,11,4,3,21,17,3,1,0,       18.29,141,8,149,180.23,14,0,14,       13.00,1953,487,1466,54,196,250,21.60
2020-04-08,Groupe d'âge,INC,Inconnu,17,11,28,         .  ,0,0,0,14,        0.43,14,2,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,10978,970,10008,43,403,446,9.66
2020-04-08,Groupe d'âge,TOT,Total,10234,828,11062,129.55,602,88,690,7889,      721.71,2660,535,418,4.90,293,61,52,12,62,49,5,8,0,       59.71,1105,372,1477,17.30,88,25,113,      105.14,113597,10211,103386,579,4111,4690,12.36
2020-04-08,Sexe,MASC,Masculin,4695,387,5082,119.09,249,42,291,3485,      286.43,1353,247,219,5.13,147,34,32,6,32,24,5,3,0,       30.14,530,250,780,18.28,37,19,56,       52.43,47217,4664,42553,235,1584,1819,12.93
2020-04-08,Sexe,FEM,Féminin,5515,441,5956,139.42,350,46,396,4381,      433.29,1306,287,199,4.66,146,27,20,6,30,25,0,5,0,       29.57,575,122,697,16.32,51,6,57,       52.71,66235,5524,60711,344,2524,2868,12.01
2020-04-08,Sexe,INC,Inconnu,24,0,24,         .  ,3,0,3,23,        2.00,1,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,145,23,122,0,3,3,0.00
2020-04-08,Sexe,TOT,Total,10234,828,11062,129.55,602,88,690,7889,      721.71,2660,535,418,4.90,293,61,52,12,62,49,5,8,0,       59.71,1105,372,1477,17.30,88,25,113,      105.14,113597,10211,103386,579,4111,4690,12.36
2020-04-09,Région,RSS01,Bas-Saint-Laurent,32,1,33,16.74,1,0,1,15,        0.71,17,0,1,0.51,0,0,1,0,0,0,0,0,0,        0.00,4,1,5,2.54,0,0,0,        0.00,1488,32,1456,1,97,98,1.02
2020-04-09,Région,RSS02,Saguenay–Lac-Saint-Jean,100,41,141,50.79,11,4,15,49,        8.43,54,4,3,1.08,2,0,0,1,1,0,0,0,1,        0.71,4,0,4,1.44,1,0,1,        0.57,2196,96,2100,10,230,240,4.18
2020-04-09,Région,RSS03,Capitale-Nationale,385,41,426,56.39,12,3,15,196,       19.71,208,11,10,1.32,7,2,1,0,0,0,0,0,0,        1.57,29,8,37,4.90,0,0,0,        1.71,8798,384,8414,14,253,267,5.24
2020-04-09,Région,RSS04,Mauricie et Centre-du-Québec,605,55,660,126.35,21,6,27,439,       39.57,174,20,32,6.13,21,4,6,1,3,2,0,1,0,        4.71,75,21,96,18.38,8,1,9,        7.14,6795,620,6175,25,209,234,10.73
2020-04-09,Région,RSS05,Estrie,622,26,648,131.40,10,13,23,532,       22.00,99,8,16,3.24,1,8,5,2,2,0,1,1,0,        0.86,62,19,81,16.42,4,0,4,        2.86,8966,597,8369,21,195,216,9.77
2020-04-09,Région,RSS06,Montréal,5308,222,5530,267.71,333,18,351,4002,      358.14,1255,264,318,15.39,254,25,30,9,42,33,4,4,1,       41.86,601,196,797,38.58,43,17,60,       58.57,38414,5520,32894,474,1576,2050,23.18
2020-04-09,Région,RSS07,Outaouais,123,29,152,37.90,7,0,7,125,        6.43,26,2,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,8,5,13,3.24,0,0,0,        1.00,2946,113,2833,8,83,91,8.79
2020-04-09,Région,RSS08,Abitibi-Témiscamingue,103,25,128,86.71,2,2,4,62,        5.29,53,4,2,1.35,0,1,1,0,0,0,0,0,0,        0.00,15,10,25,16.94,0,0,0,        0.71,1001,94,907,2,37,39,5.13
2020-04-09,Région,RSS09,Côte-Nord,85,7,92,102.18,7,1,8,47,        3.43,33,7,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,1,2,2.22,0,0,0,        0.14,1493,85,1408,9,55,64,14.29
2020-04-09,Région,RSS10,Nord-du-Québec,3,2,5,36.88,1,2,3,2,        0.71,3,2,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,122,6,116,0,10,10,0.00
2020-04-09,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,79,8,87,96.67,5,0,5,68,        5.00,14,1,4,4.44,0,3,1,0,0,0,0,0,0,        0.29,9,3,12,13.33,0,0,0,        0.43,940,83,857,2,102,104,1.92
2020-04-09,Région,RSS12,Chaudière-Appalaches,196,24,220,51.13,11,4,15,130,       16.43,88,3,2,0.46,0,2,0,0,0,0,0,0,0,        0.57,15,7,22,5.11,1,1,2,        0.86,4163,182,3981,11,125,136,8.09
2020-04-09,Région,RSS13,Laval,954,164,1118,252.52,81,17,98,810,       81.14,229,23,56,12.65,44,4,6,2,11,9,0,1,1,        9.71,95,29,124,28.01,8,1,9,        9.57,6346,971,5375,82,223,305,26.97
2020-04-09,Région,RSS14,Lanaudière,690,65,755,145.17,38,7,45,506,       58.57,225,27,23,4.42,8,6,8,1,5,2,0,2,1,        2.43,70,18,88,16.92,7,1,8,        5.29,6939,681,6258,47,242,289,16.26
2020-04-09,Région,RSS15,Laurentides,493,67,560,89.32,26,7,33,339,       30.57,216,19,3,0.48,1,1,0,1,1,0,0,0,1,        0.57,49,24,73,11.64,5,2,7,        4.57,7815,492,7323,28,220,248,11.34
2020-04-09,Région,RSS16,Montérégie,1086,154,1240,86.55,80,19,99,794,       87.57,414,55,15,1.05,2,11,2,0,2,1,1,0,0,        2.14,128,42,170,11.87,13,3,16,       13.14,19013,1038,17975,91,778,869,10.48
2020-04-09,Région,RSS17,Nunavik,10,0,10,70.13,1,0,1,7,        0.43,1,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,1,0,1,        0.14,113,6,107,0,5,5,0.00
2020-04-09,Région,RSS18,Terres-Cries-de-la-Baie-James,5,0,5,27.20,0,0,0,5,        0.14,0,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,1,2,10.88,0,0,0,        0.00,148,7,141,0,6,6,0.00
2020-04-09,Région,RSS00,Inconnu,0,0,0,         .  ,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,29,13,42,         .  ,1,0,1,        1.43,307,12,295,0,8,8,0.00
2020-04-09,Région,RSS98,Hors Québec,2,0,2,         .  ,0,0,0,1,        0.14,1,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,192,19,173,2,5,7,28.57
2020-04-09,Région,RSS99,Ensemble du Québec,10881,931,11812,138.33,647,103,750,8129,      744.43,3110,450,485,5.68,340,67,61,17,67,47,6,9,5,       65.43,1197,398,1595,18.68,92,26,118,      108.14,118195,11038,107157,827,4459,5286,15.68
2020-04-09,Groupe de région,REG01,Montréal et Laval,6262,386,6648,265.03,414,35,449,4812,      439.29,1484,287,374,14.91,298,29,36,11,53,42,4,5,2,       51.57,696,225,921,36.72,51,18,69,       68.14,44760,6491,38269,556,1799,2355,23.67
2020-04-09,Groupe de région,REG02,Ceinture de Montréal,1586,191,1777,120.59,102,22,124,1160,      132.00,578,61,32,2.17,10,12,8,2,7,2,1,2,2,        4.00,183,58,241,16.35,23,5,28,       17.29,19359,1520,17839,116,685,801,14.52
2020-04-09,Groupe de région,REG03,Autres régions,3031,354,3385,74.28,131,46,177,2156,      173.00,1047,102,79,1.73,32,26,17,4,7,3,1,2,1,        9.86,289,102,391,8.58,17,3,20,       21.29,53577,2996,50581,153,1962,2115,7.25
2020-04-09,Groupe de région,REG00,Inconnu,0,0,0,         .  ,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,29,13,42,         .  ,1,0,1,        1.43,307,12,295,0,8,8,0.00
2020-04-09,Groupe de région,REG98,Hors Québec,2,0,2,         .  ,0,0,0,1,        0.14,1,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,192,19,173,2,5,7,28.57
2020-04-09,Groupe d'âge,0_9,0-9 ans,159,140,299,33.45,0,12,12,199,       15.00,97,9,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,3,0,3,0.34,1,0,1,        0.29,7270,114,7156,2,148,150,1.33
2020-04-09,Groupe d'âge,10_19,10-19 ans,363,131,494,56.24,9,11,20,320,       22.86,166,29,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,4,2,6,0.68,0,0,0,        0.29,4640,278,4362,7,102,109,6.42
2020-04-09,Groupe d'âge,20_29,20-29 ans,1456,155,1611,152.52,70,17,87,1101,       82.00,492,72,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,22,8,30,2.84,0,1,1,        1.29,14257,1283,12974,73,492,565,12.94
2020-04-09,Groupe d'âge,30_39,30-39 ans,1587,109,1696,151.98,77,18,95,1171,       92.71,498,76,1,0.09,0,0,1,0,0,0,0,0,0,        0.00,39,17,56,5.02,3,1,4,        5.00,19402,1454,17948,92,633,725,12.76
2020-04-09,Groupe d'âge,40_49,40-49 ans,1887,135,2022,183.68,122,17,139,1445,      120.14,549,78,3,0.27,2,0,0,1,1,0,0,0,1,        0.43,73,36,109,9.90,8,6,14,        7.57,19943,1755,18188,133,674,807,16.48
2020-04-09,Groupe d'âge,50_59,50-59 ans,1795,110,1905,161.16,107,15,122,1321,      112.43,550,80,4,0.34,2,0,2,0,0,0,0,0,0,        0.57,156,65,221,18.70,9,1,10,       15.00,17271,1632,15639,109,603,712,15.33
2020-04-09,Groupe d'âge,60_69,60-69 ans,1256,67,1323,115.28,57,9,66,842,       63.14,436,53,33,2.88,21,4,6,2,3,2,0,1,0,        4.71,162,105,267,23.26,13,9,22,       14.43,11610,1212,10398,73,418,491,14.93
2020-04-09,Groupe d'âge,70_79,70-79 ans,891,17,908,120.47,48,0,48,598,       61.14,206,33,103,13.67,69,7,24,3,13,8,2,2,1,       12.43,262,119,381,50.55,18,5,23,       23.00,6099,827,5272,52,330,382,13.68
2020-04-09,Groupe d'âge,80_89,80-89 ans,931,21,952,290.53,96,2,98,670,      104.29,82,13,224,68.36,153,42,23,6,36,29,1,5,1,       26.00,320,38,358,109.25,25,3,28,       27.14,4058,843,3215,103,394,497,20.77
2020-04-09,Groupe d'âge,90_,90 ans et plus,538,35,573,693.12,60,2,62,448,       70.43,19,6,117,141.53,93,14,5,5,14,8,3,1,2,       21.29,156,8,164,198.38,15,0,15,       14.14,2200,568,1632,81,234,315,25.71
2020-04-09,Groupe d'âge,INC,Inconnu,18,11,29,         .  ,1,0,1,14,        0.29,15,1,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,11445,1072,10373,102,431,533,19.17
2020-04-09,Groupe d'âge,TOT,Total,10881,931,11812,138.33,647,103,750,8129,      744.43,3110,450,485,5.68,340,67,61,17,67,47,6,9,5,       65.43,1197,398,1595,18.68,92,26,118,      108.14,118195,11038,107157,827,4459,5286,15.68
2020-04-09,Sexe,MASC,Masculin,4940,437,5377,126.01,245,50,295,3527,      286.71,1578,225,250,5.86,166,37,38,9,31,19,3,6,3,       33.00,573,262,835,19.57,43,12,55,       52.43,48919,4969,43950,305,1623,1928,15.86
2020-04-09,Sexe,FEM,Féminin,5915,494,6409,150.03,400,53,453,4577,      455.43,1531,225,235,5.50,174,30,23,8,36,28,3,3,2,       32.43,624,136,760,17.79,49,14,63,       55.71,69124,6043,63081,519,2832,3351,15.52
2020-04-09,Sexe,INC,Inconnu,26,0,26,         .  ,2,0,2,25,        2.29,1,0,0,         .  ,0,0,0,0,0,0,0,0,0,        0.00,0,0,0,         .  ,0,0,0,        0.00,152,26,126,3,4,7,42.86
2020-04-09,Sexe,TOT,Total,10881,931,11812,138.33,647,103,750,8129,      744.43,3110,450,485,5.68,340,67,61,17,67,47,6,9,5,       65.43,1197,398,1595,18.68,92,26,118,      108.14,118195,11038,107157,827,4459,5286,15.68
2020-04-10,Région,RSS01,Bas-Saint-Laurent,32,1,33,16.74,0,0,0,15,        0.43,17,0,1,0.51,0,0,1,0,0,0,0,0,0,        0.00,4,1,5,2.54,0,0,0,        0.00,1555,32,1523,0,73,73,0.00
2020-04-10,Région,RSS02,Saguenay–Lac-Saint-Jean,102,43,145,52.23,2,2,4,47,        8.43,55,1,5,1.80,4,0,0,1,2,2,0,0,0,        0.71,4,0,4,1.44,0,0,0,        0.71,2358,98,2260,2,177,179,1.12
2020-04-10,Région,RSS03,Capitale-Nationale,392,45,437,57.85,7,4,11,191,       18.57,221,13,13,1.72,8,2,3,0,3,1,0,2,0,        1.86,29,8,37,4.90,0,0,0,        1.43,9125,388,8737,4,388,392,1.02
2020-04-10,Région,RSS04,Mauricie et Centre-du-Québec,652,58,710,135.93,47,3,50,457,       37.43,204,30,33,6.32,22,4,6,1,1,1,0,0,0,        4.29,84,21,105,20.10,9,0,9,        7.00,7217,662,6555,42,419,461,9.11
2020-04-10,Région,RSS05,Estrie,652,32,684,138.70,30,6,36,554,       20.00,113,14,16,3.24,1,8,5,2,0,0,0,0,0,        0.86,66,19,85,17.24,4,0,4,        2.57,9213,614,8599,17,268,285,5.96
2020-04-10,Région,RSS06,Montréal,5602,234,5836,282.53,294,12,306,3939,      370.29,1580,325,363,17.57,289,31,32,11,45,35,6,2,2,       45.57,651,207,858,41.54,50,11,61,       58.29,39692,5855,33837,335,1306,1641,20.44
2020-04-10,Région,RSS07,Outaouais,133,29,162,40.40,10,0,10,130,        6.00,31,5,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,8,8,16,3.99,0,3,3,        1.14,3073,122,2951,9,129,138,6.57
2020-04-10,Région,RSS08,Abitibi-Témiscamingue,103,27,130,88.07,0,2,2,59,        4.00,58,5,2,1.35,0,1,1,0,0,0,0,0,0,        0.00,15,10,25,16.94,0,0,0,        0.29,1041,96,945,2,41,43,4.65
2020-04-10,Région,RSS09,Côte-Nord,87,7,94,104.41,2,0,2,44,        3.14,38,5,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,1,2,2.22,0,0,0,        0.00,1535,85,1450,0,45,45,0.00
2020-04-10,Région,RSS10,Nord-du-Québec,3,2,5,36.88,0,0,0,2,        0.71,3,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,           .,           .,           .,         .  ,           .,           .,           .,           .,126,6,120,0,6,6,0.00
2020-04-10,Région,RSS11,Gaspésie–Îles-de-la-Madeleine,83,9,92,102.22,4,1,5,72,        4.29,14,0,4,4.44,0,3,1,0,0,0,0,0,0,        0.43,9,3,12,13.33,0,0,0,        0.29,1032,88,944,5,97,102,4.90
2020-04-10,Région,RSS12,Chaudière-Appalaches,204,28,232,53.91,8,4,12,128,       14.86,100,12,4,0.93,0,4,0,0,2,0,2,0,0,        0.57,15,8,23,5.34,0,1,1,        0.86,4287,189,4098,7,131,138,5.07
2020-04-10,Région,RSS13,Laval,998,179,1177,265.84,44,15,59,821,       86.43,270,41,65,14.68,50,5,8,2,9,6,1,2,0,       11.29,103,31,134,30.27,8,2,10,       10.71,6549,1011,5538,40,210,250,16.00
2020-04-10,Région,RSS14,Lanaudière,720,78,798,153.43,30,13,43,515,       57.29,255,30,26,5.00,11,6,8,1,3,3,0,0,0,        2.57,77,20,97,18.65,7,2,9,        5.57,7204,700,6504,19,310,329,5.78
2020-04-10,Région,RSS15,Laurentides,505,74,579,92.35,12,7,19,332,       34.29,241,25,4,0.64,2,1,0,1,1,1,0,0,0,        0.57,51,25,76,12.12,2,1,3,        4.29,8054,516,7538,24,255,279,8.60
2020-04-10,Région,RSS16,Montérégie,1149,171,1320,92.13,63,17,80,811,       89.57,471,57,17,1.19,3,12,2,0,2,1,1,0,0,        3.00,134,44,178,12.42,6,2,8,       13.00,19496,1115,18381,77,477,554,13.92
2020-04-10,Région,RSS17,Nunavik,10,0,10,70.13,0,0,0,7,        0.43,1,0,0,0.00,0,0,0,0,0,0,0,0,0,        0.00,1,0,1,7.01,0,0,0,        0.14,119,6,113,0,7,7,0.00
