Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p
12-14-2020,Région,RSS00,Inconnue,,,,,30,30,0.00898,0
12-14-2020,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1,1,0.00051,0
12-14-2020,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,0,0,0
12-14-2020,Région,RSS03,03 - Capitale-Nationale,,,,,131,131,0.01823,0
12-14-2020,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,0,0,0
12-14-2020,Région,RSS05,05 - Estrie,,,,,0,0,0,0
12-14-2020,Région,RSS06,06 - Montréal,,,,,122,122,0.00667,0
12-14-2020,Région,RSS07,07 - Outaouais,,,,,0,0,0,0
12-14-2020,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,0,0,0
12-14-2020,Région,RSS09,09 - Côte-Nord,,,,,0,0,0,0
12-14-2020,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
12-14-2020,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
12-14-2020,Région,RSS12,12 - Chaudière-Appalaches,,,,,5,5,0.00117,0
12-14-2020,Région,RSS13,13 - Laval,,,,,2,2,0.00047,0
12-14-2020,Région,RSS14,14 - Lanaudière,,,,,0,0,0,0
12-14-2020,Région,RSS15,15 - Laurentides,,,,,0,0,0,0
12-14-2020,Région,RSS16,16 - Montérégie,,,,,0,0,0,0
12-14-2020,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
12-14-2020,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
12-14-2020,Région,RSS98,Hors Québec,,,,,0,0,,
12-14-2020,Région,RSS99,Ensemble du Québec,,,,,291,291,0.0034,0
12-14-2020,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,1,0,0
12-14-2020,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,63,63,0.00131,0
12-14-2020,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,24,24,0.00215,0
12-14-2020,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,35,35,0.00463,0
12-14-2020,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,168,168,0.03999,0
12-14-2020,Groupe d'âge 1,TOT,Total,,,,,291,291,0.0034,0
12-14-2020,Sexe,FEM,Féminin,,,,,194,194,,
12-14-2020,Sexe,INC,Inconnu,,,,,0,0,,
12-14-2020,Sexe,MASC,Masculin,,,,,97,97,,
12-14-2020,Sexe,TOT,Total,,,,,291,291,,
12-14-2020,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,0,0,,
12-14-2020,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,230,230,,
12-14-2020,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
12-14-2020,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,0,,
12-14-2020,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,61,61,,
12-14-2020,Groupe prioritaire,TOT,Total,,,,,291,291,,
12-15-2020,Région,RSS00,Inconnue,,,,,89,119,0.03766,0
12-15-2020,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1,0.00051,0
12-15-2020,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,3,3,0.00109,0
12-15-2020,Région,RSS03,03 - Capitale-Nationale,,,,,611,742,0.10328,0
12-15-2020,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,5,5,0.00097,0
12-15-2020,Région,RSS05,05 - Estrie,,,,,0,0,0,0
12-15-2020,Région,RSS06,06 - Montréal,,,,,342,464,0.02538,0
12-15-2020,Région,RSS07,07 - Outaouais,,,,,0,0,0,0
12-15-2020,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,0,0,0
12-15-2020,Région,RSS09,09 - Côte-Nord,,,,,1,1,0.00112,0
12-15-2020,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
12-15-2020,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
12-15-2020,Région,RSS12,12 - Chaudière-Appalaches,,,,,45,50,0.01174,0
12-15-2020,Région,RSS13,13 - Laval,,,,,23,25,0.0059,0
12-15-2020,Région,RSS14,14 - Lanaudière,,,,,1,1,0.00019,0
12-15-2020,Région,RSS15,15 - Laurentides,,,,,8,8,0.00129,0
12-15-2020,Région,RSS16,16 - Montérégie,,,,,38,38,0.00272,0
12-15-2020,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
