No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,166,5,20742,      800.31,       24.15
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,261,n.d.,34840,      749.14,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,85,n.d.,19055.5,      446.07,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,28,0,8507,      329.14,        0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,582,n.d.,57728,     1008.18,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,83,n.d.,17948.5,      462.43,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,206,0,20658.5,      997.17,        0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,n.d.,17455,      286.45,n.d.
01,01 - Bas-Saint-Laurent,,Total,1475,20,196934.5,      748.98,       10.16
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,314,12,31025,     1012.09,       38.74
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,680,11,25019.5,     2717.88,       44.04
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2308,n.d.,52281,     4414.61,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2046,12,67384,     3036.33,       17.82
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2786,9,79237.5,     3516.01,       11.35
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,620,n.d.,22558,     2748.47,n.d.
02,02 - Saguenay–Lac-Saint-Jean,,Total,8762,52,277505,     3157.42,       18.75
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1357,34,55121,     2461.86,       61.43
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10056,408,321832.5,     3124.61,      126.45
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9471,262,352784,     2684.65,       73.98
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,505,n.d.,28065.5,     1799.36,n.d.
03,03 - Capitale-Nationale,,Total,21602,710,757803,     2850.61,       93.40
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,324,26,15002,     2159.71,      173.52
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,394,16,25591.5,     1539.57,       62.45
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,522,14,22969.5,     2272.58,       60.93
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1359,84,64680,     2101.11,      129.79
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3471,128,143710,     2415.28,       88.89
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,738,30,44674,     1651.97,       67.07
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3190,174,108252,     2946.83,      160.17
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2226,45,98452.5,     2260.99,       45.61
04,04 - Mauricie et Centre-du-Québec,,Total,12330,519,523331.5,     2356.06,       98.98
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,869,57,56363,     1541.79,      100.70
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,2775,70,106352,     2609.26,       65.52
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,644,25,52727.5,     1221.37,       47.22
05,05 - Estrie,0514,0514 - RLS de Coaticook,397,14,18758.5,     2116.37,       74.56
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,3815,123,170859,     2232.84,       71.66
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,568,33,31559.5,     1799.78,      104.33
05,05 - Estrie,0517,0517 - RLS d'Asbestos,515,n.d.,14238.5,     3616.95,n.d.
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,384,13,22777.5,     1685.87,       57.00
