,,Nombre de cas confirmé,,,,Nombre de décès,,,,,,,,
No,Région sociosanitaire,Total,Confirmé dans les 24 dernières heures,En laboratoire,Par lien épidémiologique,Total,Confirmé dans les 24 dernières heures,Personnes rétablies,Cas actifs,Population en 2022,Cas de COVID-19 par 100 000,Cas actifs pour 100 000,Décès par COVID-19 par 100 000,Personnes rétablies dans les 24 dernières heures
01,01 - Bas-Saint-Laurent,13351,88,13312,39,91,0,11985,1275,197738.33333,6751.85,645.04,46.02,61
02,02 - Saguenay-Lac-Saint-Jean,22782,148,22424,358,323,0,21134,1325,278600,8177.32,475.60,115.94,117
03,03 - Capitale-Nationale,69696,310,69331,365,1335,10,63964,4397,761103.66667,9157.23,573.59,175.40,452
04,04 - Mauricie et Centre-du-Québec,46129,250,45891,238,812,1,42397,2920,527666.66667,8742.07,550.65,153.89,290
05,05 - Estrie,40199,149,39674,525,516,0,38360,1323,502406,8001.30,260.44,102.71,131
06,06 - Montréal,275186,483,271841,3345,5262,6,263273,6651,2061667.3333,13347.74,321.07,255.23,654
07,07 - Outaouais,34207,116,33761,446,281,2,32761,1165,405378.66667,8438.28,284.33,69.32,97
08,08 - Abitibi-Témiscamingue,6677,79,6638,39,54,2,5953,670,147876.33333,4515.26,452.88,36.52,204
09,09 - Côte-Nord,4544,83,4517,27,17,1,3778,749,90082.333333,5044.27,835.30,18.87,46
10,10 - Nord-du-Québec,913,17,755,158,1,0,843,69,13383.666667,6821.75,518.64,7.47,11
11,11 - Gaspésie-Îles-de-la-Madeleine,4845,24,4809,36,50,0,4517,278,90783.333333,5336.88,305.84,55.08,26
12,12 - Chaudière-Appalaches,49906,200,49630,276,510,4,46798,2598,434525.66667,11485.17,595.09,117.37,180
13,13 - Laval,64461,135,62501,1960,1021,3,62100,1340,445993.33333,14453.36,297.70,228.93,114
14,14 - Lanaudière,60950,148,60236,714,699,4,58073,2178,530581,11487.41,405.58,131.74,208
15,15 - Laurentides,66433,306,65826,607,662,0,63636,2135,640046.66667,10379.40,329.11,103.43,186
16,16 - Montérégie,124735,300,122830,1905,1963,2,118312,4460,1452381.3333,8588.31,304.06,135.16,375
17,17 - Nunavik,2423,20,2419,4,9,0,2235,179,14619,16574.32,1203.69,61.56,7
18,18 - Terres-Cries-de-la-Baie-James,1973,37,1757,216,10,0,1759,204,18660.333333,10573.23,1075.33,53.59,14
98,Inconnu,4,0,3,1,0,0,4,0,.,.,.,.,0
99,Hors Québec,2537,1,2529,8,1,0,2491,45,.,.,.,.,0
999,Ensemble du Québec,891951,2894,880684,11267,13617,35,844373,33961,8613493.6667,10355.28,391.38,158.09,3173

