No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,187,15,20742,901.55,72.45
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,307,11,34840,881.17,31.54
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,126,n.d.,19055.5,661.23,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,34,n.d.,8507,399.67,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,599,n.d.,57728,1037.62,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,86,n.d.,17948.5,479.15,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,224,6,20658.5,1084.30,29.14
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,0,17455,286.45,0.00
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),1629,45,196934.5,827.18,22.87
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,386,61,31025,1244.16,196.95
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,693,9,25019.5,2769.84,36.04
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2349,5,52281,4493.03,9.57
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2071,12,67384,3073.43,17.82
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2826,19,79237.5,3566.49,23.97
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,659,39,22558,2921.36,173.01
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),8991,145,277505,3239.94,52.28
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1411,7,55121,2559.82,12.65
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10724,146,321832.5,3332.17,45.25
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,10156,190,352784,2878.82,53.65
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,517,n.d.,28065.5,1842.12,n.d.
03,03 - Capitale-Nationale,,Total (incluant inconnus),22999,348,757803,3034.96,45.78
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,400,9,15002,2666.31,60.06
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,408,n.d.,25591.5,1594.28,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,579,n.d.,22969.5,2520.73,n.d.
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1397,6,64680,2159.86,9.27
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3572,15,143710,2485.56,10.42
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,802,n.d.,44674,1795.23,n.d.
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3402,35,108252,3142.67,32.22
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2318,15,98452.5,2354.43,15.20
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),12978,92,523331.5,2479.88,17.55
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1001,14,56363,1775.99,24.73
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3098,60,106352,2912.97,56.16
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,732,8,52727.5,1388.27,15.11
05,05 - Estrie,0514,0514 - RLS de Coaticook,428,n.d.,18758.5,2281.63,n.d.
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4098,22,170859,2398.47,12.82
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,632,8,31559.5,2002.57,25.29
05,05 - Estrie,0517,0517 - RLS d'Asbestos,603,40,14238.5,4235.00,281.29
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,400,0,22777.5,1756.12,0.00
05,05 - Estrie,0519,0519 - RLS du Granit,834,n.d.,21331,3909.80,n.d.
05,05 - Estrie,,Total (incluant inconnus),11827,157,494966.5,2389.45,31.60
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,8439,235,224851,3753.15,104.40
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,7821,165,149985,5214.52,109.67
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,5809,212,131806.5,4407.22,160.38
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,13367,468,246803,5416.06,188.78
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,6159,172,166781,3692.87,102.79
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,5964,166,162162,3677.80,101.84
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,10243,335,162793,6292.04,204.65
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,13109,359,172965.5,7578.97,207.02
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,4467,104,115764,3858.71,89.62
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,11068,314,139539.5,7931.80,224.42
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,13659,456,209153.5,6530.61,217.57
