date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-02-20,Région,RSS99,Ensemble du Québec,14882,352443,,,,11419
2021-02-21,Région,RSS99,Ensemble du Québec,9227,361670,,,,12460
2021-02-22,Région,RSS99,Ensemble du Québec,12024,373694,,,,12795
2021-02-23,Région,RSS99,Ensemble du Québec,10803,384497,,,,12655
2021-02-24,Région,RSS99,Ensemble du Québec,9949,394446,,,,12396
2021-02-25,Région,RSS99,Ensemble du Québec,14275,408721,,,,12040
2021-02-26,Région,RSS99,Ensemble du Québec,17425,426146,,,,12981
2021-02-27,Région,RSS99,Ensemble du Québec,13070,439216,,,,13991
2021-02-28,Région,RSS99,Ensemble du Québec,6737,445953,,,,15215
2021-03-01,Région,RSS99,Ensemble du Québec,18607,464560,,,,15961
2021-03-02,Région,RSS99,Ensemble du Québec,17875,482435,,,,16383
2021-03-03,Région,RSS99,Ensemble du Québec,18517,500952,,,,16771
2021-03-04,Région,RSS99,Ensemble du Québec,19497,520449,,,,18039
2021-03-05,Région,RSS99,Ensemble du Québec,20380,540829,,,,17807
2021-03-06,Région,RSS99,Ensemble du Québec,15781,556610,,,,17951
2021-03-07,Région,RSS99,Ensemble du Québec,15614,572224,,,,18139
2021-03-08,Région,RSS99,Ensemble du Québec,16988,589212,,,,19684
2021-03-09,Région,RSS99,Ensemble du Québec,18877,608089,,,,21711
2021-03-10,Région,RSS99,Ensemble du Québec,19835,627924,,,,24354
2021-03-11,Région,RSS99,Ensemble du Québec,30310,658234,,,,26211
2021-03-12,Région,RSS99,Ensemble du Québec,34569,692803,,,,28165
2021-03-13,Région,RSS99,Ensemble du Québec,34287,727090,,,,29812
2021-03-14,Région,RSS99,Ensemble du Québec,28608,755698,,,,30970
2021-03-15,Région,RSS99,Ensemble du Québec,30668,786366,,,,32453
2021-03-16,Région,RSS99,Ensemble du Québec,30404,816770,,,,33601
2021-03-17,Région,RSS99,Ensemble du Québec,27941,844711,,,,32846
2021-03-18,Région,RSS99,Ensemble du Québec,40697,885408,,,,31827
2021-03-19,Région,RSS99,Ensemble du Québec,42599,928007,,,,31301
2021-03-20,Région,RSS99,Ensemble du Québec,29008,957015,,,,31732
2021-03-21,Région,RSS99,Ensemble du Québec,21470,978485,,,,33656
2021-03-22,Région,RSS99,Ensemble du Québec,26990,1005475,,,,35855
2021-03-23,Région,RSS99,Ensemble du Québec,33422,1038897,,,,37608
2021-03-24,Région,RSS99,Ensemble du Québec,41405,1080302,,,,40085
2021-03-25,Région,RSS99,Ensemble du Québec,56091,1136393,,,,42622
2021-03-26,Région,RSS99,Ensemble du Québec,54873,1191266,,,,45071
2021-03-27,Région,RSS99,Ensemble du Québec,46343,1237609,,,,46492
2021-03-28,Région,RSS99,Ensemble du Québec,39232,1276841,,,,46601
2021-03-29,Région,RSS99,Ensemble du Québec,44128,1320969,,,,45666
2021-03-30,Région,RSS99,Ensemble du Québec,43373,1364342,,,,44629
2021-03-31,Région,RSS99,Ensemble du Québec,42169,1406511,,,,43936
2021-04-01,Région,RSS99,Ensemble du Québec,49544,1456055,,,,41577
2021-04-02,Région,RSS99,Ensemble du Québec,47611,1503666,,,,41039
2021-04-03,Région,RSS99,Ensemble du Québec,41497,1545163,,,,41164
2021-04-04,Région,RSS99,Ensemble du Québec,22719,1567882,,,,42059
2021-04-05,Région,RSS99,Ensemble du Québec,40359,1608241,,,,45153
2021-04-06,Région,RSS99,Ensemble du Québec,44247,1652488,,,,49175
2021-04-07,Région,RSS99,Ensemble du Québec,48439,1700927,,,,52096
2021-04-08,Région,RSS99,Ensemble du Québec,71200,1772127,,,,56853
2021-04-09,Région,RSS99,Ensemble du Québec,75761,1847888,,,,59663
2021-04-10,Région,RSS99,Ensemble du Québec,61946,1909834,,,,63438
2021-04-11,Région,RSS99,Ensemble du Québec,56016,1965850,,,,66676
2021-04-12,Région,RSS99,Ensemble du Québec,60031,2025881,,,,67636
2021-04-13,Région,RSS99,Ensemble du Québec,70673,2096554,,,,67382
2021-04-14,Région,RSS99,Ensemble du Québec,71105,2167659,,,,67210
2021-04-15,Région,RSS99,Ensemble du Québec,77920,2245579,,,,65092
2021-04-16,Région,RSS99,Ensemble du Québec,73980,2319559,,,,63519
2021-04-17,Région,RSS99,Ensemble du Québec,60748,2380307,,,,61470
2021-04-18,Région,RSS99,Ensemble du Québec,41185,2421492,,,,63927
2021-04-19,Région,RSS99,Ensemble du Québec,49022,2470514,,,,65672
2021-04-20,Région,RSS99,Ensemble du Québec,56328,2526842,,,,67302
2021-04-21,Région,RSS99,Ensemble du Québec,88304,2615146,,,,67883
2021-04-22,Région,RSS99,Ensemble du Québec,90135,2705281,,,,68044
2021-04-23,Région,RSS99,Ensemble du Québec,85389,2790670,,,,67739
2021-04-24,Région,RSS99,Ensemble du Québec,64817,2855487,,,,67114
2021-04-25,Région,RSS99,Ensemble du Québec,42310,2897797,,,,64670
2021-04-26,Région,RSS99,Ensemble du Québec,46889,2944686,,,,61048
2021-04-27,Région,RSS99,Ensemble du Québec,51951,2996637,,,,58078
2021-04-28,Région,RSS99,Ensemble du Québec,71201,3067838,,,,56057
2021-04-29,Région,RSS99,Ensemble du Québec,64777,3132615,,,,55542
2021-04-30,Région,RSS99,Ensemble du Québec,64602,3197217,,,,56338
2021-05-01,Région,RSS99,Ensemble du Québec,50672,3247889,,,,57149
2021-05-02,Région,RSS99,Ensemble du Québec,38701,3286590,,,,58571
2021-05-03,Région,RSS99,Ensemble du Québec,52463,3339053,,,,64404
2021-05-04,Région,RSS99,Ensemble du Québec,57630,3396683,,,,68223
2021-05-05,Région,RSS99,Ensemble du Québec,81152,3477835,,,,71934
2021-05-06,Région,RSS99,Ensemble du Québec,105605,3583440,,,,75434
2021-05-07,Région,RSS99,Ensemble du Québec,91341,3674781,,,,76914
2021-05-08,Région,RSS99,Ensemble du Québec,76645,3751426,,,,79529
2021-05-09,Région,RSS99,Ensemble du Québec,63200,3814626,,,,81785
2021-05-10,Région,RSS99,Ensemble du Québec,62823,3877449,,,,83073
2021-05-11,Région,RSS99,Ensemble du Québec,75936,3953385,,,,84691
2021-05-12,Région,RSS99,Ensemble du Québec,96945,4050330,,,,86936
2021-05-13,Région,RSS99,Ensemble du Québec,114623,4164953,,,,88506
2021-05-14,Région,RSS99,Ensemble du Québec,102662,4267615,,,,89942
2021-05-15,Région,RSS99,Ensemble du Québec,92363,4359978,,,,89645
2021-05-16,Région,RSS99,Ensemble du Québec,74187,4434165,,,,89035
2021-05-17,Région,RSS99,Ensemble du Québec,72879,4507044,,,,88445
2021-05-18,Région,RSS99,Ensemble du Québec,73854,4580898,,,,87682
2021-05-19,Région,RSS99,Ensemble du Québec,92677,4673575,,,,86738
2021-05-20,Région,RSS99,Ensemble du Québec,110490,4784065,,,,86000
2021-05-21,Région,RSS99,Ensemble du Québec,97327,4881392,,,,83144
2021-05-22,Région,RSS99,Ensemble du Québec,85753,4967145,,,,81301
2021-05-23,Région,RSS99,Ensemble du Québec,69023,5036168,,,,80833
2021-05-24,Région,RSS99,Ensemble du Québec,52883,5089051,,,,79997
2021-05-25,Région,RSS99,Ensemble du Québec,60956,5150007,,,,80192
2021-05-26,Région,RSS99,Ensemble du Québec,89398,5239405,,,,82077
2021-05-27,Région,RSS99,Ensemble du Québec,104638,5344043,,,,83575
2021-05-28,Région,RSS99,Ensemble du Québec,98691,5442734,,,,86537
2021-05-29,Région,RSS99,Ensemble du Québec,98949,5541683,,,,87839
2021-05-30,Région,RSS99,Ensemble du Québec,79513,5621196,,,,87772
2021-05-31,Région,RSS99,Ensemble du Québec,73614,5694810,,,,86858
2021-06-01,Région,RSS99,Ensemble du Québec,70073,5764883,,,,86508
2021-06-02,Région,RSS99,Ensemble du Québec,88927,5853810,,,,84550
2021-06-03,Région,RSS99,Ensemble du Québec,98240,5952050,,,,82902
2021-06-04,Région,RSS99,Ensemble du Québec,96243,6048293,,,,82125
2021-06-05,Région,RSS99,Ensemble du Québec,85240,6133533,,,,83205
2021-06-06,Région,RSS99,Ensemble du Québec,67976,6201509,,,,83463
2021-06-07,Région,RSS99,Ensemble du Québec,68174,6269683,,,,84348
2021-06-08,Région,RSS99,Ensemble du Québec,77632,6347315,,,,86437
2021-06-09,Région,RSS99,Ensemble du Québec,90737,6438052,,,,88537
2021-06-10,Région,RSS99,Ensemble du Québec,104432,6542484,,,,90086
2021-06-11,Région,RSS99,Ensemble du Québec,110866,6653350,,,,93592
2021-06-12,Région,RSS99,Ensemble du Québec,99941,6753291,,,,95177
2021-06-13,Région,RSS99,Ensemble du Québec,78821,6832112,,,,96398
2021-06-14,Région,RSS99,Ensemble du Québec,92713,6924825,,,,96336
2021-06-15,Région,RSS99,Ensemble du Québec,88726,7013551,,,,93759
2021-06-16,Région,RSS99,Ensemble du Québec,99290,7112841,,,,89849
2021-06-17,Région,RSS99,Ensemble du Québec,103998,7216839,,,,86844
2021-06-18,Région,RSS99,Ensemble du Québec,92827,7309666,,,,85875
2021-06-19,Région,RSS99,Ensemble du Québec,72571,7382237,,,,87436
2021-06-20,Région,RSS99,Ensemble du Québec,57783,7440020,,,,90537
2021-06-21,Région,RSS99,Ensemble du Québec,85933,7525953,,,,85509
2021-06-22,Région,RSS99,Ensemble du Québec,99650,7625603,,,,89128
2021-06-23,Région,RSS99,Ensemble du Québec,120996,7746599,,,,92791
2021-06-24,Région,RSS99,Ensemble du Québec,68800,7815399,,,,95643
2021-06-25,Région,RSS99,Ensemble du Québec,118164,7933563,,,,98749
2021-06-26,Région,RSS99,Ensemble du Québec,98209,8031772,,,,99831
2021-06-27,Région,RSS99,Ensemble du Québec,77751,8109523,,,,100605
2021-06-28,Région,RSS99,Ensemble du Québec,107674,8217197,,,,104002
2021-06-29,Région,RSS99,Ensemble du Québec,107223,8324420,,,,102453
2021-06-30,Région,RSS99,Ensemble du Québec,126415,8450835,,,,100338
2021-07-01,Région,RSS99,Ensemble du Québec,92577,8543412,,,,99599
2021-07-02,Région,RSS99,Ensemble du Québec,107323,8650735,,,,98212
2021-07-03,Région,RSS99,Ensemble du Québec,83406,8734141,,,,98123
2021-07-04,Région,RSS99,Ensemble du Québec,72576,8806717,,,,96437
2021-07-05,Région,RSS99,Ensemble du Québec,97961,8904678,,,,100570
2021-07-06,Région,RSS99,Ensemble du Québec,106601,9011279,,,,101591
2021-07-07,Région,RSS99,Ensemble du Québec,114616,9125895,,,,101740
2021-07-08,Région,RSS99,Ensemble du Québec,121510,9247405,,,,100887
2021-07-09,Région,RSS99,Ensemble du Québec,114468,9361873,,,,99379
2021-07-10,Région,RSS99,Ensemble du Québec,84445,9446318,,,,97326
2021-07-11,Région,RSS99,Ensemble du Québec,66606,9512924,,,,95612
2021-07-12,Région,RSS99,Ensemble du Québec,87407,9600331,,,,92674
2021-07-13,Région,RSS99,Ensemble du Québec,92230,9692561,,,,90991
2021-07-14,Région,RSS99,Ensemble du Québec,102621,9795182,,,,89445
2021-07-15,Région,RSS99,Ensemble du Québec,100940,9896122,,,,87624
2021-07-16,Région,RSS99,Ensemble du Québec,102687,9998809,,,,86950
2021-07-17,Région,RSS99,Ensemble du Québec,73624,10072433,,,,88110
2021-07-18,Région,RSS99,Ensemble du Québec,53859,10126292,,,,88315
2021-07-19,Région,RSS99,Ensemble du Québec,82686,10208978,,,,87548
2021-07-20,Région,RSS99,Ensemble du Québec,100353,10309331,,,,86598
2021-07-21,Région,RSS99,Ensemble du Québec,104054,10413385,,,,86308
2021-07-22,Région,RSS99,Ensemble du Québec,95570,10508955,,,,86400
2021-07-23,Région,RSS99,Ensemble du Québec,96042,10604997,,,,85267
2021-07-24,Région,RSS99,Ensemble du Québec,71590,10676587,,,,81234
2021-07-25,Région,RSS99,Ensemble du Québec,54506,10731093,,,,76458
2021-07-26,Région,RSS99,Ensemble du Québec,74754,10805847,,,,72461
2021-07-27,Région,RSS99,Ensemble du Québec,72119,10877966,,,,69883
2021-07-28,Région,RSS99,Ensemble du Québec,70623,10948589,,,,68013
2021-07-29,Région,RSS99,Ensemble du Québec,67590,11016179,,,,65748
2021-07-30,Région,RSS99,Ensemble du Québec,77998,11094177,,,,62185
2021-07-31,Région,RSS99,Ensemble du Québec,58500,11152677,,,,58722
2021-08-01,Région,RSS99,Ensemble du Québec,38650,11191327,,,,55257
2021-08-02,Région,RSS99,Ensemble du Québec,49816,11241143,,,,53091
2021-08-03,Région,RSS99,Ensemble du Québec,47879,11289022,,,,50413
2021-08-04,Région,RSS99,Ensemble du Québec,46366,11335388,,,,48807
2021-08-05,Région,RSS99,Ensemble du Québec,52430,11387818,,,,47454
2021-08-06,Région,RSS99,Ensemble du Québec,59248,11447066,,,,46227
2021-08-07,Région,RSS99,Ensemble du Québec,47259,11494325,,,,44622
2021-08-08,Région,RSS99,Ensemble du Québec,29181,11523506,,,,44138
2021-08-09,Région,RSS99,Ensemble du Québec,41225,11564731,,,,43579
2021-08-10,Région,RSS99,Ensemble du Québec,36646,11601377,,,,43662
2021-08-11,Région,RSS99,Ensemble du Québec,42980,11644357,,,,44287
2021-08-12,Région,RSS99,Ensemble du Québec,48512,11692869,,,,45330
2021-08-13,Région,RSS99,Ensemble du Québec,59834,11752703,,,,45580
2021-08-14,Région,RSS99,Ensemble du Québec,51631,11804334,,,,46373
2021-08-15,Région,RSS99,Ensemble du Québec,36479,11840813,,,,46410
2021-08-16,Région,RSS99,Ensemble du Québec,42978,11883791,,,,45309
2021-08-17,Région,RSS99,Ensemble du Québec,42200,11925991,,,,43518
2021-08-18,Région,RSS99,Ensemble du Québec,43237,11969228,,,,41686
2021-08-19,Région,RSS99,Ensemble du Québec,40805,12010033,,,,40323
2021-08-20,Région,RSS99,Ensemble du Québec,47298,12057331,,,,38743
2021-08-21,Région,RSS99,Ensemble du Québec,38806,12096137,,,,36606
2021-08-22,Région,RSS99,Ensemble du Québec,26934,12123071,,,,35036
2021-08-23,Région,RSS99,Ensemble du Québec,31920,12154991,,,,34158
2021-08-24,Région,RSS99,Ensemble du Québec,27241,12182232,,,,32631
2021-08-25,Région,RSS99,Ensemble du Québec,32251,12214483,,,,31571
2021-08-26,Région,RSS99,Ensemble du Québec,34658,12249141,,,,30557
2021-08-27,Région,RSS99,Ensemble du Québec,36610,12285751,,,,29269
2021-08-28,Région,RSS99,Ensemble du Québec,31381,12317132,,,,29037
2021-08-29,Région,RSS99,Ensemble du Québec,19836,12336968,,,,27556
2021-08-30,Région,RSS99,Ensemble du Québec,22904,12359872,,,,26627
2021-08-31,Région,RSS99,Ensemble du Québec,25620,12385492,,,,25436
2021-09-01,Région,RSS99,Ensemble du Québec,21882,12407374,,,,24336
2021-09-02,Région,RSS99,Ensemble du Québec,28154,12435528,,,,23357
2021-09-03,Région,RSS99,Ensemble du Québec,28277,12463805,,,,21547
2021-09-04,Région,RSS99,Ensemble du Québec,23676,12487481,,,,20703
2021-09-05,Région,RSS99,Ensemble du Québec,12984,12500465,,,,21113
2021-09-06,Région,RSS99,Ensemble du Québec,10238,12510703,,,,20818
2021-09-07,Région,RSS99,Ensemble du Québec,19711,12530414,,,,20467
2021-09-08,Région,RSS99,Ensemble du Québec,24748,12555162,,,,20328
2021-09-09,Région,RSS99,Ensemble du Québec,26091,12581253,,,,20358
2021-09-10,Région,RSS99,Ensemble du Québec,25824,12607077,,,,20962
2021-09-11,Région,RSS99,Ensemble du Québec,22698,12629775,,,,20324
2021-09-12,Région,RSS99,Ensemble du Québec,13199,12642974,,,,19570
2021-09-13,Région,RSS99,Ensemble du Québec,14462,12657436,,,,19027
2021-09-14,Région,RSS99,Ensemble du Québec,15248,12672684,,,,18470
2021-09-15,Région,RSS99,Ensemble du Québec,19467,12692151,,,,17903
2021-09-16,Région,RSS99,Ensemble du Québec,22293,12714444,,,,17239
2021-09-17,Région,RSS99,Ensemble du Québec,21920,12736364,,,,16587
2021-09-18,Région,RSS99,Ensemble du Québec,18731,12755095,,,,16006
2021-09-19,Région,RSS99,Ensemble du Québec,8551,12763646,,,,15507
2021-09-20,Région,RSS99,Ensemble du Québec,9897,12773543,,,,14958
2021-09-21,Région,RSS99,Ensemble du Québec,11181,12784724,,,,14435
2021-09-22,Région,RSS99,Ensemble du Québec,15977,12800701,,,,14054
2021-09-23,Région,RSS99,Ensemble du Québec,18452,12819153,,,,13900
2021-09-24,Région,RSS99,Ensemble du Québec,18253,12837406,,,,13484
2021-09-25,Région,RSS99,Ensemble du Québec,16065,12853471,,,,13384
2021-09-26,Région,RSS99,Ensemble du Québec,7478,12860949,,,,13160
2021-09-27,Région,RSS99,Ensemble du Québec,6984,12867933,,,,13035
2021-09-28,Région,RSS99,Ensemble du Québec,10480,12878413,,,,12647
2021-09-29,Région,RSS99,Ensemble du Québec,14411,12892824,,,,12318
2021-09-30,Région,RSS99,Ensemble du Québec,17576,12910400,,,,12126
2021-10-01,Région,RSS99,Ensemble du Québec,15535,12925935,,,,12084
2021-10-02,Région,RSS99,Ensemble du Québec,13761,12939696,,,,11896
2021-10-03,Région,RSS99,Ensemble du Québec,6134,12945830,,,,11712
2021-10-04,Région,RSS99,Ensemble du Québec,6692,12952522,,,,11561
2021-10-05,Région,RSS99,Ensemble du Québec,9166,12961688,,,,11548
2021-10-06,Région,RSS99,Ensemble du Québec,13119,12974807,,,,11445
2021-10-07,Région,RSS99,Ensemble du Québec,16518,12991325,,,,11405
2021-10-08,Région,RSS99,Ensemble du Québec,15447,13006772,,,,11110
2021-10-09,Région,RSS99,Ensemble du Québec,13041,13019813,,,,11170
2021-10-10,Région,RSS99,Ensemble du Québec,5850,13025663,,,,11031
2021-10-11,Région,RSS99,Ensemble du Québec,4628,13030291,,,,10566
2021-10-12,Région,RSS99,Ensemble du Québec,9585,13039876,,,,10388
2021-10-13,Région,RSS99,Ensemble du Québec,12151,13052027,,,,10309
2021-10-14,Région,RSS99,Ensemble du Québec,13261,13065288,,,,10212
2021-10-15,Région,RSS99,Ensemble du Québec,14198,13079486,,,,10506
2021-10-16,Région,RSS99,Ensemble du Québec,12489,13091975,,,,10538
2021-10-17,Région,RSS99,Ensemble du Québec,5175,13097150,,,,10731
2021-10-18,Région,RSS99,Ensemble du Québec,6686,13103836,,,,10988
2021-10-19,Région,RSS99,Ensemble du Québec,9806,13113642,,,,10902
2021-10-20,Région,RSS99,Ensemble du Québec,13500,13127142,,,,10575
2021-10-21,Région,RSS99,Ensemble du Québec,15065,13142207,,,,10447
2021-10-22,Région,RSS99,Ensemble du Québec,13594,13155801,,,,10815
2021-10-23,Région,RSS99,Ensemble du Québec,10199,13166000,,,,11015
2021-10-24,Région,RSS99,Ensemble du Québec,4280,13170280,,,,11119
2021-10-25,Région,RSS99,Ensemble du Québec,9260,13179540,,,,10909
2021-10-26,Région,RSS99,Ensemble du Québec,11210,13190750,,,,10878
2021-10-27,Région,RSS99,Ensemble du Québec,14225,13204975,,,,10700
2021-10-28,Région,RSS99,Ensemble du Québec,13596,13218571,,,,10557
2021-10-29,Région,RSS99,Ensemble du Québec,13378,13231949,,,,10804
2021-10-30,Région,RSS99,Ensemble du Québec,8949,13240898,,,,10927
2021-10-31,Région,RSS99,Ensemble du Québec,3281,13244179,,,,10911
2021-11-01,Région,RSS99,Ensemble du Québec,10986,13255165,,,,11236
2021-11-02,Région,RSS99,Ensemble du Québec,12073,13267238,,,,11437
2021-11-03,Région,RSS99,Ensemble du Québec,14113,13281351,,,,11308
2021-11-04,Région,RSS99,Ensemble du Québec,15872,13297223,,,,11464
2021-11-05,Région,RSS99,Ensemble du Québec,14784,13312007,,,,11370
2021-11-06,Région,RSS99,Ensemble du Québec,8047,13320054,,,,11263
2021-11-07,Région,RSS99,Ensemble du Québec,4370,13324424,,,,11293
2021-11-08,Région,RSS99,Ensemble du Québec,10331,13334755,,,,11158
2021-11-09,Région,RSS99,Ensemble du Québec,11323,13346078,,,,10993
2021-11-10,Région,RSS99,Ensemble du Québec,14325,13360403,,,,11015
2021-11-11,Région,RSS99,Ensemble du Québec,14924,13375327,,,,11072
2021-11-12,Région,RSS99,Ensemble du Québec,13633,13388960,,,,11013
2021-11-13,Région,RSS99,Ensemble du Québec,8198,13397158,,,,10713
2021-11-14,Région,RSS99,Ensemble du Québec,4771,13401929,,,,10311
2021-11-15,Région,RSS99,Ensemble du Québec,9920,13411849,,,,9904
2021-11-16,Région,RSS99,Ensemble du Québec,9221,13421070,,,,9414
2021-11-17,Région,RSS99,Ensemble du Québec,11511,13432581,,,,9262
2021-11-18,Région,RSS99,Ensemble du Québec,12076,13444657,,,,9099
2021-11-19,Région,RSS99,Ensemble du Québec,10204,13454861,,,,8529
2021-11-20,Région,RSS99,Ensemble du Québec,7128,13461989,,,,8191
2021-11-21,Région,RSS99,Ensemble du Québec,3630,13465619,,,,8916
2021-11-22,Région,RSS99,Ensemble du Québec,5933,13471552,,,,10037
2021-11-23,Région,RSS99,Ensemble du Québec,6855,13478407,,,,12065
2021-11-24,Région,RSS99,Ensemble du Québec,16585,13494992,,,,14811
2021-11-25,Région,RSS99,Ensemble du Québec,19923,13514915,,,,17501
2021-11-26,Région,RSS99,Ensemble du Québec,24399,13539314,,,,19673
2021-11-27,Région,RSS99,Ensemble du Québec,26350,13565664,,,,22142
2021-11-28,Région,RSS99,Ensemble du Québec,22459,13588123,,,,23810
2021-11-29,Région,RSS99,Ensemble du Québec,21139,13609262,,,,25180
2021-11-30,Région,RSS99,Ensemble du Québec,24136,13633398,,,,26293
2021-12-01,Région,RSS99,Ensemble du Québec,28267,13661665,,,,26676
2021-12-02,Région,RSS99,Ensemble du Québec,29513,13691178,,,,26378
2021-12-03,Région,RSS99,Ensemble du Québec,32189,13723367,,,,26503
2021-12-04,Région,RSS99,Ensemble du Québec,29030,13752397,,,,27291
2021-12-05,Région,RSS99,Ensemble du Québec,20372,13772769,,,,28325
2021-12-06,Région,RSS99,Ensemble du Québec,22011,13794780,,,,29388
2021-12-07,Région,RSS99,Ensemble du Québec,29657,13824437,,,,30867
2021-12-08,Région,RSS99,Ensemble du Québec,35506,13859943,,,,31157
2021-12-09,Région,RSS99,Ensemble du Québec,36948,13896891,,,,31804
2021-12-10,Région,RSS99,Ensemble du Québec,42547,13939438,,,,33868
2021-12-11,Région,RSS99,Ensemble du Québec,31059,13970497,,,,36678
2021-12-12,Région,RSS99,Ensemble du Québec,24899,13995396,,,,39469
2021-12-13,Région,RSS99,Ensemble du Québec,36458,14031854,,,,42630
2021-12-14,Région,RSS99,Ensemble du Québec,49330,14081184,,,,46325
2021-12-15,Région,RSS99,Ensemble du Québec,55044,14136228,,,,49172
2021-12-16,Région,RSS99,Ensemble du Québec,59076,14195304,,,,52504
