date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-02-20,Région,RSS99,Ensemble du Québec,14882,352443,,,,11419
2021-02-21,Région,RSS99,Ensemble du Québec,9228,361671,,,,12460
2021-02-22,Région,RSS99,Ensemble du Québec,12024,373695,,,,12795
2021-02-23,Région,RSS99,Ensemble du Québec,10803,384498,,,,12655
2021-02-24,Région,RSS99,Ensemble du Québec,9949,394447,,,,12396
2021-02-25,Région,RSS99,Ensemble du Québec,14275,408722,,,,12040
2021-02-26,Région,RSS99,Ensemble du Québec,17425,426147,,,,12981
2021-02-27,Région,RSS99,Ensemble du Québec,13070,439217,,,,13991
2021-02-28,Région,RSS99,Ensemble du Québec,6737,445954,,,,15215
2021-03-01,Région,RSS99,Ensemble du Québec,18607,464561,,,,15961
2021-03-02,Région,RSS99,Ensemble du Québec,17875,482436,,,,16383
2021-03-03,Région,RSS99,Ensemble du Québec,18517,500953,,,,16771
2021-03-04,Région,RSS99,Ensemble du Québec,19497,520450,,,,18039
2021-03-05,Région,RSS99,Ensemble du Québec,20380,540830,,,,17807
2021-03-06,Région,RSS99,Ensemble du Québec,15781,556611,,,,17951
2021-03-07,Région,RSS99,Ensemble du Québec,15614,572225,,,,18139
2021-03-08,Région,RSS99,Ensemble du Québec,16988,589213,,,,19684
2021-03-09,Région,RSS99,Ensemble du Québec,18877,608090,,,,21711
2021-03-10,Région,RSS99,Ensemble du Québec,19835,627925,,,,24354
2021-03-11,Région,RSS99,Ensemble du Québec,30310,658235,,,,26211
2021-03-12,Région,RSS99,Ensemble du Québec,34569,692804,,,,28165
2021-03-13,Région,RSS99,Ensemble du Québec,34287,727091,,,,29812
2021-03-14,Région,RSS99,Ensemble du Québec,28608,755699,,,,30970
2021-03-15,Région,RSS99,Ensemble du Québec,30668,786367,,,,32453
2021-03-16,Région,RSS99,Ensemble du Québec,30404,816771,,,,33601
2021-03-17,Région,RSS99,Ensemble du Québec,27941,844712,,,,32846
2021-03-18,Région,RSS99,Ensemble du Québec,40697,885409,,,,31827
2021-03-19,Région,RSS99,Ensemble du Québec,42599,928008,,,,31301
2021-03-20,Région,RSS99,Ensemble du Québec,29008,957016,,,,31732
2021-03-21,Région,RSS99,Ensemble du Québec,21470,978486,,,,33656
2021-03-22,Région,RSS99,Ensemble du Québec,26990,1005476,,,,35855
2021-03-23,Région,RSS99,Ensemble du Québec,33422,1038898,,,,37608
2021-03-24,Région,RSS99,Ensemble du Québec,41405,1080303,,,,40085
2021-03-25,Région,RSS99,Ensemble du Québec,56091,1136394,,,,42622
2021-03-26,Région,RSS99,Ensemble du Québec,54873,1191267,,,,45071
2021-03-27,Région,RSS99,Ensemble du Québec,46343,1237610,,,,46492
2021-03-28,Région,RSS99,Ensemble du Québec,39232,1276842,,,,46601
2021-03-29,Région,RSS99,Ensemble du Québec,44128,1320970,,,,45666
2021-03-30,Région,RSS99,Ensemble du Québec,43373,1364343,,,,44628
2021-03-31,Région,RSS99,Ensemble du Québec,42168,1406511,,,,43936
2021-04-01,Région,RSS99,Ensemble du Québec,49544,1456055,,,,41577
2021-04-02,Région,RSS99,Ensemble du Québec,47611,1503666,,,,41039
2021-04-03,Région,RSS99,Ensemble du Québec,41497,1545163,,,,41164
2021-04-04,Région,RSS99,Ensemble du Québec,22719,1567882,,,,42059
2021-04-05,Région,RSS99,Ensemble du Québec,40359,1608241,,,,45153
2021-04-06,Région,RSS99,Ensemble du Québec,44247,1652488,,,,49175
2021-04-07,Région,RSS99,Ensemble du Québec,48439,1700927,,,,52096
2021-04-08,Région,RSS99,Ensemble du Québec,71200,1772127,,,,56853
2021-04-09,Région,RSS99,Ensemble du Québec,75761,1847888,,,,59663
2021-04-10,Région,RSS99,Ensemble du Québec,61946,1909834,,,,63438
2021-04-11,Région,RSS99,Ensemble du Québec,56016,1965850,,,,66676
2021-04-12,Région,RSS99,Ensemble du Québec,60031,2025881,,,,67636
2021-04-13,Région,RSS99,Ensemble du Québec,70673,2096554,,,,67381
2021-04-14,Région,RSS99,Ensemble du Québec,71105,2167659,,,,67210
2021-04-15,Région,RSS99,Ensemble du Québec,77920,2245579,,,,65092
2021-04-16,Région,RSS99,Ensemble du Québec,73979,2319558,,,,63519
2021-04-17,Région,RSS99,Ensemble du Québec,60748,2380306,,,,61470
2021-04-18,Région,RSS99,Ensemble du Québec,41185,2421491,,,,63927
2021-04-19,Région,RSS99,Ensemble du Québec,49022,2470513,,,,65672
2021-04-20,Région,RSS99,Ensemble du Québec,56328,2526841,,,,67302
2021-04-21,Région,RSS99,Ensemble du Québec,88304,2615145,,,,67883
2021-04-22,Région,RSS99,Ensemble du Québec,90135,2705280,,,,68044
2021-04-23,Région,RSS99,Ensemble du Québec,85389,2790669,,,,67739
2021-04-24,Région,RSS99,Ensemble du Québec,64817,2855486,,,,67114
2021-04-25,Région,RSS99,Ensemble du Québec,42310,2897796,,,,64670
2021-04-26,Région,RSS99,Ensemble du Québec,46890,2944686,,,,61048
2021-04-27,Région,RSS99,Ensemble du Québec,51951,2996637,,,,58078
2021-04-28,Région,RSS99,Ensemble du Québec,71201,3067838,,,,56057
2021-04-29,Région,RSS99,Ensemble du Québec,64777,3132615,,,,55542
2021-04-30,Région,RSS99,Ensemble du Québec,64601,3197216,,,,56338
2021-05-01,Région,RSS99,Ensemble du Québec,50672,3247888,,,,57149
2021-05-02,Région,RSS99,Ensemble du Québec,38701,3286589,,,,58571
2021-05-03,Région,RSS99,Ensemble du Québec,52463,3339052,,,,64403
2021-05-04,Région,RSS99,Ensemble du Québec,57630,3396682,,,,68223
2021-05-05,Région,RSS99,Ensemble du Québec,81152,3477834,,,,71934
2021-05-06,Région,RSS99,Ensemble du Québec,105605,3583439,,,,75434
2021-05-07,Région,RSS99,Ensemble du Québec,91341,3674780,,,,76914
2021-05-08,Région,RSS99,Ensemble du Québec,76645,3751425,,,,79529
2021-05-09,Région,RSS99,Ensemble du Québec,63200,3814625,,,,81785
2021-05-10,Région,RSS99,Ensemble du Québec,62823,3877448,,,,83073
2021-05-11,Région,RSS99,Ensemble du Québec,75936,3953384,,,,84691
2021-05-12,Région,RSS99,Ensemble du Québec,96945,4050329,,,,86936
2021-05-13,Région,RSS99,Ensemble du Québec,114623,4164952,,,,88506
2021-05-14,Région,RSS99,Ensemble du Québec,102662,4267614,,,,89942
2021-05-15,Région,RSS99,Ensemble du Québec,92363,4359977,,,,89645
2021-05-16,Région,RSS99,Ensemble du Québec,74187,4434164,,,,89035
2021-05-17,Région,RSS99,Ensemble du Québec,72878,4507042,,,,88444
2021-05-18,Région,RSS99,Ensemble du Québec,73854,4580896,,,,87682
2021-05-19,Région,RSS99,Ensemble du Québec,92677,4673573,,,,86738
2021-05-20,Région,RSS99,Ensemble du Québec,110490,4784063,,,,86000
2021-05-21,Région,RSS99,Ensemble du Québec,97327,4881390,,,,83144
2021-05-22,Région,RSS99,Ensemble du Québec,85753,4967143,,,,81301
2021-05-23,Région,RSS99,Ensemble du Québec,69023,5036166,,,,80833
2021-05-24,Région,RSS99,Ensemble du Québec,52883,5089049,,,,79997
2021-05-25,Région,RSS99,Ensemble du Québec,60956,5150005,,,,80192
2021-05-26,Région,RSS99,Ensemble du Québec,89398,5239403,,,,82077
2021-05-27,Région,RSS99,Ensemble du Québec,104638,5344041,,,,83575
2021-05-28,Région,RSS99,Ensemble du Québec,98691,5442732,,,,86537
2021-05-29,Région,RSS99,Ensemble du Québec,98949,5541681,,,,87839
2021-05-30,Région,RSS99,Ensemble du Québec,79513,5621194,,,,87772
2021-05-31,Région,RSS99,Ensemble du Québec,73614,5694808,,,,86858
2021-06-01,Région,RSS99,Ensemble du Québec,70073,5764881,,,,86508
2021-06-02,Région,RSS99,Ensemble du Québec,88927,5853808,,,,84550
2021-06-03,Région,RSS99,Ensemble du Québec,98240,5952048,,,,82902
2021-06-04,Région,RSS99,Ensemble du Québec,96243,6048291,,,,82125
2021-06-05,Région,RSS99,Ensemble du Québec,85240,6133531,,,,83205
2021-06-06,Région,RSS99,Ensemble du Québec,67976,6201507,,,,83463
2021-06-07,Région,RSS99,Ensemble du Québec,68174,6269681,,,,84348
2021-06-08,Région,RSS99,Ensemble du Québec,77633,6347314,,,,86437
2021-06-09,Région,RSS99,Ensemble du Québec,90737,6438051,,,,88537
2021-06-10,Région,RSS99,Ensemble du Québec,104432,6542483,,,,90087
2021-06-11,Région,RSS99,Ensemble du Québec,110867,6653350,,,,93592
2021-06-12,Région,RSS99,Ensemble du Québec,99942,6753292,,,,95177
2021-06-13,Région,RSS99,Ensemble du Québec,78821,6832113,,,,96399
2021-06-14,Région,RSS99,Ensemble du Québec,92713,6924826,,,,96337
2021-06-15,Région,RSS99,Ensemble du Québec,88726,7013552,,,,93759
2021-06-16,Région,RSS99,Ensemble du Québec,99290,7112842,,,,89849
2021-06-17,Région,RSS99,Ensemble du Québec,103997,7216839,,,,86844
2021-06-18,Région,RSS99,Ensemble du Québec,92827,7309666,,,,85875
2021-06-19,Région,RSS99,Ensemble du Québec,72571,7382237,,,,87436
2021-06-20,Région,RSS99,Ensemble du Québec,57783,7440020,,,,90537
2021-06-21,Région,RSS99,Ensemble du Québec,85933,7525953,,,,85509
2021-06-22,Région,RSS99,Ensemble du Québec,99651,7625604,,,,89128
2021-06-23,Région,RSS99,Ensemble du Québec,120996,7746600,,,,92791
2021-06-24,Région,RSS99,Ensemble du Québec,68800,7815400,,,,95643
2021-06-25,Région,RSS99,Ensemble du Québec,118164,7933564,,,,98749
2021-06-26,Région,RSS99,Ensemble du Québec,98209,8031773,,,,99831
2021-06-27,Région,RSS99,Ensemble du Québec,77751,8109524,,,,100605
2021-06-28,Région,RSS99,Ensemble du Québec,107674,8217198,,,,104002
2021-06-29,Région,RSS99,Ensemble du Québec,107223,8324421,,,,102453
2021-06-30,Région,RSS99,Ensemble du Québec,126415,8450836,,,,100338
2021-07-01,Région,RSS99,Ensemble du Québec,92577,8543413,,,,99599
2021-07-02,Région,RSS99,Ensemble du Québec,107323,8650736,,,,98212
2021-07-03,Région,RSS99,Ensemble du Québec,83406,8734142,,,,98123
2021-07-04,Région,RSS99,Ensemble du Québec,72576,8806718,,,,96437
2021-07-05,Région,RSS99,Ensemble du Québec,97961,8904679,,,,100570
2021-07-06,Région,RSS99,Ensemble du Québec,106601,9011280,,,,101591
2021-07-07,Région,RSS99,Ensemble du Québec,114615,9125895,,,,101739
2021-07-08,Région,RSS99,Ensemble du Québec,121510,9247405,,,,100886
2021-07-09,Région,RSS99,Ensemble du Québec,114467,9361872,,,,99379
2021-07-10,Région,RSS99,Ensemble du Québec,84445,9446317,,,,97326
2021-07-11,Région,RSS99,Ensemble du Québec,66606,9512923,,,,95612
2021-07-12,Région,RSS99,Ensemble du Québec,87407,9600330,,,,92674
2021-07-13,Région,RSS99,Ensemble du Québec,92230,9692560,,,,90991
2021-07-14,Région,RSS99,Ensemble du Québec,102621,9795181,,,,89445
2021-07-15,Région,RSS99,Ensemble du Québec,100940,9896121,,,,87624
2021-07-16,Région,RSS99,Ensemble du Québec,102687,9998808,,,,86949
2021-07-17,Région,RSS99,Ensemble du Québec,73624,10072432,,,,88110
2021-07-18,Région,RSS99,Ensemble du Québec,53859,10126291,,,,88314
2021-07-19,Région,RSS99,Ensemble du Québec,82685,10208976,,,,87547
2021-07-20,Région,RSS99,Ensemble du Québec,100353,10309329,,,,86598
2021-07-21,Région,RSS99,Ensemble du Québec,104053,10413382,,,,86307
2021-07-22,Région,RSS99,Ensemble du Québec,95570,10508952,,,,86400
2021-07-23,Région,RSS99,Ensemble du Québec,96042,10604994,,,,85267
2021-07-24,Région,RSS99,Ensemble du Québec,71590,10676584,,,,81233
2021-07-25,Région,RSS99,Ensemble du Québec,54506,10731090,,,,76458
2021-07-26,Région,RSS99,Ensemble du Québec,74754,10805844,,,,72461
2021-07-27,Région,RSS99,Ensemble du Québec,72119,10877963,,,,69883
2021-07-28,Région,RSS99,Ensemble du Québec,70623,10948586,,,,68013
2021-07-29,Région,RSS99,Ensemble du Québec,67590,11016176,,,,65748
2021-07-30,Région,RSS99,Ensemble du Québec,77998,11094174,,,,62185
2021-07-31,Région,RSS99,Ensemble du Québec,58499,11152673,,,,58722
2021-08-01,Région,RSS99,Ensemble du Québec,38650,11191323,,,,55257
2021-08-02,Région,RSS99,Ensemble du Québec,49816,11241139,,,,53091
2021-08-03,Région,RSS99,Ensemble du Québec,47879,11289018,,,,50413
2021-08-04,Région,RSS99,Ensemble du Québec,46366,11335384,,,,48807
2021-08-05,Région,RSS99,Ensemble du Québec,52430,11387814,,,,47454
2021-08-06,Région,RSS99,Ensemble du Québec,59248,11447062,,,,46227
2021-08-07,Région,RSS99,Ensemble du Québec,47259,11494321,,,,44622
2021-08-08,Région,RSS99,Ensemble du Québec,29181,11523502,,,,44138
2021-08-09,Région,RSS99,Ensemble du Québec,41225,11564727,,,,43579
2021-08-10,Région,RSS99,Ensemble du Québec,36646,11601373,,,,43662
2021-08-11,Région,RSS99,Ensemble du Québec,42979,11644352,,,,44287
2021-08-12,Région,RSS99,Ensemble du Québec,48512,11692864,,,,45329
2021-08-13,Région,RSS99,Ensemble du Québec,59834,11752698,,,,45580
2021-08-14,Région,RSS99,Ensemble du Québec,51631,11804329,,,,46373
2021-08-15,Région,RSS99,Ensemble du Québec,36479,11840808,,,,46410
2021-08-16,Région,RSS99,Ensemble du Québec,42978,11883786,,,,45309
2021-08-17,Région,RSS99,Ensemble du Québec,42200,11925986,,,,43518
2021-08-18,Région,RSS99,Ensemble du Québec,43237,11969223,,,,41686
2021-08-19,Région,RSS99,Ensemble du Québec,40805,12010028,,,,40323
2021-08-20,Région,RSS99,Ensemble du Québec,47298,12057326,,,,38743
2021-08-21,Région,RSS99,Ensemble du Québec,38806,12096132,,,,36606
2021-08-22,Région,RSS99,Ensemble du Québec,26934,12123066,,,,35036
2021-08-23,Région,RSS99,Ensemble du Québec,31919,12154985,,,,34158
2021-08-24,Région,RSS99,Ensemble du Québec,27241,12182226,,,,32631
2021-08-25,Région,RSS99,Ensemble du Québec,32251,12214477,,,,31570
2021-08-26,Région,RSS99,Ensemble du Québec,34658,12249135,,,,30556
2021-08-27,Région,RSS99,Ensemble du Québec,36610,12285745,,,,29269
2021-08-28,Région,RSS99,Ensemble du Québec,31380,12317125,,,,29037
2021-08-29,Région,RSS99,Ensemble du Québec,19836,12336961,,,,27556
2021-08-30,Région,RSS99,Ensemble du Québec,22904,12359865,,,,26627
2021-08-31,Région,RSS99,Ensemble du Québec,25620,12385485,,,,25436
2021-09-01,Région,RSS99,Ensemble du Québec,21882,12407367,,,,24336
2021-09-02,Région,RSS99,Ensemble du Québec,28154,12435521,,,,23357
2021-09-03,Région,RSS99,Ensemble du Québec,28277,12463798,,,,21547
2021-09-04,Région,RSS99,Ensemble du Québec,23676,12487474,,,,20703
2021-09-05,Région,RSS99,Ensemble du Québec,12984,12500458,,,,21113
2021-09-06,Région,RSS99,Ensemble du Québec,10238,12510696,,,,20818
2021-09-07,Région,RSS99,Ensemble du Québec,19711,12530407,,,,20467
2021-09-08,Région,RSS99,Ensemble du Québec,24748,12555155,,,,20328
2021-09-09,Région,RSS99,Ensemble du Québec,26091,12581246,,,,20358
2021-09-10,Région,RSS99,Ensemble du Québec,25824,12607070,,,,20962
2021-09-11,Région,RSS99,Ensemble du Québec,22698,12629768,,,,20324
2021-09-12,Région,RSS99,Ensemble du Québec,13199,12642967,,,,19570
2021-09-13,Région,RSS99,Ensemble du Québec,14462,12657429,,,,19027
2021-09-14,Région,RSS99,Ensemble du Québec,15248,12672677,,,,18470
2021-09-15,Région,RSS99,Ensemble du Québec,19467,12692144,,,,17903
2021-09-16,Région,RSS99,Ensemble du Québec,22293,12714437,,,,17239
2021-09-17,Région,RSS99,Ensemble du Québec,21920,12736357,,,,16587
2021-09-18,Région,RSS99,Ensemble du Québec,18731,12755088,,,,16006
2021-09-19,Région,RSS99,Ensemble du Québec,8551,12763639,,,,15507
2021-09-20,Région,RSS99,Ensemble du Québec,9897,12773536,,,,14958
2021-09-21,Région,RSS99,Ensemble du Québec,11181,12784717,,,,14435
2021-09-22,Région,RSS99,Ensemble du Québec,15977,12800694,,,,14054
2021-09-23,Région,RSS99,Ensemble du Québec,18452,12819146,,,,13900
2021-09-24,Région,RSS99,Ensemble du Québec,18253,12837399,,,,13484
2021-09-25,Région,RSS99,Ensemble du Québec,16065,12853464,,,,13384
2021-09-26,Région,RSS99,Ensemble du Québec,7478,12860942,,,,13160
2021-09-27,Région,RSS99,Ensemble du Québec,6984,12867926,,,,13035
2021-09-28,Région,RSS99,Ensemble du Québec,10480,12878406,,,,12647
2021-09-29,Région,RSS99,Ensemble du Québec,14411,12892817,,,,12318
2021-09-30,Région,RSS99,Ensemble du Québec,17576,12910393,,,,12126
2021-10-01,Région,RSS99,Ensemble du Québec,15535,12925928,,,,12084
2021-10-02,Région,RSS99,Ensemble du Québec,13761,12939689,,,,11896
2021-10-03,Région,RSS99,Ensemble du Québec,6134,12945823,,,,11712
2021-10-04,Région,RSS99,Ensemble du Québec,6692,12952515,,,,11561
2021-10-05,Région,RSS99,Ensemble du Québec,9166,12961681,,,,11548
2021-10-06,Région,RSS99,Ensemble du Québec,13119,12974800,,,,11445
2021-10-07,Région,RSS99,Ensemble du Québec,16518,12991318,,,,11405
2021-10-08,Région,RSS99,Ensemble du Québec,15447,13006765,,,,11110
2021-10-09,Région,RSS99,Ensemble du Québec,13041,13019806,,,,11170
2021-10-10,Région,RSS99,Ensemble du Québec,5850,13025656,,,,11031
2021-10-11,Région,RSS99,Ensemble du Québec,4628,13030284,,,,10566
2021-10-12,Région,RSS99,Ensemble du Québec,9585,13039869,,,,10388
2021-10-13,Région,RSS99,Ensemble du Québec,12151,13052020,,,,10309
2021-10-14,Région,RSS99,Ensemble du Québec,13261,13065281,,,,10212
2021-10-15,Région,RSS99,Ensemble du Québec,14198,13079479,,,,10506
2021-10-16,Région,RSS99,Ensemble du Québec,12489,13091968,,,,10538
2021-10-17,Région,RSS99,Ensemble du Québec,5175,13097143,,,,10731
2021-10-18,Région,RSS99,Ensemble du Québec,6686,13103829,,,,10988
2021-10-19,Région,RSS99,Ensemble du Québec,9806,13113635,,,,10902
2021-10-20,Région,RSS99,Ensemble du Québec,13499,13127134,,,,10575
2021-10-21,Région,RSS99,Ensemble du Québec,15065,13142199,,,,10447
2021-10-22,Région,RSS99,Ensemble du Québec,13594,13155793,,,,10815
2021-10-23,Région,RSS99,Ensemble du Québec,10199,13165992,,,,11015
2021-10-24,Région,RSS99,Ensemble du Québec,4280,13170272,,,,11119
2021-10-25,Région,RSS99,Ensemble du Québec,9260,13179532,,,,10909
2021-10-26,Région,RSS99,Ensemble du Québec,11210,13190742,,,,10878
2021-10-27,Région,RSS99,Ensemble du Québec,14225,13204967,,,,10700
2021-10-28,Région,RSS99,Ensemble du Québec,13596,13218563,,,,10557
2021-10-29,Région,RSS99,Ensemble du Québec,13378,13231941,,,,10804
2021-10-30,Région,RSS99,Ensemble du Québec,8949,13240890,,,,10927
2021-10-31,Région,RSS99,Ensemble du Québec,3281,13244171,,,,10911
2021-11-01,Région,RSS99,Ensemble du Québec,10986,13255157,,,,11236
2021-11-02,Région,RSS99,Ensemble du Québec,12073,13267230,,,,11437
2021-11-03,Région,RSS99,Ensemble du Québec,14113,13281343,,,,11308
2021-11-04,Région,RSS99,Ensemble du Québec,15872,13297215,,,,11464
2021-11-05,Région,RSS99,Ensemble du Québec,14784,13311999,,,,11370
2021-11-06,Région,RSS99,Ensemble du Québec,8047,13320046,,,,11263
2021-11-07,Région,RSS99,Ensemble du Québec,4370,13324416,,,,11293
2021-11-08,Région,RSS99,Ensemble du Québec,10331,13334747,,,,11158
2021-11-09,Région,RSS99,Ensemble du Québec,11323,13346070,,,,10993
2021-11-10,Région,RSS99,Ensemble du Québec,14325,13360395,,,,11015
2021-11-11,Région,RSS99,Ensemble du Québec,14924,13375319,,,,11072
2021-11-12,Région,RSS99,Ensemble du Québec,13633,13388952,,,,11013
2021-11-13,Région,RSS99,Ensemble du Québec,8198,13397150,,,,10713
2021-11-14,Région,RSS99,Ensemble du Québec,4771,13401921,,,,10311
2021-11-15,Région,RSS99,Ensemble du Québec,9919,13411840,,,,9904
2021-11-16,Région,RSS99,Ensemble du Québec,9221,13421061,,,,9414
2021-11-17,Région,RSS99,Ensemble du Québec,11511,13432572,,,,9261
2021-11-18,Région,RSS99,Ensemble du Québec,12076,13444648,,,,9098
2021-11-19,Région,RSS99,Ensemble du Québec,10204,13454852,,,,8529
2021-11-20,Région,RSS99,Ensemble du Québec,7128,13461980,,,,8191
2021-11-21,Région,RSS99,Ensemble du Québec,3630,13465610,,,,8916
2021-11-22,Région,RSS99,Ensemble du Québec,5933,13471543,,,,10037
2021-11-23,Région,RSS99,Ensemble du Québec,6855,13478398,,,,12065
2021-11-24,Région,RSS99,Ensemble du Québec,16585,13494983,,,,14811
2021-11-25,Région,RSS99,Ensemble du Québec,19923,13514906,,,,17501
2021-11-26,Région,RSS99,Ensemble du Québec,24399,13539305,,,,19673
2021-11-27,Région,RSS99,Ensemble du Québec,26350,13565655,,,,22142
2021-11-28,Région,RSS99,Ensemble du Québec,22459,13588114,,,,23810
2021-11-29,Région,RSS99,Ensemble du Québec,21139,13609253,,,,25180
2021-11-30,Région,RSS99,Ensemble du Québec,24136,13633389,,,,26293
2021-12-01,Région,RSS99,Ensemble du Québec,28267,13661656,,,,26676
2021-12-02,Région,RSS99,Ensemble du Québec,29513,13691169,,,,26378
2021-12-03,Région,RSS99,Ensemble du Québec,32188,13723357,,,,26502
2021-12-04,Région,RSS99,Ensemble du Québec,29030,13752387,,,,27291
2021-12-05,Région,RSS99,Ensemble du Québec,20372,13772759,,,,28325
2021-12-06,Région,RSS99,Ensemble du Québec,22011,13794770,,,,29387
2021-12-07,Région,RSS99,Ensemble du Québec,29657,13824427,,,,30867
2021-12-08,Région,RSS99,Ensemble du Québec,35506,13859933,,,,31157
2021-12-09,Région,RSS99,Ensemble du Québec,36948,13896881,,,,31803
2021-12-10,Région,RSS99,Ensemble du Québec,42544,13939425,,,,33867
2021-12-11,Région,RSS99,Ensemble du Québec,31059,13970484,,,,36677
2021-12-12,Région,RSS99,Ensemble du Québec,24899,13995383,,,,39469
2021-12-13,Région,RSS99,Ensemble du Québec,36456,14031839,,,,42630
2021-12-14,Région,RSS99,Ensemble du Québec,49330,14081169,,,,46324
2021-12-15,Région,RSS99,Ensemble du Québec,55044,14136213,,,,49172
2021-12-16,Région,RSS99,Ensemble du Québec,59076,14195289,,,,52504
