No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,168,n.d.,20742,809.95,n.d.
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,293,9,34840,840.99,25.80
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,122,12,19055.5,640.24,63.18
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,30,n.d.,8507,352.65,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,595,n.d.,57728,1030.70,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,82,0,17948.5,456.86,0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,210,n.d.,20658.5,1016.53,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,0,17455,286.45,0.00
01,01 - Bas-Saint-Laurent,,Total,1565,30,196934.5,794.68,15.24
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,320,5,31025,1031.43,16.14
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,684,n.d.,25019.5,2733.87,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2330,5,52281,4456.69,9.57
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2058,n.d.,67384,3054.14,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2808,n.d.,79237.5,3543.78,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,621,0,22558,2752.90,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total,8828,13,277505,3181.20,4.69
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1392,12,55121,2525.35,21.68
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10554,143,321832.5,3279.35,44.32
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9902,162,352784,2806.82,45.74
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,512,n.d.,28065.5,1824.30,n.d.
03,03 - Capitale-Nationale,,Total,22550,326,757803,2975.71,42.89
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,396,30,15002,2639.65,200.21
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,404,n.d.,25591.5,1578.65,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,567,12,22969.5,2468.49,52.22
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1389,7,64680,2147.50,10.82
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3550,28,143710,2470.25,19.44
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,795,12,44674,1779.56,26.83
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3344,48,108252,3089.09,44.19
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2294,20,98452.5,2330.06,20.27
04,04 - Mauricie et Centre-du-Québec,,Total,12838,159,523331.5,2453.13,30.32
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,979,28,56363,1736.96,49.47
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3030,68,106352,2849.03,63.64
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,721,22,52727.5,1367.41,41.56
05,05 - Estrie,0514,0514 - RLS de Coaticook,423,11,18758.5,2254.98,58.59
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4069,55,170859,2381.50,32.04
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,626,10,31559.5,1983.55,31.62
05,05 - Estrie,0517,0517 - RLS d'Asbestos,556,26,14238.5,3904.91,182.84
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,400,n.d.,22777.5,1756.12,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,834,n.d.,21331,3909.80,n.d.
05,05 - Estrie,,Total,11641,225,494966.5,2351.88,45.29
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,8041,237,224851,3576.15,105.28
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,7596,199,149985,5064.51,132.27
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,5509,243,131806.5,4179.61,183.83
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,12742,494,246803,5162.82,199.27
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,5945,155,166781,3564.55,92.63
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,5783,191,162162,3566.19,117.17
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,9796,454,162793,6017.46,277.35
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,12683,412,172965.5,7332.68,237.58
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,4325,130,115764,3736.05,112.03
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,10708,402,139539.5,7673.81,287.31
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,13150,457,209153.5,6287.25,218.04
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,8743,252,189456.5,4614.78,132.76
06,06 - Montréal,,Total,107405,3674,2072060.5,5183.49,176.77
07,07 - Outaouais,0711,0711 - RLS du Pontiac,75,n.d.,20175.5,371.74,n.d.
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,431,9,20531.5,2099.21,43.88
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,375,18,39071.5,959.78,45.86
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,4736,172,265865.5,1781.35,64.37
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,777,16,57100,1360.77,27.93
07,07 - Outaouais,,Total,6402,218,402744,1589.60,53.90
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,90,n.d.,20503.5,438.95,n.d.
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,239,42,24736.5,966.18,169.74
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,289,n.d.,43239,668.38,n.d.
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,186,n.d.,43569.5,426.90,n.d.
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,47,0,15588.5,301.50,0.00
08,08 - Abitibi-Témiscamingue,,Total,857,50,147637,580.48,33.86
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,7,0,3216,217.66,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,132,0,40315.5,327.42,0.00
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,88,0,7285.5,1207.88,0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,101,n.d.,27264.5,370.45,n.d.
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,17,0,6419,264.84,0.00
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,6,0,4556.5,131.68,0.00
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,643.5,0.00,0.00
09,09 - Côte-Nord,,Total,355,n.d.,89700.5,395.76,n.d.
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,87,0,13521.5,643.42,0.00
10,10 - Nord-du-Québec,,Total,87,0,13521.5,643.42,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,762,0,32134,2371.32,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,40,0,10536.5,379.63,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,446,n.d.,18730,2381.21,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,408,n.d.,15831.5,2577.14,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,37,0,12591,293.86,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total,1709,n.d.,89823,1902.63,n.d.
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,6205,24,258909.5,2396.59,9.24
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,1319,n.d.,42474,3105.43,n.d.
