date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2021-02-20,Région,RSS99,Ensemble du Québec,14883,352455,,,,11420
2021-02-21,Région,RSS99,Ensemble du Québec,9227,361682,,,,12461
2021-02-22,Région,RSS99,Ensemble du Québec,12027,373709,,,,12796
2021-02-23,Région,RSS99,Ensemble du Québec,10803,384512,,,,12656
2021-02-24,Région,RSS99,Ensemble du Québec,9950,394462,,,,12397
2021-02-25,Région,RSS99,Ensemble du Québec,14276,408738,,,,12041
2021-02-26,Région,RSS99,Ensemble du Québec,17425,426163,,,,12981
2021-02-27,Région,RSS99,Ensemble du Québec,13071,439234,,,,13992
2021-02-28,Région,RSS99,Ensemble du Québec,6737,445971,,,,15216
2021-03-01,Région,RSS99,Ensemble du Québec,18608,464579,,,,15962
2021-03-02,Région,RSS99,Ensemble du Québec,17875,482454,,,,16384
2021-03-03,Région,RSS99,Ensemble du Québec,18518,500972,,,,16771
2021-03-04,Région,RSS99,Ensemble du Québec,19497,520469,,,,18039
2021-03-05,Région,RSS99,Ensemble du Québec,20381,540850,,,,17808
2021-03-06,Région,RSS99,Ensemble du Québec,15781,556631,,,,17951
2021-03-07,Région,RSS99,Ensemble du Québec,15614,572245,,,,18139
2021-03-08,Région,RSS99,Ensemble du Québec,16988,589233,,,,19684
2021-03-09,Région,RSS99,Ensemble du Québec,18877,608110,,,,21711
2021-03-10,Région,RSS99,Ensemble du Québec,19835,627945,,,,24354
2021-03-11,Région,RSS99,Ensemble du Québec,30310,658255,,,,26211
2021-03-12,Région,RSS99,Ensemble du Québec,34569,692824,,,,28165
2021-03-13,Région,RSS99,Ensemble du Québec,34287,727111,,,,29812
2021-03-14,Région,RSS99,Ensemble du Québec,28608,755719,,,,30970
2021-03-15,Région,RSS99,Ensemble du Québec,30668,786387,,,,32454
2021-03-16,Région,RSS99,Ensemble du Québec,30404,816791,,,,33601
2021-03-17,Région,RSS99,Ensemble du Québec,27941,844732,,,,32847
2021-03-18,Région,RSS99,Ensemble du Québec,40698,885430,,,,31827
2021-03-19,Région,RSS99,Ensemble du Québec,42600,928030,,,,31302
2021-03-20,Région,RSS99,Ensemble du Québec,29009,957039,,,,31733
2021-03-21,Région,RSS99,Ensemble du Québec,21470,978509,,,,33656
2021-03-22,Région,RSS99,Ensemble du Québec,26990,1005499,,,,35856
2021-03-23,Région,RSS99,Ensemble du Québec,33422,1038921,,,,37609
2021-03-24,Région,RSS99,Ensemble du Québec,41405,1080326,,,,40085
2021-03-25,Région,RSS99,Ensemble du Québec,56093,1136419,,,,42623
2021-03-26,Région,RSS99,Ensemble du Québec,54873,1191292,,,,45071
2021-03-27,Région,RSS99,Ensemble du Québec,46343,1237635,,,,46492
2021-03-28,Région,RSS99,Ensemble du Québec,39232,1276867,,,,46601
2021-03-29,Région,RSS99,Ensemble du Québec,44128,1320995,,,,45666
2021-03-30,Région,RSS99,Ensemble du Québec,43373,1364368,,,,44628
2021-03-31,Région,RSS99,Ensemble du Québec,42168,1406536,,,,43936
2021-04-01,Région,RSS99,Ensemble du Québec,49544,1456080,,,,41577
2021-04-02,Région,RSS99,Ensemble du Québec,47611,1503691,,,,41039
2021-04-03,Région,RSS99,Ensemble du Québec,41497,1545188,,,,41164
2021-04-04,Région,RSS99,Ensemble du Québec,22719,1567907,,,,42059
2021-04-05,Région,RSS99,Ensemble du Québec,40358,1608265,,,,45153
2021-04-06,Région,RSS99,Ensemble du Québec,44248,1652513,,,,49175
2021-04-07,Région,RSS99,Ensemble du Québec,48438,1700951,,,,52096
2021-04-08,Région,RSS99,Ensemble du Québec,71201,1772152,,,,56853
2021-04-09,Région,RSS99,Ensemble du Québec,75761,1847913,,,,59663
2021-04-10,Région,RSS99,Ensemble du Québec,61947,1909860,,,,63438
2021-04-11,Région,RSS99,Ensemble du Québec,56016,1965876,,,,66676
2021-04-12,Région,RSS99,Ensemble du Québec,60031,2025907,,,,67637
2021-04-13,Région,RSS99,Ensemble du Québec,70673,2096580,,,,67382
2021-04-14,Région,RSS99,Ensemble du Québec,71105,2167685,,,,67211
2021-04-15,Région,RSS99,Ensemble du Québec,77923,2245608,,,,65092
2021-04-16,Région,RSS99,Ensemble du Québec,73979,2319587,,,,63520
2021-04-17,Région,RSS99,Ensemble du Québec,60749,2380336,,,,61471
2021-04-18,Région,RSS99,Ensemble du Québec,41187,2421523,,,,63928
2021-04-19,Région,RSS99,Ensemble du Québec,49022,2470545,,,,65673
2021-04-20,Région,RSS99,Ensemble du Québec,56329,2526874,,,,67303
2021-04-21,Région,RSS99,Ensemble du Québec,88307,2615181,,,,67884
2021-04-22,Région,RSS99,Ensemble du Québec,90135,2705316,,,,68045
2021-04-23,Région,RSS99,Ensemble du Québec,85393,2790709,,,,67741
2021-04-24,Région,RSS99,Ensemble du Québec,64817,2855526,,,,67116
2021-04-25,Région,RSS99,Ensemble du Québec,42313,2897839,,,,64672
2021-04-26,Région,RSS99,Ensemble du Québec,46891,2944730,,,,61050
2021-04-27,Région,RSS99,Ensemble du Québec,51953,2996683,,,,58080
2021-04-28,Région,RSS99,Ensemble du Québec,71203,3067886,,,,56060
2021-04-29,Région,RSS99,Ensemble du Québec,64781,3132667,,,,55544
2021-04-30,Région,RSS99,Ensemble du Québec,64603,3197270,,,,56340
2021-05-01,Région,RSS99,Ensemble du Québec,50673,3247943,,,,57151
2021-05-02,Région,RSS99,Ensemble du Québec,38702,3286645,,,,58572
2021-05-03,Région,RSS99,Ensemble du Québec,52463,3339108,,,,64404
2021-05-04,Région,RSS99,Ensemble du Québec,57630,3396738,,,,68224
2021-05-05,Région,RSS99,Ensemble du Québec,81153,3477891,,,,71934
2021-05-06,Région,RSS99,Ensemble du Québec,105606,3583497,,,,75434
2021-05-07,Région,RSS99,Ensemble du Québec,91342,3674839,,,,76914
2021-05-08,Région,RSS99,Ensemble du Québec,76643,3751482,,,,79529
2021-05-09,Région,RSS99,Ensemble du Québec,63200,3814682,,,,81785
2021-05-10,Région,RSS99,Ensemble du Québec,62824,3877506,,,,83073
2021-05-11,Région,RSS99,Ensemble du Québec,75935,3953441,,,,84691
2021-05-12,Région,RSS99,Ensemble du Québec,96945,4050386,,,,86937
2021-05-13,Région,RSS99,Ensemble du Québec,114624,4165010,,,,88506
2021-05-14,Région,RSS99,Ensemble du Québec,102665,4267675,,,,89943
2021-05-15,Région,RSS99,Ensemble du Québec,92365,4360040,,,,89646
2021-05-16,Région,RSS99,Ensemble du Québec,74186,4434226,,,,89036
2021-05-17,Région,RSS99,Ensemble du Québec,72879,4507105,,,,88446
2021-05-18,Région,RSS99,Ensemble du Québec,73856,4580961,,,,87684
2021-05-19,Région,RSS99,Ensemble du Québec,92679,4673640,,,,86740
2021-05-20,Région,RSS99,Ensemble du Québec,110493,4784133,,,,86003
2021-05-21,Région,RSS99,Ensemble du Québec,97330,4881463,,,,83146
2021-05-22,Région,RSS99,Ensemble du Québec,85755,4967218,,,,81304
2021-05-23,Région,RSS99,Ensemble du Québec,69026,5036244,,,,80836
2021-05-24,Région,RSS99,Ensemble du Québec,52883,5089127,,,,80000
2021-05-25,Région,RSS99,Ensemble du Québec,60962,5150089,,,,80196
2021-05-26,Région,RSS99,Ensemble du Québec,89403,5239492,,,,82081
2021-05-27,Région,RSS99,Ensemble du Québec,104640,5344132,,,,83579
2021-05-28,Région,RSS99,Ensemble du Québec,98700,5442832,,,,86541
2021-05-29,Région,RSS99,Ensemble du Québec,98952,5541784,,,,87843
2021-05-30,Région,RSS99,Ensemble du Québec,79514,5621298,,,,87775
2021-05-31,Région,RSS99,Ensemble du Québec,73617,5694915,,,,86861
2021-06-01,Région,RSS99,Ensemble du Québec,70075,5764990,,,,86511
2021-06-02,Région,RSS99,Ensemble du Québec,88928,5853918,,,,84552
2021-06-03,Région,RSS99,Ensemble du Québec,98242,5952160,,,,82904
2021-06-04,Région,RSS99,Ensemble du Québec,96247,6048407,,,,82127
2021-06-05,Région,RSS99,Ensemble du Québec,85244,6133651,,,,83207
2021-06-06,Région,RSS99,Ensemble du Québec,67976,6201627,,,,83465
2021-06-07,Région,RSS99,Ensemble du Québec,68177,6269804,,,,84350
2021-06-08,Région,RSS99,Ensemble du Québec,77633,6347437,,,,86439
2021-06-09,Région,RSS99,Ensemble du Québec,90738,6438175,,,,88538
2021-06-10,Région,RSS99,Ensemble du Québec,104432,6542607,,,,90088
2021-06-11,Région,RSS99,Ensemble du Québec,110870,6653477,,,,93594
2021-06-12,Région,RSS99,Ensemble du Québec,99943,6753420,,,,95178
2021-06-13,Région,RSS99,Ensemble du Québec,78821,6832241,,,,96400
2021-06-14,Région,RSS99,Ensemble du Québec,92719,6924960,,,,96338
2021-06-15,Région,RSS99,Ensemble du Québec,88724,7013684,,,,93761
2021-06-16,Région,RSS99,Ensemble du Québec,99291,7112975,,,,89851
2021-06-17,Région,RSS99,Ensemble du Québec,103999,7216974,,,,86845
2021-06-18,Région,RSS99,Ensemble du Québec,92829,7309803,,,,85876
2021-06-19,Région,RSS99,Ensemble du Québec,72572,7382375,,,,87437
2021-06-20,Région,RSS99,Ensemble du Québec,57784,7440159,,,,90538
2021-06-21,Région,RSS99,Ensemble du Québec,85933,7526092,,,,85509
2021-06-22,Région,RSS99,Ensemble du Québec,99653,7625745,,,,89129
2021-06-23,Région,RSS99,Ensemble du Québec,120997,7746742,,,,92792
2021-06-24,Région,RSS99,Ensemble du Québec,68798,7815540,,,,95644
2021-06-25,Région,RSS99,Ensemble du Québec,118164,7933704,,,,98750
2021-06-26,Région,RSS99,Ensemble du Québec,98214,8031918,,,,99832
2021-06-27,Région,RSS99,Ensemble du Québec,77752,8109670,,,,100606
2021-06-28,Région,RSS99,Ensemble du Québec,107674,8217344,,,,104003
2021-06-29,Région,RSS99,Ensemble du Québec,107225,8324569,,,,102454
2021-06-30,Région,RSS99,Ensemble du Québec,126415,8450984,,,,100339
2021-07-01,Région,RSS99,Ensemble du Québec,92576,8543560,,,,99600
2021-07-02,Région,RSS99,Ensemble du Québec,107324,8650884,,,,98213
2021-07-03,Région,RSS99,Ensemble du Québec,83408,8734292,,,,98124
2021-07-04,Région,RSS99,Ensemble du Québec,72576,8806868,,,,96438
2021-07-05,Région,RSS99,Ensemble du Québec,97965,8904833,,,,100572
2021-07-06,Région,RSS99,Ensemble du Québec,106601,9011434,,,,101592
2021-07-07,Région,RSS99,Ensemble du Québec,114617,9126051,,,,101741
2021-07-08,Région,RSS99,Ensemble du Québec,121513,9247564,,,,100888
2021-07-09,Région,RSS99,Ensemble du Québec,114466,9362030,,,,99380
2021-07-10,Région,RSS99,Ensemble du Québec,84448,9446478,,,,97327
2021-07-11,Région,RSS99,Ensemble du Québec,66606,9513084,,,,95614
2021-07-12,Région,RSS99,Ensemble du Québec,87407,9600491,,,,92675
2021-07-13,Région,RSS99,Ensemble du Québec,92232,9692723,,,,90992
2021-07-14,Région,RSS99,Ensemble du Québec,102623,9795346,,,,89446
2021-07-15,Région,RSS99,Ensemble du Québec,100940,9896286,,,,87625
2021-07-16,Région,RSS99,Ensemble du Québec,102688,9998974,,,,86950
2021-07-17,Région,RSS99,Ensemble du Québec,73623,10072597,,,,88110
2021-07-18,Région,RSS99,Ensemble du Québec,53861,10126458,,,,88314
2021-07-19,Région,RSS99,Ensemble du Québec,82686,10209144,,,,87547
2021-07-20,Région,RSS99,Ensemble du Québec,100352,10309496,,,,86598
2021-07-21,Région,RSS99,Ensemble du Québec,104050,10413546,,,,86308
2021-07-22,Région,RSS99,Ensemble du Québec,95571,10509117,,,,86400
2021-07-23,Région,RSS99,Ensemble du Québec,96044,10605161,,,,85267
2021-07-24,Région,RSS99,Ensemble du Québec,71592,10676753,,,,81234
2021-07-25,Région,RSS99,Ensemble du Québec,54508,10731261,,,,76459
2021-07-26,Région,RSS99,Ensemble du Québec,74754,10806015,,,,72462
2021-07-27,Région,RSS99,Ensemble du Québec,72121,10878136,,,,69884
2021-07-28,Région,RSS99,Ensemble du Québec,70623,10948759,,,,68014
2021-07-29,Région,RSS99,Ensemble du Québec,67592,11016351,,,,65749
2021-07-30,Région,RSS99,Ensemble du Québec,77999,11094350,,,,62186
2021-07-31,Région,RSS99,Ensemble du Québec,58500,11152850,,,,58723
2021-08-01,Région,RSS99,Ensemble du Québec,38651,11191501,,,,55258
2021-08-02,Région,RSS99,Ensemble du Québec,49817,11241318,,,,53092
2021-08-03,Région,RSS99,Ensemble du Québec,47878,11289196,,,,50413
2021-08-04,Région,RSS99,Ensemble du Québec,46366,11335562,,,,48807
2021-08-05,Région,RSS99,Ensemble du Québec,52430,11387992,,,,47454
2021-08-06,Région,RSS99,Ensemble du Québec,59247,11447239,,,,46227
2021-08-07,Région,RSS99,Ensemble du Québec,47260,11494499,,,,44622
2021-08-08,Région,RSS99,Ensemble du Québec,29181,11523680,,,,44138
2021-08-09,Région,RSS99,Ensemble du Québec,41225,11564905,,,,43578
2021-08-10,Région,RSS99,Ensemble du Québec,36644,11601549,,,,43663
2021-08-11,Région,RSS99,Ensemble du Québec,42980,11644529,,,,44287
2021-08-12,Région,RSS99,Ensemble du Québec,48512,11693041,,,,45330
2021-08-13,Région,RSS99,Ensemble du Québec,59839,11752880,,,,45580
2021-08-14,Région,RSS99,Ensemble du Québec,51628,11804508,,,,46374
2021-08-15,Région,RSS99,Ensemble du Québec,36481,11840989,,,,46410
2021-08-16,Région,RSS99,Ensemble du Québec,42976,11883965,,,,45309
2021-08-17,Région,RSS99,Ensemble du Québec,42200,11926165,,,,43518
2021-08-18,Région,RSS99,Ensemble du Québec,43237,11969402,,,,41686
2021-08-19,Région,RSS99,Ensemble du Québec,40805,12010207,,,,40322
2021-08-20,Région,RSS99,Ensemble du Québec,47298,12057505,,,,38743
2021-08-21,Région,RSS99,Ensemble du Québec,38807,12096312,,,,36606
2021-08-22,Région,RSS99,Ensemble du Québec,26934,12123246,,,,35036
2021-08-23,Région,RSS99,Ensemble du Québec,31920,12155166,,,,34158
2021-08-24,Région,RSS99,Ensemble du Québec,27240,12182406,,,,32632
2021-08-25,Région,RSS99,Ensemble du Québec,32251,12214657,,,,31571
2021-08-26,Région,RSS99,Ensemble du Québec,34659,12249316,,,,30557
2021-08-27,Région,RSS99,Ensemble du Québec,36610,12285926,,,,29269
2021-08-28,Région,RSS99,Ensemble du Québec,31380,12317306,,,,29037
2021-08-29,Région,RSS99,Ensemble du Québec,19837,12337143,,,,27556
2021-08-30,Région,RSS99,Ensemble du Québec,22905,12360048,,,,26627
2021-08-31,Région,RSS99,Ensemble du Québec,25619,12385667,,,,25437
2021-09-01,Région,RSS99,Ensemble du Québec,21882,12407549,,,,24336
2021-09-02,Région,RSS99,Ensemble du Québec,28154,12435703,,,,23357
2021-09-03,Région,RSS99,Ensemble du Québec,28279,12463982,,,,21547
2021-09-04,Région,RSS99,Ensemble du Québec,23677,12487659,,,,20703
2021-09-05,Région,RSS99,Ensemble du Québec,12984,12500643,,,,21113
2021-09-06,Région,RSS99,Ensemble du Québec,10234,12510877,,,,20818
2021-09-07,Région,RSS99,Ensemble du Québec,19712,12530589,,,,20467
2021-09-08,Région,RSS99,Ensemble du Québec,24749,12555338,,,,20328
2021-09-09,Région,RSS99,Ensemble du Québec,26091,12581429,,,,20358
2021-09-10,Région,RSS99,Ensemble du Québec,25824,12607253,,,,20963
2021-09-11,Région,RSS99,Ensemble du Québec,22700,12629953,,,,20325
2021-09-12,Région,RSS99,Ensemble du Québec,13199,12643152,,,,19570
2021-09-13,Région,RSS99,Ensemble du Québec,14463,12657615,,,,19028
2021-09-14,Région,RSS99,Ensemble du Québec,15246,12672861,,,,18470
2021-09-15,Région,RSS99,Ensemble du Québec,19468,12692329,,,,17903
2021-09-16,Région,RSS99,Ensemble du Québec,22293,12714622,,,,17239
2021-09-17,Région,RSS99,Ensemble du Québec,21920,12736542,,,,16587
2021-09-18,Région,RSS99,Ensemble du Québec,18731,12755273,,,,16006
2021-09-19,Région,RSS99,Ensemble du Québec,8551,12763824,,,,15507
2021-09-20,Région,RSS99,Ensemble du Québec,9897,12773721,,,,14958
2021-09-21,Région,RSS99,Ensemble du Québec,11181,12784902,,,,14434
2021-09-22,Région,RSS99,Ensemble du Québec,15977,12800879,,,,14054
2021-09-23,Région,RSS99,Ensemble du Québec,18451,12819330,,,,13900
2021-09-24,Région,RSS99,Ensemble du Québec,18253,12837583,,,,13484
2021-09-25,Région,RSS99,Ensemble du Québec,16065,12853648,,,,13384
2021-09-26,Région,RSS99,Ensemble du Québec,7478,12861126,,,,13160
2021-09-27,Région,RSS99,Ensemble du Québec,6983,12868109,,,,13035
2021-09-28,Région,RSS99,Ensemble du Québec,10480,12878589,,,,12647
2021-09-29,Région,RSS99,Ensemble du Québec,14410,12892999,,,,12317
2021-09-30,Région,RSS99,Ensemble du Québec,17575,12910574,,,,12125
2021-10-01,Région,RSS99,Ensemble du Québec,15535,12926109,,,,12084
2021-10-02,Région,RSS99,Ensemble du Québec,13760,12939869,,,,11896
2021-10-03,Région,RSS99,Ensemble du Québec,6135,12946004,,,,11712
2021-10-04,Région,RSS99,Ensemble du Québec,6691,12952695,,,,11561
2021-10-05,Région,RSS99,Ensemble du Québec,9166,12961861,,,,11548
2021-10-06,Région,RSS99,Ensemble du Québec,13119,12974980,,,,11445
2021-10-07,Région,RSS99,Ensemble du Québec,16518,12991498,,,,11405
2021-10-08,Région,RSS99,Ensemble du Québec,15446,13006944,,,,11110
2021-10-09,Région,RSS99,Ensemble du Québec,13043,13019987,,,,11170
2021-10-10,Région,RSS99,Ensemble du Québec,5850,13025837,,,,11031
2021-10-11,Région,RSS99,Ensemble du Québec,4628,13030465,,,,10566
2021-10-12,Région,RSS99,Ensemble du Québec,9584,13040049,,,,10388
2021-10-13,Région,RSS99,Ensemble du Québec,12151,13052200,,,,10309
2021-10-14,Région,RSS99,Ensemble du Québec,13261,13065461,,,,10212
2021-10-15,Région,RSS99,Ensemble du Québec,14198,13079659,,,,10506
2021-10-16,Région,RSS99,Ensemble du Québec,12489,13092148,,,,10538
2021-10-17,Région,RSS99,Ensemble du Québec,5176,13097324,,,,10730
2021-10-18,Région,RSS99,Ensemble du Québec,6686,13104010,,,,10988
2021-10-19,Région,RSS99,Ensemble du Québec,9804,13113814,,,,10902
2021-10-20,Région,RSS99,Ensemble du Québec,13499,13127313,,,,10575
2021-10-21,Région,RSS99,Ensemble du Québec,15065,13142378,,,,10447
2021-10-22,Région,RSS99,Ensemble du Québec,13594,13155972,,,,10815
2021-10-23,Région,RSS99,Ensemble du Québec,10200,13166172,,,,11015
2021-10-24,Région,RSS99,Ensemble du Québec,4280,13170452,,,,11119
2021-10-25,Région,RSS99,Ensemble du Québec,9260,13179712,,,,10909
2021-10-26,Région,RSS99,Ensemble du Québec,11210,13190922,,,,10879
2021-10-27,Région,RSS99,Ensemble du Québec,14226,13205148,,,,10700
2021-10-28,Région,RSS99,Ensemble du Québec,13596,13218744,,,,10557
2021-10-29,Région,RSS99,Ensemble du Québec,13379,13232123,,,,10804
2021-10-30,Région,RSS99,Ensemble du Québec,8949,13241072,,,,10927
2021-10-31,Région,RSS99,Ensemble du Québec,3281,13244353,,,,10911
2021-11-01,Région,RSS99,Ensemble du Québec,10986,13255339,,,,11236
2021-11-02,Région,RSS99,Ensemble du Québec,12072,13267411,,,,11436
2021-11-03,Région,RSS99,Ensemble du Québec,14112,13281523,,,,11307
2021-11-04,Région,RSS99,Ensemble du Québec,15870,13297393,,,,11463
2021-11-05,Région,RSS99,Ensemble du Québec,14783,13312176,,,,11369
2021-11-06,Région,RSS99,Ensemble du Québec,8045,13320221,,,,11262
2021-11-07,Région,RSS99,Ensemble du Québec,4370,13324591,,,,11292
2021-11-08,Région,RSS99,Ensemble du Québec,10331,13334922,,,,11157
2021-11-09,Région,RSS99,Ensemble du Québec,11323,13346245,,,,10993
2021-11-10,Région,RSS99,Ensemble du Québec,14325,13360570,,,,11014
2021-11-11,Région,RSS99,Ensemble du Québec,14924,13375494,,,,11072
2021-11-12,Région,RSS99,Ensemble du Québec,13631,13389125,,,,11013
2021-11-13,Région,RSS99,Ensemble du Québec,8197,13397322,,,,10712
2021-11-14,Région,RSS99,Ensemble du Québec,4771,13402093,,,,10310
2021-11-15,Région,RSS99,Ensemble du Québec,9917,13412010,,,,9903
2021-11-16,Région,RSS99,Ensemble du Québec,9221,13421231,,,,9413
2021-11-17,Région,RSS99,Ensemble du Québec,11509,13432740,,,,9260
2021-11-18,Région,RSS99,Ensemble du Québec,12072,13444812,,,,9096
2021-11-19,Région,RSS99,Ensemble du Québec,10202,13455014,,,,8527
2021-11-20,Région,RSS99,Ensemble du Québec,7127,13462141,,,,8189
2021-11-21,Région,RSS99,Ensemble du Québec,3627,13465768,,,,8914
2021-11-22,Région,RSS99,Ensemble du Québec,5933,13471701,,,,10036
2021-11-23,Région,RSS99,Ensemble du Québec,6855,13478556,,,,12064
2021-11-24,Région,RSS99,Ensemble du Québec,16585,13495141,,,,14810
2021-11-25,Région,RSS99,Ensemble du Québec,19922,13515063,,,,17500
2021-11-26,Région,RSS99,Ensemble du Québec,24398,13539461,,,,19673
2021-11-27,Région,RSS99,Ensemble du Québec,26351,13565812,,,,22141
2021-11-28,Région,RSS99,Ensemble du Québec,22458,13588270,,,,23810
2021-11-29,Région,RSS99,Ensemble du Québec,21140,13609410,,,,25180
2021-11-30,Région,RSS99,Ensemble du Québec,24135,13633545,,,,26294
2021-12-01,Région,RSS99,Ensemble du Québec,28267,13661812,,,,26676
2021-12-02,Région,RSS99,Ensemble du Québec,29514,13691326,,,,26378
2021-12-03,Région,RSS99,Ensemble du Québec,32190,13723516,,,,26502
2021-12-04,Région,RSS99,Ensemble du Québec,29030,13752546,,,,27291
2021-12-05,Région,RSS99,Ensemble du Québec,20372,13772918,,,,28325
2021-12-06,Région,RSS99,Ensemble du Québec,22009,13794927,,,,29387
2021-12-07,Région,RSS99,Ensemble du Québec,29655,13824582,,,,30866
2021-12-08,Région,RSS99,Ensemble du Québec,35504,13860086,,,,31156
2021-12-09,Région,RSS99,Ensemble du Québec,36948,13897034,,,,31803
2021-12-10,Région,RSS99,Ensemble du Québec,42544,13939578,,,,33866
2021-12-11,Région,RSS99,Ensemble du Québec,31059,13970637,,,,36677
2021-12-12,Région,RSS99,Ensemble du Québec,24899,13995536,,,,39468
2021-12-13,Région,RSS99,Ensemble du Québec,36454,14031990,,,,42629
2021-12-14,Région,RSS99,Ensemble du Québec,49330,14081320,,,,46324
2021-12-15,Région,RSS99,Ensemble du Québec,55043,14136363,,,,49171
2021-12-16,Région,RSS99,Ensemble du Québec,59075,14195438,,,,52504
