Date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cas_cum_tot_n,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,cas_quo_tot_n,act_cum_tot_n,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,ret_cum_tot_n,ret_quo_tot_n,dec_cum_tot_n,dec_cum_tot_t,dec_quo_tot_t,dec_cum_chs_n,dec_cum_rpa_n,dec_cum_dom_n,dec_cum_aut_n,dec_quo_tot_n,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_cum_tes_n,psi_cum_pos_n,psi_cum_inf_n,psi_cum_adm_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t
Date inconnue,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,41,0,0.00,4.46,0,0,0,0,4,1,3,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS12,12 - Chaudière-Appalaches,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,41,0,0.00,0.69,0,0,0,0,3,1,0,2,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS13,13 - Laval,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,167,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS14,14 - Lanaudière,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,77,0,0.00,0.57,0,0,0,0,3,2,0,1,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS15,15 - Laurentides,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,128,0,0.00,0.16,0,0,0,0,1,1,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS16,16 - Montérégie,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,284,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS17,17 - Nunavik,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,3,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,1,0,0.00,10.74,0,0,0,0,2,0,0,1,1,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS00,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS98,Hors Québec,0,0,0,.,.,0,0,0,0,.,,,0,3,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Région,RSS99,Ensemble du Québec,0,0,0,0.00,0.02,2,0,2,0,0.00,,,0,2056,0,0.00,1.13,0,0,0,0,97,20,29,42,6,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe de région,REG01,Montréal et Laval,0,0,0,0.00,0.08,2,0,2,0,0.00,,,0,839,0,0.00,0.79,0,0,0,0,20,3,4,11,2,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe de région,REG02,Ceinture de Montréal,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,314,0,0.00,0.27,0,0,0,0,4,3,0,1,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe de région,REG03,Autres régions,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,900,0,0.00,1.59,0,0,0,0,73,14,25,30,4,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe de région,REG00,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe de région,REG98,Hors Québec,0,0,0,.,.,0,0,0,0,.,,,0,3,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,0_9,0-9 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,127,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,10_19,10-19 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,190,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,20_29,20-29 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,333,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,30_39,30-39 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,311,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,40_49,40-49 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,302,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,50_59,50-59 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,270,0,0.00,0.17,0,0,0,0,2,0,0,1,1,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,60_69,60-69 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,164,0,0.00,0.17,0,0,0,0,2,1,0,1,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,70_79,70-79 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,97,0,0.00,0.64,0,0,0,0,5,0,0,4,1,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,80_89,80-89 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,93,0,0.00,3.55,0,0,0,0,12,3,3,5,1,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,90_,90 ans et plus,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,48,0,0.00,13.78,0,0,0,0,12,5,5,2,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,INC,Inconnu,0,0,0,.,.,2,0,2,0,.,,,0,121,0,.,.,0,0,0,0,64,11,21,29,3,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Groupe d'âge,TOT,Total,0,0,0,0.00,0.02,2,0,2,0,0.00,,,0,2056,0,0.00,1.13,0,0,0,0,97,20,29,42,6,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Sexe,MASC,Masculin,0,0,0,0.00,0.02,1,0,1,0,0.00,,,0,958,0,0.00,1.07,0,0,0,0,46,9,10,23,4,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Sexe,FEM,Féminin,0,0,0,0.00,0.02,1,0,1,0,0.00,,,0,1096,0,0.00,1.19,0,0,0,0,51,11,19,19,2,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Sexe,INC,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,2,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
Date inconnue,Sexe,TOT,Total,0,0,0,0.00,0.02,2,0,2,0,0.00,,,0,2056,0,0.00,1.13,0,0,0,0,97,20,29,42,6,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS01,01 - Bas-Saint-Laurent,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS03,03 - Capitale-Nationale,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS05,05 - Estrie,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS06,06 - Montréal,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-23,Région,RSS07,07 - Outaouais,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS09,09 - Côte-Nord,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS10,10 - Nord-du-Québec,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS12,12 - Chaudière-Appalaches,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS13,13 - Laval,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS14,14 - Lanaudière,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS15,15 - Laurentides,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS16,16 - Montérégie,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS17,17 - Nunavik,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS00,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS98,Hors Québec,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Région,RSS99,Ensemble du Québec,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-23,Groupe de région,REG01,Montréal et Laval,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-23,Groupe de région,REG02,Ceinture de Montréal,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe de région,REG03,Autres régions,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe de région,REG00,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe de région,REG98,Hors Québec,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,0_9,0-9 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,10_19,10-19 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,20_29,20-29 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,30_39,30-39 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,1,0,1,1,0,1,1,0.00
2020-01-23,Groupe d'âge,40_49,40-49 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,1,0,1,1,0,1,1,0.00
2020-01-23,Groupe d'âge,50_59,50-59 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,60_69,60-69 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,70_79,70-79 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,80_89,80-89 ans,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,90_,90 ans et plus,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,INC,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Groupe d'âge,TOT,Total,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-23,Sexe,MASC,Masculin,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-23,Sexe,FEM,Féminin,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Sexe,INC,Inconnu,0,0,0,.,.,0,0,0,0,.,,,0,0,0,.,.,0,0,0,0,0,0,0,0,0,,,0,0,0,.,.,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-23,Sexe,TOT,Total,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,2,2,0.00
2020-01-24,Région,RSS01,01 - Bas-Saint-Laurent,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS03,03 - Capitale-Nationale,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS04,04 - Mauricie et Centre-du-Québec,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS05,05 - Estrie,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS06,06 - Montréal,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,2,0,2,2,0,0,0,.
2020-01-24,Région,RSS07,07 - Outaouais,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS08,08 - Abitibi-Témiscamingue,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS09,09 - Côte-Nord,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS10,10 - Nord-du-Québec,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS12,12 - Chaudière-Appalaches,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS13,13 - Laval,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS14,14 - Lanaudière,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
2020-01-24,Région,RSS15,15 - Laurentides,0,0,0,0.00,0.00,0,0,0,0,0.00,,,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,,,0,0,0,0.00,0.00,0,0,0,,.,.,.,0,0,0,0,0,0,0,.
