Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_tot_n,pop_tot_n,cv_tot_p,vac_quo_tot_m
2021-07-01,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,93,,,,
2021-07-01,Groupe d'âge 2,GR2_05_11,5 à 11 ans,2,186,,,,
2021-07-01,Groupe d'âge 2,GR2_12_17,12 à 17 ans,1683,405473,,,,
2021-07-01,Groupe d'âge 2,GR2_18_29,18 à 29 ans,7940,938750,,,,
2021-07-01,Groupe d'âge 2,GR2_30_49,30 à 49 ans,25846,2085960,,,,
2021-07-01,Groupe d'âge 2,GR2_50_69,50 à 69 ans,42175,3100478,,,,
2021-07-01,Groupe d'âge 2,GR2_70_79,70 à 79 ans,10824,1297070,,,,
2021-07-01,Groupe d'âge 2,GR2_80_,80 ans et plus,4099,714646,,,,
2021-07-01,Groupe d'âge 2,TOT,Total,92569,8542656,,,,99592
2021-07-01,Groupe d'âge 2,GR2_12_,12 ans et +,92567,8542377,,,,
2021-07-01,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,93,,,,
2021-07-01,Groupe d'âge 3,GR3_05_11,5 à 11 ans,2,186,,,,
2021-07-01,Groupe d'âge 3,GR3_12_17,12 à 17 ans,1683,405473,,,,
2021-07-01,Groupe d'âge 3,GR3_18_59,18 à 59 ans,52532,4392541,,,,
2021-07-01,Groupe d'âge 3,GR3_60_69,60 à 69 ans,23429,1732647,,,,
2021-07-01,Groupe d'âge 3,GR3_70_79,70 à 79 ans,10824,1297070,,,,
2021-07-01,Groupe d'âge 3,GR3_80_,80 ans et +,4099,714646,,,,
2021-07-01,Groupe d'âge 3,TOT,Total,92569,8542656,,,,99592
2021-07-01,Groupe d'âge 3,GR3_18_,18 ans et +,90884,8136904,,,,
2021-07-01,Groupe d'âge 3,GR3_65_,65 ans et +,24837,2852293,,,,
2021-07-02,Région,RSS00,Inconnue,9,2347,,,,
2021-07-02,Région,RSS01,01 - Bas-Saint-Laurent,2530,211822,,,,
2021-07-02,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,2952,304520,,,,
2021-07-02,Région,RSS03,03 - Capitale-Nationale,10491,807267,,,,
2021-07-02,Région,RSS04,04 - Mauricie et Centre-du-Québec,8207,545678,,,,
2021-07-02,Région,RSS05,05 - Estrie,7107,523193,,,,
2021-07-02,Région,RSS06,06 - Montréal,22777,1848318,,,,
2021-07-02,Région,RSS07,07 - Outaouais,5598,388894,,,,
2021-07-02,Région,RSS08,08 - Abitibi-Témiscamingue,1535,143035,,,,
2021-07-02,Région,RSS09,09 - Côte-Nord,606,98790,,,,
2021-07-02,Région,RSS10,10 - Nord-du-Québec,10,15789,,,,
2021-07-02,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,764,116078,,,,
2021-07-02,Région,RSS12,12 - Chaudière-Appalaches,4701,455988,,,,
2021-07-02,Région,RSS13,13 - Laval,5476,422611,,,,
2021-07-02,Région,RSS14,14 - Lanaudière,5686,558903,,,,
2021-07-02,Région,RSS15,15 - Laurentides,8585,678315,,,,
2021-07-02,Région,RSS16,16 - Montérégie,20135,1493262,,,,
2021-07-02,Région,RSS17,17 - Nunavik,31,8152,,,,
2021-07-02,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,27,21102,,,,
2021-07-02,Région,RSS98,Hors Québec,89,5908,,,,
2021-07-02,Région,RSS99,Ensemble du Québec,107316,8649972,,,,98205
2021-07-02,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1026,277859,,,,
2021-07-02,Groupe d'âge 1,GR1_16_59,16 à 59 ans,67986,4589446,,,,
2021-07-02,Groupe d'âge 1,GR1_60_69,60 à 69 ans,24320,1756967,,,,
2021-07-02,Groupe d'âge 1,GR1_70_79,70 à 79 ans,9816,1306886,,,,
2021-07-02,Groupe d'âge 1,GR1_80_,80 ans et plus,4168,718814,,,,
2021-07-02,Groupe d'âge 1,TOT,Total,107316,8649972,,,,98205
2021-07-02,Sexe,FEM,Féminin,56214,4595835,,,,
2021-07-02,Sexe,INC,Inconnu,21,1634,,,,
2021-07-02,Sexe,MASC,Masculin,51081,4052503,,,,
2021-07-02,Sexe,TOT,Total,107316,8649972,,,,98205
2021-07-02,Groupe prioritaire,GRP-Autres,Autres raisons,88380,6513505,,,,
2021-07-02,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,71,75582,,,,
2021-07-02,Groupe prioritaire,GRP-MC,Maladie chronique,15774,1136971,,,,
2021-07-02,Groupe prioritaire,GRP-RPA,Résident en RPA,145,272018,,,,
2021-07-02,Groupe prioritaire,GRP-TS,Travailleur de la santé,2946,651896,,,,
2021-07-02,Groupe prioritaire,TOT,Total,107316,8649972,,,,98205
2021-07-02,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,95,,,,
2021-07-02,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,187,,,,
2021-07-02,Groupe d'âge 2,GR2_12_17,12 à 17 ans,1597,407070,,,,
2021-07-02,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9726,948476,,,,
2021-07-02,Groupe d'âge 2,GR2_30_49,30 à 49 ans,31246,2117206,,,,
2021-07-02,Groupe d'âge 2,GR2_50_69,50 à 69 ans,50760,3151238,,,,
2021-07-02,Groupe d'âge 2,GR2_70_79,70 à 79 ans,9816,1306886,,,,
2021-07-02,Groupe d'âge 2,GR2_80_,80 ans et plus,4168,718814,,,,
2021-07-02,Groupe d'âge 2,TOT,Total,107316,8649972,,,,98205
2021-07-02,Groupe d'âge 2,GR2_12_,12 ans et +,107313,8649690,,,,
2021-07-02,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,2,95,,,,
2021-07-02,Groupe d'âge 3,GR3_05_11,5 à 11 ans,1,187,,,,
2021-07-02,Groupe d'âge 3,GR3_12_17,12 à 17 ans,1597,407070,,,,
2021-07-02,Groupe d'âge 3,GR3_18_59,18 à 59 ans,67412,4459953,,,,
2021-07-02,Groupe d'âge 3,GR3_60_69,60 à 69 ans,24320,1756967,,,,
2021-07-02,Groupe d'âge 3,GR3_70_79,70 à 79 ans,9816,1306886,,,,
2021-07-02,Groupe d'âge 3,GR3_80_,80 ans et +,4168,718814,,,,
2021-07-02,Groupe d'âge 3,TOT,Total,107316,8649972,,,,98205
2021-07-02,Groupe d'âge 3,GR3_18_,18 ans et +,105716,8242620,,,,
2021-07-02,Groupe d'âge 3,GR3_65_,65 ans et +,24441,2876734,,,,
2021-07-03,Région,RSS00,Inconnue,5,2352,,,,
2021-07-03,Région,RSS01,01 - Bas-Saint-Laurent,2258,214080,,,,
2021-07-03,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3252,307772,,,,
2021-07-03,Région,RSS03,03 - Capitale-Nationale,8459,815726,,,,
2021-07-03,Région,RSS04,04 - Mauricie et Centre-du-Québec,4303,549981,,,,
2021-07-03,Région,RSS05,05 - Estrie,6027,529220,,,,
2021-07-03,Région,RSS06,06 - Montréal,17901,1866219,,,,
2021-07-03,Région,RSS07,07 - Outaouais,4028,392922,,,,
2021-07-03,Région,RSS08,08 - Abitibi-Témiscamingue,1030,144065,,,,
2021-07-03,Région,RSS09,09 - Côte-Nord,589,99379,,,,
2021-07-03,Région,RSS10,10 - Nord-du-Québec,8,15797,,,,
2021-07-03,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,137,116215,,,,
2021-07-03,Région,RSS12,12 - Chaudière-Appalaches,4685,460673,,,,
2021-07-03,Région,RSS13,13 - Laval,4122,426733,,,,
2021-07-03,Région,RSS14,14 - Lanaudière,6425,565328,,,,
2021-07-03,Région,RSS15,15 - Laurentides,6625,684940,,,,
2021-07-03,Région,RSS16,16 - Montérégie,13499,1506761,,,,
2021-07-03,Région,RSS17,17 - Nunavik,1,8153,,,,
2021-07-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,3,21105,,,,
2021-07-03,Région,RSS98,Hors Québec,48,5956,,,,
2021-07-03,Région,RSS99,Ensemble du Québec,83405,8733377,,,,98118
2021-07-03,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1095,278954,,,,
2021-07-03,Groupe d'âge 1,GR1_16_59,16 à 59 ans,52347,4641793,,,,
2021-07-03,Groupe d'âge 1,GR1_60_69,60 à 69 ans,18509,1775476,,,,
2021-07-03,Groupe d'âge 1,GR1_70_79,70 à 79 ans,8001,1314887,,,,
2021-07-03,Groupe d'âge 1,GR1_80_,80 ans et plus,3453,722267,,,,
2021-07-03,Groupe d'âge 1,TOT,Total,83405,8733377,,,,98118
2021-07-03,Sexe,FEM,Féminin,42889,4638724,,,,
2021-07-03,Sexe,INC,Inconnu,15,1649,,,,
2021-07-03,Sexe,MASC,Masculin,40501,4093004,,,,
2021-07-03,Sexe,TOT,Total,83405,8733377,,,,98118
2021-07-03,Groupe prioritaire,GRP-Autres,Autres raisons,69240,6582745,,,,
2021-07-03,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,21,75603,,,,
2021-07-03,Groupe prioritaire,GRP-MC,Maladie chronique,12242,1149213,,,,
2021-07-03,Groupe prioritaire,GRP-RPA,Résident en RPA,82,272100,,,,
2021-07-03,Groupe prioritaire,GRP-TS,Travailleur de la santé,1820,653716,,,,
2021-07-03,Groupe prioritaire,TOT,Total,83405,8733377,,,,98118
2021-07-03,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,95,,,,
2021-07-03,Groupe d'âge 2,GR2_05_11,5 à 11 ans,3,190,,,,
2021-07-03,Groupe d'âge 2,GR2_12_17,12 à 17 ans,1656,408726,,,,
2021-07-03,Groupe d'âge 2,GR2_18_29,18 à 29 ans,7404,955880,,,,
2021-07-03,Groupe d'âge 2,GR2_30_49,30 à 49 ans,23391,2140597,,,,
2021-07-03,Groupe d'âge 2,GR2_50_69,50 à 69 ans,39497,3190735,,,,
2021-07-03,Groupe d'âge 2,GR2_70_79,70 à 79 ans,8001,1314887,,,,
2021-07-03,Groupe d'âge 2,GR2_80_,80 ans et plus,3453,722267,,,,
2021-07-03,Groupe d'âge 2,TOT,Total,83405,8733377,,,,98118
2021-07-03,Groupe d'âge 2,GR2_12_,12 ans et +,83402,8733092,,,,
2021-07-03,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,95,,,,
2021-07-03,Groupe d'âge 3,GR3_05_11,5 à 11 ans,3,190,,,,
2021-07-03,Groupe d'âge 3,GR3_12_17,12 à 17 ans,1656,408726,,,,
2021-07-03,Groupe d'âge 3,GR3_18_59,18 à 59 ans,51783,4511736,,,,
2021-07-03,Groupe d'âge 3,GR3_60_69,60 à 69 ans,18509,1775476,,,,
2021-07-03,Groupe d'âge 3,GR3_70_79,70 à 79 ans,8001,1314887,,,,
2021-07-03,Groupe d'âge 3,GR3_80_,80 ans et +,3453,722267,,,,
2021-07-03,Groupe d'âge 3,TOT,Total,83405,8733377,,,,98118
2021-07-03,Groupe d'âge 3,GR3_18_,18 ans et +,81746,8324366,,,,
2021-07-03,Groupe d'âge 3,GR3_65_,65 ans et +,19353,2896087,,,,
2021-07-04,Région,RSS00,Inconnue,3,2355,,,,
2021-07-04,Région,RSS01,01 - Bas-Saint-Laurent,2044,216124,,,,
2021-07-04,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,3048,310820,,,,
2021-07-04,Région,RSS03,03 - Capitale-Nationale,8245,823971,,,,
2021-07-04,Région,RSS04,04 - Mauricie et Centre-du-Québec,2034,552015,,,,
2021-07-04,Région,RSS05,05 - Estrie,3647,532867,,,,
2021-07-04,Région,RSS06,06 - Montréal,16220,1882439,,,,
2021-07-04,Région,RSS07,07 - Outaouais,4172,397094,,,,
2021-07-04,Région,RSS08,08 - Abitibi-Témiscamingue,1212,145277,,,,
2021-07-04,Région,RSS09,09 - Côte-Nord,94,99473,,,,
2021-07-04,Région,RSS10,10 - Nord-du-Québec,4,15801,,,,
2021-07-04,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,85,116300,,,,
2021-07-04,Région,RSS12,12 - Chaudière-Appalaches,3876,464549,,,,
2021-07-04,Région,RSS13,13 - Laval,3550,430283,,,,
2021-07-04,Région,RSS14,14 - Lanaudière,5582,570910,,,,
2021-07-04,Région,RSS15,15 - Laurentides,6199,691139,,,,
2021-07-04,Région,RSS16,16 - Montérégie,12486,1519247,,,,
2021-07-04,Région,RSS17,17 - Nunavik,0,8153,,,,
2021-07-04,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,5,21110,,,,
2021-07-04,Région,RSS98,Hors Québec,64,6020,,,,
2021-07-04,Région,RSS99,Ensemble du Québec,72570,8805947,,,,96432
2021-07-04,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,975,279929,,,,
2021-07-04,Groupe d'âge 1,GR1_16_59,16 à 59 ans,49495,4691288,,,,
2021-07-04,Groupe d'âge 1,GR1_60_69,60 à 69 ans,13100,1788576,,,,
2021-07-04,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6666,1321553,,,,
2021-07-04,Groupe d'âge 1,GR1_80_,80 ans et plus,2334,724601,,,,
2021-07-04,Groupe d'âge 1,TOT,Total,72570,8805947,,,,96432
2021-07-04,Sexe,FEM,Féminin,37616,4676340,,,,
2021-07-04,Sexe,INC,Inconnu,12,1661,,,,
2021-07-04,Sexe,MASC,Masculin,34942,4127946,,,,
2021-07-04,Sexe,TOT,Total,72570,8805947,,,,96432
2021-07-04,Groupe prioritaire,GRP-Autres,Autres raisons,60873,6643618,,,,
2021-07-04,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,16,75619,,,,
2021-07-04,Groupe prioritaire,GRP-MC,Maladie chronique,10098,1159311,,,,
2021-07-04,Groupe prioritaire,GRP-RPA,Résident en RPA,56,272156,,,,
2021-07-04,Groupe prioritaire,GRP-TS,Travailleur de la santé,1527,655243,,,,
2021-07-04,Groupe prioritaire,TOT,Total,72570,8805947,,,,96432
2021-07-04,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,95,,,,
2021-07-04,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,190,,,,
2021-07-04,Groupe d'âge 2,GR2_12_17,12 à 17 ans,1479,410205,,,,
2021-07-04,Groupe d'âge 2,GR2_18_29,18 à 29 ans,6682,962562,,,,
2021-07-04,Groupe d'âge 2,GR2_30_49,30 à 49 ans,24602,2165199,,,,
2021-07-04,Groupe d'âge 2,GR2_50_69,50 à 69 ans,30807,3221542,,,,
2021-07-04,Groupe d'âge 2,GR2_70_79,70 à 79 ans,6666,1321553,,,,
2021-07-04,Groupe d'âge 2,GR2_80_,80 ans et plus,2334,724601,,,,
2021-07-04,Groupe d'âge 2,TOT,Total,72570,8805947,,,,96432
2021-07-04,Groupe d'âge 2,GR2_12_,12 ans et +,72570,8805662,,,,
2021-07-04,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,95,,,,
2021-07-04,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,190,,,,
2021-07-04,Groupe d'âge 3,GR3_12_17,12 à 17 ans,1479,410205,,,,
2021-07-04,Groupe d'âge 3,GR3_18_59,18 à 59 ans,48991,4560727,,,,
2021-07-04,Groupe d'âge 3,GR3_60_69,60 à 69 ans,13100,1788576,,,,
2021-07-04,Groupe d'âge 3,GR3_70_79,70 à 79 ans,6666,1321553,,,,
2021-07-04,Groupe d'âge 3,GR3_80_,80 ans et +,2334,724601,,,,
2021-07-04,Groupe d'âge 3,TOT,Total,72570,8805947,,,,96432
2021-07-04,Groupe d'âge 3,GR3_18_,18 ans et +,71091,8395457,,,,
2021-07-04,Groupe d'âge 3,GR3_65_,65 ans et +,14222,2910309,,,,
2021-07-05,Région,RSS00,Inconnue,18,2373,,,,
2021-07-05,Région,RSS01,01 - Bas-Saint-Laurent,2292,218416,,,,
2021-07-05,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1250,312070,,,,
2021-07-05,Région,RSS03,03 - Capitale-Nationale,10337,834308,,,,
2021-07-05,Région,RSS04,04 - Mauricie et Centre-du-Québec,5168,557183,,,,
2021-07-05,Région,RSS05,05 - Estrie,6730,539597,,,,
2021-07-05,Région,RSS06,06 - Montréal,21700,1904139,,,,
2021-07-05,Région,RSS07,07 - Outaouais,3826,400920,,,,
2021-07-05,Région,RSS08,08 - Abitibi-Témiscamingue,1616,146893,,,,
2021-07-05,Région,RSS09,09 - Côte-Nord,454,99927,,,,
2021-07-05,Région,RSS10,10 - Nord-du-Québec,4,15805,,,,
2021-07-05,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1617,117917,,,,
2021-07-05,Région,RSS12,12 - Chaudière-Appalaches,5616,470165,,,,
2021-07-05,Région,RSS13,13 - Laval,4901,435184,,,,
2021-07-05,Région,RSS14,14 - Lanaudière,6768,577678,,,,
2021-07-05,Région,RSS15,15 - Laurentides,5317,696456,,,,
2021-07-05,Région,RSS16,16 - Montérégie,20193,1539440,,,,
2021-07-05,Région,RSS17,17 - Nunavik,32,8185,,,,
2021-07-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,52,21162,,,,
2021-07-05,Région,RSS98,Hors Québec,66,6086,,,,
2021-07-05,Région,RSS99,Ensemble du Québec,97957,8903904,,,,100566
2021-07-05,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1060,280989,,,,
2021-07-05,Groupe d'âge 1,GR1_16_59,16 à 59 ans,67423,4758711,,,,
2021-07-05,Groupe d'âge 1,GR1_60_69,60 à 69 ans,18461,1807037,,,,
2021-07-05,Groupe d'âge 1,GR1_70_79,70 à 79 ans,8403,1329956,,,,
2021-07-05,Groupe d'âge 1,GR1_80_,80 ans et plus,2610,727211,,,,
2021-07-05,Groupe d'âge 1,TOT,Total,97957,8903904,,,,100566
2021-07-05,Sexe,FEM,Féminin,50081,4726421,,,,
2021-07-05,Sexe,INC,Inconnu,10,1671,,,,
2021-07-05,Sexe,MASC,Masculin,47866,4175812,,,,
2021-07-05,Sexe,TOT,Total,97957,8903904,,,,100566
2021-07-05,Groupe prioritaire,GRP-Autres,Autres raisons,82849,6726467,,,,
2021-07-05,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,67,75686,,,,
2021-07-05,Groupe prioritaire,GRP-MC,Maladie chronique,12409,1171720,,,,
2021-07-05,Groupe prioritaire,GRP-RPA,Résident en RPA,140,272296,,,,
2021-07-05,Groupe prioritaire,GRP-TS,Travailleur de la santé,2492,657735,,,,
2021-07-05,Groupe prioritaire,TOT,Total,97957,8903904,,,,100566
2021-07-05,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,96,,,,
2021-07-05,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,190,,,,
2021-07-05,Groupe d'âge 2,GR2_12_17,12 à 17 ans,1658,411863,,,,
2021-07-05,Groupe d'âge 2,GR2_18_29,18 à 29 ans,9369,971931,,,,
2021-07-05,Groupe d'âge 2,GR2_30_49,30 à 49 ans,32115,2197314,,,,
2021-07-05,Groupe d'âge 2,GR2_50_69,50 à 69 ans,43801,3265343,,,,
2021-07-05,Groupe d'âge 2,GR2_70_79,70 à 79 ans,8403,1329956,,,,
2021-07-05,Groupe d'âge 2,GR2_80_,80 ans et plus,2610,727211,,,,
2021-07-05,Groupe d'âge 2,TOT,Total,97957,8903904,,,,100566
2021-07-05,Groupe d'âge 2,GR2_12_,12 ans et +,97956,8903618,,,,
2021-07-05,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,96,,,,
2021-07-05,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,190,,,,
2021-07-05,Groupe d'âge 3,GR3_12_17,12 à 17 ans,1658,411863,,,,
2021-07-05,Groupe d'âge 3,GR3_18_59,18 à 59 ans,66824,4627551,,,,
2021-07-05,Groupe d'âge 3,GR3_60_69,60 à 69 ans,18461,1807037,,,,
2021-07-05,Groupe d'âge 3,GR3_70_79,70 à 79 ans,8403,1329956,,,,
2021-07-05,Groupe d'âge 3,GR3_80_,80 ans et +,2610,727211,,,,
2021-07-05,Groupe d'âge 3,TOT,Total,97957,8903904,,,,100566
2021-07-05,Groupe d'âge 3,GR3_18_,18 ans et +,96298,8491755,,,,
2021-07-05,Groupe d'âge 3,GR3_65_,65 ans et +,18207,2928516,,,,
2021-07-06,Région,RSS00,Inconnue,17,2390,,,,
2021-07-06,Région,RSS01,01 - Bas-Saint-Laurent,2543,220959,,,,
2021-07-06,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,4886,316956,,,,
2021-07-06,Région,RSS03,03 - Capitale-Nationale,11854,846162,,,,
2021-07-06,Région,RSS04,04 - Mauricie et Centre-du-Québec,5870,563053,,,,
2021-07-06,Région,RSS05,05 - Estrie,6314,545911,,,,
2021-07-06,Région,RSS06,06 - Montréal,22892,1927031,,,,
2021-07-06,Région,RSS07,07 - Outaouais,2946,403866,,,,
2021-07-06,Région,RSS08,08 - Abitibi-Témiscamingue,2100,148993,,,,
2021-07-06,Région,RSS09,09 - Côte-Nord,523,100450,,,,
2021-07-06,Région,RSS10,10 - Nord-du-Québec,13,15818,,,,
2021-07-06,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1476,119393,,,,
2021-07-06,Région,RSS12,12 - Chaudière-Appalaches,5372,475537,,,,
2021-07-06,Région,RSS13,13 - Laval,5211,440395,,,,
2021-07-06,Région,RSS14,14 - Lanaudière,7103,584781,,,,
2021-07-06,Région,RSS15,15 - Laurentides,7185,703641,,,,
2021-07-06,Région,RSS16,16 - Montérégie,20077,1559517,,,,
2021-07-06,Région,RSS17,17 - Nunavik,54,8239,,,,
2021-07-06,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,54,21216,,,,
2021-07-06,Région,RSS98,Hors Québec,102,6188,,,,
2021-07-06,Région,RSS99,Ensemble du Québec,106592,9010496,,,,101586
2021-07-06,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1449,282438,,,,
2021-07-06,Groupe d'âge 1,GR1_16_59,16 à 59 ans,77191,4835902,,,,
2021-07-06,Groupe d'âge 1,GR1_60_69,60 à 69 ans,17523,1824560,,,,
2021-07-06,Groupe d'âge 1,GR1_70_79,70 à 79 ans,7839,1337795,,,,
2021-07-06,Groupe d'âge 1,GR1_80_,80 ans et plus,2590,729801,,,,
2021-07-06,Groupe d'âge 1,TOT,Total,106592,9010496,,,,101586
2021-07-06,Sexe,FEM,Féminin,52863,4779284,,,,
2021-07-06,Sexe,INC,Inconnu,12,1683,,,,
2021-07-06,Sexe,MASC,Masculin,53717,4229529,,,,
2021-07-06,Sexe,TOT,Total,106592,9010496,,,,101586
2021-07-06,Groupe prioritaire,GRP-Autres,Autres raisons,92365,6818832,,,,
2021-07-06,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,149,75835,,,,
2021-07-06,Groupe prioritaire,GRP-MC,Maladie chronique,11485,1183205,,,,
2021-07-06,Groupe prioritaire,GRP-RPA,Résident en RPA,124,272420,,,,
2021-07-06,Groupe prioritaire,GRP-TS,Travailleur de la santé,2469,660204,,,,
2021-07-06,Groupe prioritaire,TOT,Total,106592,9010496,,,,101586
2021-07-06,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,97,,,,
2021-07-06,Groupe d'âge 2,GR2_05_11,5 à 11 ans,0,190,,,,
2021-07-06,Groupe d'âge 2,GR2_12_17,12 à 17 ans,2249,414112,,,,
2021-07-06,Groupe d'âge 2,GR2_18_29,18 à 29 ans,13371,985302,,,,
2021-07-06,Groupe d'âge 2,GR2_30_49,30 à 49 ans,36845,2234159,,,,
2021-07-06,Groupe d'âge 2,GR2_50_69,50 à 69 ans,43697,3309040,,,,
2021-07-06,Groupe d'âge 2,GR2_70_79,70 à 79 ans,7839,1337795,,,,
2021-07-06,Groupe d'âge 2,GR2_80_,80 ans et plus,2590,729801,,,,
2021-07-06,Groupe d'âge 2,TOT,Total,106592,9010496,,,,101586
2021-07-06,Groupe d'âge 2,GR2_12_,12 ans et +,106591,9010209,,,,
2021-07-06,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,97,,,,
2021-07-06,Groupe d'âge 3,GR3_05_11,5 à 11 ans,0,190,,,,
2021-07-06,Groupe d'âge 3,GR3_12_17,12 à 17 ans,2249,414112,,,,
2021-07-06,Groupe d'âge 3,GR3_18_59,18 à 59 ans,76390,4703941,,,,
2021-07-06,Groupe d'âge 3,GR3_60_69,60 à 69 ans,17523,1824560,,,,
2021-07-06,Groupe d'âge 3,GR3_70_79,70 à 79 ans,7839,1337795,,,,
2021-07-06,Groupe d'âge 3,GR3_80_,80 ans et +,2590,729801,,,,
2021-07-06,Groupe d'âge 3,TOT,Total,106592,9010496,,,,101586
2021-07-06,Groupe d'âge 3,GR3_18_,18 ans et +,104342,8596097,,,,
2021-07-06,Groupe d'âge 3,GR3_65_,65 ans et +,17031,2945547,,,,
2021-07-07,Région,RSS00,Inconnue,15,2405,,,,
2021-07-07,Région,RSS01,01 - Bas-Saint-Laurent,3559,224518,,,,
2021-07-07,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1296,318252,,,,
2021-07-07,Région,RSS03,03 - Capitale-Nationale,12436,858598,,,,
2021-07-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,9627,572680,,,,
2021-07-07,Région,RSS05,05 - Estrie,8139,554050,,,,
2021-07-07,Région,RSS06,06 - Montréal,24151,1951182,,,,
2021-07-07,Région,RSS07,07 - Outaouais,4287,408153,,,,
2021-07-07,Région,RSS08,08 - Abitibi-Témiscamingue,2887,151880,,,,
2021-07-07,Région,RSS09,09 - Côte-Nord,1356,101806,,,,
2021-07-07,Région,RSS10,10 - Nord-du-Québec,15,15833,,,,
2021-07-07,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,970,120363,,,,
2021-07-07,Région,RSS12,12 - Chaudière-Appalaches,6843,482380,,,,
2021-07-07,Région,RSS13,13 - Laval,5130,445525,,,,
2021-07-07,Région,RSS14,14 - Lanaudière,6794,591575,,,,
2021-07-07,Région,RSS15,15 - Laurentides,7965,711606,,,,
2021-07-07,Région,RSS16,16 - Montérégie,18946,1578463,,,,
2021-07-07,Région,RSS17,17 - Nunavik,27,8266,,,,
2021-07-07,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,74,21290,,,,
2021-07-07,Région,RSS98,Hors Québec,96,6284,,,,
2021-07-07,Région,RSS99,Ensemble du Québec,114613,9125109,,,,101733
2021-07-07,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1389,283827,,,,
2021-07-07,Groupe d'âge 1,GR1_16_59,16 à 59 ans,85748,4921650,,,,
2021-07-07,Groupe d'âge 1,GR1_60_69,60 à 69 ans,18249,1842809,,,,
2021-07-07,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6527,1344322,,,,
2021-07-07,Groupe d'âge 1,GR1_80_,80 ans et plus,2700,732501,,,,
2021-07-07,Groupe d'âge 1,TOT,Total,114613,9125109,,,,101733
2021-07-07,Sexe,FEM,Féminin,56369,4835653,,,,
2021-07-07,Sexe,INC,Inconnu,19,1702,,,,
2021-07-07,Sexe,MASC,Masculin,58225,4287754,,,,
2021-07-07,Sexe,TOT,Total,114613,9125109,,,,101733
2021-07-07,Groupe prioritaire,GRP-Autres,Autres raisons,99688,6918520,,,,
2021-07-07,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,110,75945,,,,
2021-07-07,Groupe prioritaire,GRP-MC,Maladie chronique,11944,1195149,,,,
2021-07-07,Groupe prioritaire,GRP-RPA,Résident en RPA,182,272602,,,,
2021-07-07,Groupe prioritaire,GRP-TS,Travailleur de la santé,2689,662893,,,,
2021-07-07,Groupe prioritaire,TOT,Total,114613,9125109,,,,101733
2021-07-07,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,2,99,,,,
2021-07-07,Groupe d'âge 2,GR2_05_11,5 à 11 ans,1,191,,,,
