borough,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Ahuntsic–Cartierville,Anjou,Anjou,Anjou,Anjou,Anjou,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Baie-D'Urfé,Beaconsfield,Beaconsfield,Beaconsfield,Beaconsfield,Beaconsfield,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-Saint-Luc,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-des-Neiges–Notre-Dame-de-Grâce,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Dorval,Dorval,Dorval,Dorval,Dorval,Hampstead,Hampstead,Hampstead,Hampstead,Hampstead,Kirkland,Kirkland,Kirkland,Kirkland,Kirkland,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,LaSalle,LaSalle,LaSalle,LaSalle,LaSalle,Lachine,Lachine,Lachine,Lachine,Lachine,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mercier–Hochelaga-Maisonneuve,Mont-Royal,Mont-Royal,Mont-Royal,Mont-Royal,Mont-Royal,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Est,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Nord,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Montréal-Ouest,Outremont,Outremont,Outremont,Outremont,Outremont,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Pierrefonds–Roxboro,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Plateau-Mont-Royal,Pointe-Claire,Pointe-Claire,Pointe-Claire,Pointe-Claire,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Rosemont–La Petite Patrie,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Laurent,Saint-Léonard,Saint-Léonard,Saint-Léonard,Saint-Léonard,Saint-Léonard,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Senneville,Senneville,Senneville,Senneville,Senneville,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Verdun,Verdun,Verdun,Verdun,Verdun,Ville-Marie,Ville-Marie,Ville-Marie,Ville-Marie,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Villeray–Saint-Michel–Parc-Extension,Westmount,Westmount,Westmount,Westmount,Westmount
2020-04-07,157,117.0,> 100-200,223,23,33,77.0,> 50-100,47,5,3,78.0,> 50-100,5,0,4,21.0,> 10-25,13,2,121,373.0,> 300-500,241,9,271,163.0,> 100-200,453,25,46,94.0,> 50-100,64,10,27,142.0,> 100-200,37,6,8,115.0,> 100-200,28,0,5,25.0,> 10-25,12,0,13,71.0,> 50-100,20,4,189,246.0,> 200-300,267,30,56,126.0,> 100-200,78,7,133,98.0,> 50-100,195,13,14,69.0,> 50-100,38,1,4,104.0,> 100-200,5,0,132,157.0,> 100-200,165,16,2,40.0,> 25-50,5,0,70,292.0,> 200-300,131,12,42,61.0,> 50-100,69,13,123,118.0,> 100-200,203,17,19,61.0,> 50-100,30,6,110,103.0,> 100-200,161,13,130,93.0,> 50-100,227,10,103,104.0,> 100-200,152,11,83,106.0,> 100-200,103,7,3,61.0,> 50-100,5,0,1,109.0,> 100-200,1,0,115,147.0,> 100-200,171,9,98,142.0,> 100-200,141,7,86,96.0,> 50-100,164,12,143,99.0,> 50-100,199,14,26,128.0,> 100-200,55,3
2020-04-08,149,111.0,> 100-200,247,24,40,93.0,> 50-100,59,12,0,0.0,< 10,5,0,4,21.0,> 10-25,14,1,115,354.0,> 300-500,262,21,248,149.0,> 100-200,501,48,38,78.0,> 50-100,66,2,21,111.0,> 100-200,37,0,7,100.0,> 50-100,29,1,6,30.0,> 25-50,14,2,10,54.0,> 50-100,19,-1,167,217.0,> 200-300,286,19,51,115.0,> 100-200,83,5,122,90.0,> 50-100,213,18,13,64.0,> 50-100,44,6,1,26.0,> 25-50,6,1,143,170.0,> 100-200,193,28,0,0.0,< 10,5,0,51,213.0,> 200-300,139,8,36,52.0,> 50-100,75,6,100,96.0,> 50-100,220,17,18,57.0,> 50-100,32,2,107,100.0,> 50-100,180,19,114,82.0,> 50-100,247,20,82,83.0,> 50-100,163,11,87,111.0,> 100-200,124,21,0,0.0,< 10,5,0,2,217.0,> 200-300,2,1,101,129.0,> 100-200,184,13,77,111.0,> 100-200,154,13,60,67.0,> 50-100,174,10,154,107.0,> 100-200,242,43,24,118.0,> 100-200,57,2
2020-04-09,171,127.0,> 100-200,277,30,48,112.0,> 100-200,67,8,0,0.0,< 10,5,0,4,21.0,> 10-25,14,0,110,339.0,> 300-500,264,2,241,145.0,> 100-200,522,21,38,78.0,> 50-100,68,2,20,105.0,> 100-200,37,0,6,86.0,> 50-100,29,0,7,35.0,> 25-50,15,1,13,71.0,> 50-100,22,3,163,212.0,> 200-300,298,12,48,108.0,> 100-200,83,0,134,99.0,> 50-100,232,19,11,54.0,> 50-100,44,0,2,52.0,> 50-100,7,1,183,217.0,> 200-300,238,45,0,0.0,< 10,5,0,48,200.0,> 100-200,143,4,39,56.0,> 50-100,78,3,98,94.0,> 50-100,232,12,18,57.0,> 50-100,33,1,111,104.0,> 100-200,194,14,119,85.0,> 50-100,260,13,77,78.0,> 50-100,167,4,99,126.0,> 100-200,139,15,0,0.0,< 10,5,0,2,217.0,> 200-300,2,0,115,147.0,> 100-200,210,26,89,129.0,> 100-200,174,20,68,76.0,> 50-100,185,11,163,113.0,> 100-200,266,24,19,94.0,> 50-100,57,0
2020-04-10,174,130.0,> 100-200,305,28,46,107.0,> 100-200,72,5,0,0.0,< 10,5,0,4,21.0,> 10-25,14,0,97,299.0,> 200-300,266,2,215,129.0,> 100-200,538,16,35,72.0,> 50-100,71,3,14,74.0,> 50-100,37,0,3,43.0,> 25-50,29,0,4,20.0,> 10-25,15,0,11,60.0,> 50-100,22,0,142,185.0,> 100-200,312,14,39,88.0,> 50-100,84,1,129,95.0,> 50-100,255,23,11,54.0,> 50-100,45,1,3,78.0,> 50-100,8,1,184,218.0,> 200-300,263,25,0,0.0,< 10,5,0,42,175.0,> 100-200,145,2,38,55.0,> 50-100,83,5,77,74.0,> 50-100,233,1,15,48.0,> 25-50,33,0,114,107.0,> 100-200,216,22,112,80.0,> 50-100,278,18,69,70.0,> 50-100,172,5,105,134.0,> 100-200,153,14,0,0.0,< 10,5,0,2,217.0,> 200-300,2,0,117,150.0,> 100-200,224,14,86,124.0,> 100-200,183,9,63,71.0,> 50-100,190,5,166,115.0,> 100-200,292,26,19,94.0,> 50-100,58,1
2020-04-11,190,142.0,> 100-200,333,28,46,107.0,> 100-200,81,9,0,0.0,< 10,5,0,4,21.0,> 10-25,14,0,75,231.0,> 200-300,267,1,173,104.0,> 100-200,543,5,27,55.0,> 50-100,72,1,11,58.0,> 50-100,37,0,2,29.0,> 25-50,29,0,5,25.0,> 10-25,17,2,11,60.0,> 50-100,25,3,109,142.0,> 100-200,313,1,28,63.0,> 50-100,85,1,131,96.0,> 50-100,276,21,10,49.0,> 25-50,46,1,3,78.0,> 50-100,8,0,192,228.0,> 200-300,291,28,0,0.0,< 10,5,0,31,129.0,> 100-200,144,-1,36,52.0,> 50-100,86,3,67,64.0,> 50-100,235,2,12,38.0,> 25-50,33,0,118,111.0,> 100-200,235,19,120,86.0,> 50-100,301,23,62,63.0,> 50-100,181,9,101,129.0,> 100-200,168,15,0,0.0,< 10,5,0,1,109.0,> 100-200,2,0,103,132.0,> 100-200,227,3,81,117.0,> 100-200,186,3,58,65.0,> 50-100,193,3,153,106.0,> 100-200,302,10,15,74.0,> 50-100,59,1
2020-04-12,177,132.0,> 100-200,353,20,50,117.0,> 100-200,87,6,0,0.0,< 10,5,0,3,16.0,> 10-25,13,-1,60,185.0,> 100-200,267,0,175,105.0,> 100-200,559,16,23,47.0,> 25-50,73,1,11,58.0,> 50-100,38,1,2,29.0,> 25-50,29,0,5,25.0,> 10-25,17,0,10,54.0,> 50-100,25,0,105,137.0,> 100-200,324,11,28,63.0,> 50-100,87,2,147,108.0,> 100-200,298,22,11,54.0,> 50-100,47,1,2,52.0,> 50-100,7,-1,209,248.0,> 200-300,326,35,0,0.0,< 10,5,0,34,142.0,> 100-200,147,3,34,49.0,> 25-50,88,2,74,71.0,> 50-100,248,13,11,35.0,> 25-50,34,1,120,112.0,> 100-200,253,18,123,88.0,> 50-100,317,16,63,64.0,> 50-100,191,10,107,137.0,> 100-200,184,16,0,0.0,< 10,5,0,1,109.0,> 100-200,2,0,102,131.0,> 100-200,236,9,81,117.0,> 100-200,198,12,65,73.0,> 50-100,205,12,166,115.0,> 100-200,326,24,14,69.0,> 50-100,60,1
2020-04-13,192,143.0,> 100-200,392,39,50,117.0,> 100-200,92,5,0,0.0,< 10,5,0,2,10.0,< 10,13,0,38,117.0,> 100-200,270,3,212,127.0,> 100-200,640,81,21,43.0,> 25-50,75,2,10,53.0,> 50-100,41,3,1,14.0,> 10-25,29,0,6,30.0,> 25-50,18,1,11,60.0,> 50-100,27,2,102,133.0,> 100-200,339,15,18,40.0,> 25-50,89,2,148,109.0,> 100-200,330,32,12,59.0,> 50-100,49,2,2,52.0,> 50-100,7,0,208,247.0,> 200-300,357,31,0,0.0,< 10,5,0,29,121.0,> 100-200,148,1,34,49.0,> 25-50,90,2,73,70.0,> 50-100,259,11,13,41.0,> 25-50,37,3,137,128.0,> 100-200,285,32,119,85.0,> 50-100,336,19,59,60.0,> 50-100,200,9,114,146.0,> 100-200,210,26,0,0.0,< 10,5,0,1,109.0,> 100-200,2,0,106,136.0,> 100-200,268,32,106,153.0,> 100-200,240,42,63,71.0,> 50-100,215,10,182,127.0,> 100-200,367,41,10,49.0,> 25-50,62,2
2020-04-14,194,145.0,> 100-200,417,25,50,117.0,> 100-200,97,5,0,0.0,< 10,5,0,0,0.0,< 10,13,0,38,117.0,> 100-200,279,9,218,131.0,> 100-200,671,31,12,25.0,> 10-25,76,1,4,21.0,> 10-25,41,0,1,14.0,> 10-25,29,0,6,30.0,> 25-50,18,0,8,43.0,> 25-50,28,1,82,107.0,> 100-200,349,10,15,34.0,> 25-50,93,4,164,121.0,> 100-200,359,29,13,64.0,> 50-100,51,2,2,52.0,> 50-100,7,0,239,284.0,> 200-300,404,47,0,0.0,< 10,5,0,22,92.0,> 50-100,153,5,24,35.0,> 25-50,93,3,72,69.0,> 50-100,275,16,7,22.0,> 10-25,37,0,152,142.0,> 100-200,313,28,113,81.0,> 50-100,340,4,61,62.0,> 50-100,213,13,121,155.0,> 100-200,224,14,0,0.0,< 10,5,0,1,109.0,> 100-200,2,0,115,147.0,> 100-200,286,18,135,195.0,> 100-200,276,36,61,68.0,> 50-100,225,10,191,133.0,> 100-200,390,23,8,39.0,> 25-50,63,1
2020-04-15,234,174.0,> 100-200,481,64,54,126.0,> 100-200,113,16,0,0.0,< 10,5,0,0,0.0,< 10,13,0,24,74.0,> 50-100,286,7,216,130.0,> 100-200,717,46,16,33.0,> 25-50,82,6,7,37.0,> 25-50,44,3,0,0.0,< 10,29,0,6,30.0,> 25-50,20,2,10,54.0,> 50-100,29,1,74,96.0,> 50-100,360,11,16,36.0,> 25-50,99,6,183,135.0,> 100-200,396,37,9,44.0,> 25-50,53,2,1,26.0,> 25-50,7,0,250,297.0,> 200-300,443,39,0,0.0,< 10,5,0,17,71.0,> 50-100,156,3,25,36.0,> 25-50,100,7,75,72.0,> 50-100,295,20,6,19.0,> 10-25,38,1,178,167.0,> 100-200,358,45,110,79.0,> 50-100,357,17,60,61.0,> 50-100,223,10,116,148.0,> 100-200,240,16,0,0.0,< 10,5,0,0,0.0,< 10,2,0,126,161.0,> 100-200,310,24,147,212.0,> 200-300,301,25,64,72.0,> 50-100,238,13,187,130.0,> 100-200,429,39,7,34.0,> 25-50,64,1
2020-04-16,258,192.0,> 100-200,535,54,53,124.0,> 100-200,120,7,0,0.0,< 10,5,0,1,5.0,< 10,15,2,28,86.0,> 50-100,292,6,253,152.0,> 100-200,775,58,21,43.0,> 25-50,89,7,10,53.0,> 50-100,47,3,0,0.0,< 10,29,0,6,30.0,> 25-50,21,1,11,60.0,> 50-100,33,4,74,96.0,> 50-100,372,12,19,43.0,> 25-50,102,3,198,146.0,> 100-200,430,34,13,64.0,> 50-100,57,4,1,26.0,> 25-50,8,1,252,299.0,> 200-300,490,47,0,0.0,< 10,5,0,14,58.0,> 50-100,157,1,26,38.0,> 25-50,104,4,113,109.0,> 100-200,345,50,6,19.0,> 10-25,39,1,201,188.0,> 100-200,395,37,119,85.0,> 50-100,379,22,70,71.0,> 50-100,237,14,119,152.0,> 100-200,258,18,0,0.0,< 10,5,0,0,0.0,< 10,2,0,112,143.0,> 100-200,322,12,152,220.0,> 200-300,326,25,64,72.0,> 50-100,249,11,201,140.0,> 100-200,467,38,10,49.0,> 25-50,67,3
2020-04-17,289,215.0,> 200-300,594,59,55,129.0,> 100-200,127,7,0,0.0,< 10,5,0,1,5.0,< 10,15,0,26,80.0,> 50-100,292,0,261,157.0,> 100-200,799,24,21,43.0,> 25-50,92,3,10,53.0,> 50-100,47,0,0,0.0,< 10,29,0,8,40.0,> 25-50,23,2,10,54.0,> 50-100,32,-1,67,87.0,> 50-100,379,7,20,45.0,> 25-50,104,2,204,150.0,> 100-200,459,29,15,74.0,> 50-100,60,3,0,0.0,< 10,8,0,264,313.0,> 300-500,527,37,1,20.0,> 10-25,6,1,14,58.0,> 50-100,159,2,25,36.0,> 25-50,108,4,115,111.0,> 100-200,348,3,7,22.0,> 10-25,40,1,197,185.0,> 100-200,413,18,123,88.0,> 50-100,401,22,81,82.0,> 50-100,253,16,120,153.0,> 100-200,273,15,0,0.0,< 10,5,0,0,0.0,< 10,2,0,104,133.0,> 100-200,328,6,149,215.0,> 200-300,332,6,62,70.0,> 50-100,252,3,195,136.0,> 100-200,487,20,9,44.0,> 25-50,67,0
2020-04-18,330,246.0,> 200-300,663,69,57,133.0,> 100-200,138,11,0,0.0,< 10,5,0,1,5.0,< 10,15,0,33,102.0,> 100-200,300,8,296,178.0,> 100-200,839,40,24,49.0,> 25-50,96,4,12,63.0,> 50-100,49,2,0,0.0,< 10,29,0,8,40.0,> 25-50,25,2,6,33.0,> 25-50,31,-1,71,92.0,> 50-100,384,5,23,52.0,> 50-100,108,4,212,156.0,> 100-200,488,29,17,84.0,> 50-100,63,3,0,0.0,< 10,8,0,286,340.0,> 300-500,577,50,1,20.0,> 10-25,6,0,18,75.0,> 50-100,162,3,24,35.0,> 25-50,110,2,128,123.0,> 100-200,363,15,7,22.0,> 10-25,40,0,209,196.0,> 100-200,444,31,117,84.0,> 50-100,418,17,90,91.0,> 50-100,271,18,126,161.0,> 100-200,294,21,0,0.0,< 10,5,0,0,0.0,< 10,2,0,123,157.0,> 100-200,350,22,164,237.0,> 200-300,350,18,68,76.0,> 50-100,261,9,227,158.0,> 100-200,529,42,11,54.0,> 50-100,70,3
2020-04-20,361,269.0,> 200-300,753,90,62,145.0,> 100-200,154,16,0,0.0,< 10,5,0,3,16.0,> 10-25,16,1,46,142.0,> 100-200,316,16,267,160.0,> 100-200,907,68,28,57.0,> 50-100,103,7,14,74.0,> 50-100,55,6,3,43.0,> 25-50,32,3,7,35.0,> 25-50,25,0,11,60.0,> 50-100,38,7,60,78.0,> 50-100,399,15,25,56.0,> 50-100,114,6,212,156.0,> 100-200,542,54,18,89.0,> 50-100,67,4,4,104.0,> 100-200,11,3,365,433.0,> 300-500,722,145,2,40.0,> 25-50,7,1,17,71.0,> 50-100,165,3,27,39.0,> 25-50,117,7,121,116.0,> 100-200,380,17,9,29.0,> 25-50,46,6,244,229.0,> 200-300,529,85,131,94.0,> 50-100,467,49,102,103.0,> 100-200,302,31,143,183.0,> 100-200,353,59,2,40.0,> 25-50,7,2,0,0.0,< 10,2,0,113,145.0,> 100-200,381,31,177,256.0,> 200-300,417,67,59,66.0,> 50-100,274,13,235,163.0,> 100-200,602,73,10,49.0,> 25-50,72,2
2020-04-21,385,287.0,> 200-300,802,49,76,178.0,> 100-200,173,19,0,0.0,< 10,5,0,4,21.0,> 10-25,17,1,42,129.0,> 100-200,321,5,284,171.0,> 100-200,955,48,32,65.0,> 50-100,108,5,20,105.0,> 100-200,61,6,4,57.0,> 50-100,33,1,8,40.0,> 25-50,26,1,16,87.0,> 50-100,44,6,57,74.0,> 50-100,406,7,27,61.0,> 50-100,120,6,210,154.0,> 100-200,569,27,25,123.0,> 100-200,76,9,5,130.0,> 100-200,12,1,381,452.0,> 300-500,785,63,2,40.0,> 25-50,7,0,14,58.0,> 50-100,167,2,31,45.0,> 25-50,124,7,111,107.0,> 100-200,386,6,13,41.0,> 25-50,50,4,264,247.0,> 200-300,577,48,149,107.0,> 100-200,489,22,106,107.0,> 100-200,319,17,148,189.0,> 100-200,372,19,2,40.0,> 25-50,7,0,0,0.0,< 10,2,0,120,154.0,> 100-200,406,25,186,269.0,> 200-300,462,45,62,70.0,> 50-100,287,13,234,163.0,> 100-200,624,22,11,54.0,> 50-100,74,2
2020-04-22,354,264.0,> 200-300,835,33,75,175.0,> 100-200,188,15,0,0.0,< 10,5,0,4,21.0,> 10-25,17,0,39,120.0,> 100-200,325,4,270,162.0,> 100-200,987,32,27,55.0,> 50-100,109,1,18,95.0,> 50-100,62,1,4,57.0,> 50-100,33,0,6,30.0,> 25-50,26,0,16,87.0,> 50-100,45,1,65,85.0,> 50-100,425,19,27,61.0,> 50-100,126,6,222,163.0,> 100-200,618,49,34,168.0,> 100-200,87,11,6,156.0,> 100-200,13,1,396,470.0,> 300-500,839,54,2,40.0,> 25-50,7,0,14,58.0,> 50-100,170,3,27,39.0,> 25-50,127,3,106,102.0,> 100-200,401,15,14,45.0,> 25-50,52,2,289,271.0,> 200-300,647,70,170,122.0,> 100-200,527,38,117,118.0,> 100-200,340,21,154,197.0,> 100-200,394,22,2,40.0,> 25-50,7,0,0,0.0,< 10,2,0,117,150.0,> 100-200,427,21,204,295.0,> 200-300,505,43,64,72.0,> 50-100,302,15,231,161.0,> 100-200,660,36,13,64.0,> 50-100,77,3
2020-04-23,344,256.0,> 200-300,879,44,94,220.0,> 200-300,214,26,1,26.0,> 25-50,6,1,5,26.0,> 25-50,20,3,36,111.0,> 100-200,328,3,260,156.0,> 100-200,1035,48,28,57.0,> 50-100,117,8,24,126.0,> 100-200,71,9,4,57.0,> 50-100,33,0,8,40.0,> 25-50,29,3,19,103.0,> 100-200,52,7,56,73.0,> 50-100,428,3,27,61.0,> 50-100,129,3,241,177.0,> 100-200,671,53,36,178.0,> 100-200,93,6,6,156.0,> 100-200,14,1,401,476.0,> 300-500,891,52,2,40.0,> 25-50,7,0,13,54.0,> 50-100,170,0,34,49.0,> 25-50,138,11,71,68.0,> 50-100,416,15,20,64.0,> 50-100,59,7,313,293.0,> 200-300,708,61,173,124.0,> 100-200,552,25,117,118.0,> 100-200,354,14,160,204.0,> 200-300,418,24,2,40.0,> 25-50,7,0,0,0.0,< 10,2,0,126,161.0,> 100-200,448,21,192,277.0,> 200-300,518,13,72,81.0,> 50-100,321,19,234,163.0,> 100-200,701,41,17,84.0,> 50-100,84,7
2020-04-24,352,262.0,> 200-300,946,67,112,262.0,> 200-300,239,25,1,26.0,> 25-50,6,0,9,47.0,> 25-50,24,4,38,117.0,> 100-200,330,2,254,153.0,> 100-200,1053,18,34,70.0,> 50-100,126,9,26,137.0,> 100-200,73,2,8,115.0,> 100-200,37,4,2,10.0,< 10,25,-4,17,92.0,> 50-100,49,-3,90,117.0,> 100-200,469,41,42,94.0,> 50-100,146,17,302,222.0,> 200-300,761,90,31,153.0,> 100-200,91,-2,7,182.0,> 100-200,15,1,474,563.0,> 500,1001,110,3,59.0,> 50-100,9,2,23,96.0,> 50-100,182,12,39,56.0,> 50-100,147,9,87,84.0,> 50-100,435,19,23,73.0,> 50-100,63,4,362,339.0,> 300-500,775,67,173,124.0,> 100-200,574,22,145,147.0,> 100-200,398,44,165,211.0,> 200-300,438,20,3,61.0,> 50-100,8,1,0,0.0,< 10,2,0,141,180.0,> 100-200,469,21,183,264.0,> 200-300,515,-3,53,59.0,> 50-100,305,-16,311,216.0,> 200-300,798,97,23,113.0,> 100-200,90,6
2020-04-25,310,231.0,> 200-300,973,27,118,276.0,> 200-300,256,17,1,26.0,> 25-50,6,0,9,47.0,> 25-50,24,0,30,92.0,> 50-100,330,0,232,139.0,> 100-200,1071,18,32,65.0,> 50-100,128,2,28,148.0,> 100-200,77,4,9,129.0,> 100-200,38,1,1,5.0,< 10,26,1,22,119.0,> 100-200,53,4,94,122.0,> 100-200,478,9,41,92.0,> 50-100,149,3,303,223.0,> 200-300,791,30,29,143.0,> 100-200,92,1,6,156.0,> 100-200,14,-1,481,571.0,> 500,1058,57,3,59.0,> 50-100,9,0,20,83.0,> 50-100,182,0,44,63.0,> 50-100,154,7,102,98.0,> 50-100,465,30,22,70.0,> 50-100,62,-1,373,349.0,> 300-500,817,42,182,130.0,> 100-200,600,26,144,146.0,> 100-200,415,17,186,238.0,> 200-300,480,42,3,61.0,> 50-100,8,0,0,0.0,< 10,2,0,141,180.0,> 100-200,491,22,173,250.0,> 200-300,523,8,52,58.0,> 50-100,313,8,308,214.0,> 200-300,837,39,21,103.0,> 100-200,91,1
2020-04-26,344,256.0,> 200-300,1007,34,141,329.0,> 300-500,279,23,1,26.0,> 25-50,6,0,10,52.0,> 50-100,25,1,35,108.0,> 100-200,335,5,258,155.0,> 100-200,1097,26,34,70.0,> 50-100,130,2,28,148.0,> 100-200,77,0,8,115.0,> 100-200,37,-1,2,10.0,< 10,27,1,23,125.0,> 100-200,54,1,101,131.0,> 100-200,485,7,47,106.0,> 100-200,155,6,342,251.0,> 200-300,830,39,33,163.0,> 100-200,96,4,6,156.0,> 100-200,14,0,533,633.0,> 500,1110,52,3,59.0,> 50-100,9,0,21,88.0,> 50-100,183,1,45,65.0,> 50-100,155,1,125,120.0,> 100-200,488,23,23,73.0,> 50-100,63,1,425,398.0,> 300-500,869,52,211,151.0,> 100-200,629,29,162,164.0,> 100-200,433,18,215,275.0,> 200-300,509,29,3,61.0,> 50-100,8,0,0,0.0,< 10,2,0,150,192.0,> 100-200,500,9,185,267.0,> 200-300,535,12,61,68.0,> 50-100,322,9,342,238.0,> 200-300,871,34,21,103.0,> 100-200,91,0
2020-04-27,311,232.0,> 200-300,1064,57,134,313.0,> 300-500,288,9,1,26.0,> 25-50,6,0,9,47.0,> 25-50,25,0,30,92.0,> 50-100,346,11,230,138.0,> 100-200,1137,40,33,67.0,> 50-100,136,6,23,121.0,> 100-200,78,1,6,86.0,> 50-100,38,1,2,10.0,< 10,27,0,19,103.0,> 100-200,57,3,98,128.0,> 100-200,497,12,43,97.0,> 50-100,157,2,310,228.0,> 200-300,852,22,37,182.0,> 100-200,104,8,5,130.0,> 100-200,16,2,431,512.0,> 500,1153,43,3,59.0,> 50-100,10,1,23,96.0,> 50-100,188,5,39,56.0,> 50-100,156,1,128,123.0,> 100-200,508,20,21,67.0,> 50-100,67,4,379,355.0,> 300-500,908,39,185,133.0,> 100-200,652,23,150,152.0,> 100-200,452,19,178,227.0,> 200-300,531,22,2,40.0,> 25-50,9,1,0,0.0,< 10,2,0,144,184.0,> 100-200,525,25,144,208.0,> 200-300,561,26,52,58.0,> 50-100,326,4,307,213.0,> 200-300,909,38,29,143.0,> 100-200,101,10
2020-04-30,306,228.0,> 200-300,1185,121,110,257.0,> 200-300,324,36,0,0.0,< 10,6,0,7,36.0,> 25-50,27,2,26,80.0,> 50-100,354,8,190,114.0,> 100-200,1225,88,67,137.0,> 100-200,184,48,24,126.0,> 100-200,95,17,5,72.0,> 50-100,38,0,23,114.0,> 100-200,52,25,24,130.0,> 100-200,76,19,133,173.0,> 100-200,561,64,57,128.0,> 100-200,186,29,343,252.0,> 200-300,1014,162,32,158.0,> 100-200,125,21,4,104.0,> 100-200,18,2,425,505.0,> 500,1316,163,4,79.0,> 50-100,11,1,24,100.0,> 50-100,194,6,54,78.0,> 50-100,192,36,150,144.0,> 100-200,566,58,24,76.0,> 50-100,83,16,321,301.0,> 300-500,1029,121,225,161.0,> 100-200,777,125,164,166.0,> 100-200,518,66,164,209.0,> 200-300,582,51,3,61.0,> 50-100,10,1,0,0.0,< 10,2,0,115,147.0,> 100-200,563,38,102,147.0,> 100-200,620,59,32,36.0,> 25-50,353,27,297,206.0,> 200-300,998,89,29,143.0,> 100-200,113,12
2020-05-01,283,211.0,> 200-300,1229,44,94,220.0,> 200-300,333,9,0,0.0,< 10,6,0,5,26.0,> 25-50,29,2,37,114.0,> 100-200,367,13,205,123.0,> 100-200,1258,33,64,131.0,> 100-200,190,6,30,158.0,> 100-200,103,8,2,29.0,> 25-50,39,1,29,144.0,> 100-200,54,2,39,212.0,> 200-300,88,12,117,152.0,> 100-200,586,25,63,142.0,> 100-200,209,23,314,231.0,> 200-300,1075,61,42,207.0,> 200-300,133,8,6,156.0,> 100-200,21,3,376,446.0,> 300-500,1377,61,2,40.0,> 25-50,11,0,14,58.0,> 50-100,196,2,54,78.0,> 50-100,201,9,144,138.0,> 100-200,579,13,24,76.0,> 50-100,87,4,304,285.0,> 200-300,1079,50,263,188.0,> 100-200,837,60,136,138.0,> 100-200,534,16,162,207.0,> 200-300,600,18,4,81.0,> 50-100,12,2,0,0.0,< 10,2,0,139,178.0,> 100-200,608,45,120,173.0,> 100-200,635,15,61,68.0,> 50-100,366,13,249,173.0,> 100-200,1047,49,28,138.0,> 100-200,118,5
