Regroupement,Croisement,Nom,cas_tot_n,cas_0cond_n,cas_0cond_p,cas_1cond_n,cas_1cond_p,cas_2cond_n,cas_2cond_p,dec_tot_n,dec_0cond_n,dec_0cond_p,dec_1cond_n,dec_1cond_p,dec_2cond_n,dec_2cond_p
Région,RSS01,01 - Bas-Saint-Laurent,      2496,      1537,       61.6,       501,       20.1,       458,       18.3,        35,n.d.,n.d.,n.d.,n.d.,        33,       94.3
Région,RSS02,02 - Saguenay–Lac-Saint-Jean,      9721,      4935,       50.8,      2204,       22.7,      2582,       26.6,       264,        13,        4.9,        21,        8.0,       230,       87.1
Région,RSS03,03 - Capitale-Nationale,     28020,     16075,       57.4,      5484,       19.6,      6461,       23.1,      1042,        28,        2.7,        90,        8.6,       924,       88.7
Région,RSS04,04 - Mauricie et Centre-du-Québec,     13230,      7422,       56.1,      2622,       19.8,      3186,       24.1,       505,        15,        3.0,        28,        5.5,       462,       91.5
Région,RSS05,05 - Estrie,     12044,      6925,       57.5,      2372,       19.7,      2747,       22.8,       325,         5,        1.5,        29,        8.9,       291,       89.5
Région,RSS06,06 - Montréal,    106625,     60789,       57.0,     19582,       18.4,     26254,       24.6,      4563,       139,        3.0,       250,        5.5,      4174,       91.5
Région,RSS07,07 - Outaouais,      9296,      5827,       62.7,      1626,       17.5,      1843,       19.8,       181,         5,        2.8,        13,        7.2,       163,       90.1
Région,RSS08,08 - Abitibi-Témiscamingue,      1035,       611,       59.0,       245,       23.7,       179,       17.3,         9,n.d.,n.d.,n.d.,n.d.,         6,       66.7
Région,RSS09,09 - Côte-Nord,       395,       256,       64.8,        77,       19.5,        62,       15.7,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS10,10 - Nord-du-Québec,        88,        49,       55.7,        15,       17.0,        24,       27.3,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS11,11 - Gaspésie–Îles-de-la-Madeleine,      1758,       879,       50.0,       372,       21.2,       507,       28.8,        45,n.d.,n.d.,n.d.,n.d.,        40,       88.9
Région,RSS12,12 - Chaudière-Appalaches,     14900,      8844,       59.4,      2951,       19.8,      3105,       20.8,       303,         8,        2.6,        27,        8.9,       268,       88.4
Région,RSS13,13 - Laval,     27260,     16451,       60.3,      5502,       20.2,      5307,       19.5,       884,        15,        1.7,        59,        6.7,       810,       91.6
Région,RSS14,14 - Lanaudière,     21862,     13018,       59.5,      4505,       20.6,      4339,       19.8,       500,        21,        4.2,        29,        5.8,       450,       90.0
Région,RSS15,15 - Laurentides,     18466,     10980,       59.5,      3685,       20.0,      3801,       20.6,       491,        24,        4.9,        34,        6.9,       433,       88.2
Région,RSS16,16 - Montérégie,     44228,     24997,       56.5,      8898,       20.1,     10333,       23.4,      1514,        49,        3.2,        98,        6.5,      1367,       90.3
Région,RSS17,17 - Nunavik,        41,        21,       51.2,         5,       12.2,        15,       36.6,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS18,18 - Terres-Cries-de-la-Baie-James,       104,        59,       56.7,        16,       15.4,        29,       27.9,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS997,Total Québec jumelés,    311595,    179697,       57.7,     60664,       19.5,     71234,       22.9,     10667,       327,        3.1,       686,        6.4,      9654,       90.5
Groupe d'âge,0_9,Moins de 10 ans,     24649,     20909,       84.8,      3054,       12.4,       686,        2.8,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,10_19,10-19 ans,     37946,     31411,       82.8,      5478,       14.4,      1057,        2.8,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,20_29,20-29 ans,     43852,     35368,       80.7,      6381,       14.6,      2103,        4.8,         7,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,30_39,30-39 ans,     42289,     29473,       69.7,      8911,       21.1,      3905,        9.2,        14,n.d.,n.d.,n.d.,n.d.,        10,       71.4
Groupe d'âge,40_49,40-49 ans,     46948,     29321,       62.5,     11310,       24.1,      6317,       13.5,        41,        12,       29.3,         9,       22.0,        20,       48.8
Groupe d'âge,50_59,50-59 ans,     42772,     21311,       49.8,     12234,       28.6,      9227,       21.6,       181,        30,       16.6,        25,       13.8,       126,       69.6
Groupe d'âge,60_69,60-69 ans,     26548,      8800,       33.1,      7489,       28.2,     10259,       38.6,       643,        50,        7.8,        66,       10.3,       527,       82.0
Groupe d'âge,70_79,70-79 ans,     17290,      2128,       12.3,      3256,       18.8,     11906,       68.9,      2047,        74,        3.6,       172,        8.4,      1801,       88.0
Groupe d'âge,80_89,80-89 ans,     18343,       705,        3.8,      1814,        9.9,     15824,       86.3,      4227,        76,        1.8,       251,        5.9,      3900,       92.3
Groupe d'âge,90_,90 ans et plus,     10958,       271,        2.5,       737,        6.7,      9950,       90.8,      3505,        78,        2.2,       160,        4.6,      3267,       93.2
