No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,165,5,20742,      795.49,       24.15
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,259,n.d.,34840,      743.40,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,85,n.d.,19055.5,      446.07,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,28,0,8507,      329.14,        0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,582,n.d.,57728,     1008.18,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,82,n.d.,17948.5,      456.86,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,206,0,20658.5,      997.17,        0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,n.d.,17455,      286.45,n.d.
01,01 - Bas-Saint-Laurent,,Total,1471,16,196934.5,      746.95,        8.13
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,312,13,31025,     1005.64,       41.97
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,680,19,25019.5,     2717.88,       76.08
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2308,7,52281,     4414.61,       13.39
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2046,14,67384,     3036.33,       20.79
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2788,16,79237.5,     3518.54,       20.18
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,620,6,22558,     2748.47,       26.62
02,02 - Saguenay–Lac-Saint-Jean,,Total,8763,75,277505,     3157.78,       27.04
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1355,48,55121,     2458.23,       86.73
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10017,433,321832.5,     3112.49,      134.20
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9434,272,352784,     2674.16,       76.81
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,508,n.d.,28065.5,     1810.05,n.d.
03,03 - Capitale-Nationale,,Total,21524,759,757803,     2840.32,       99.85
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,317,20,15002,     2113.05,      133.48
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,391,15,25591.5,     1527.85,       58.55
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,520,15,22969.5,     2263.87,       65.28
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1345,81,64680,     2079.47,      125.16
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3460,144,143710,     2407.63,      100.00
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,733,29,44674,     1640.78,       64.83
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3172,183,108252,     2930.20,      168.46
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2220,53,98452.5,     2254.89,       53.72
04,04 - Mauricie et Centre-du-Québec,,Total,12264,543,523331.5,     2343.45,      103.56
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,844,45,56363,     1497.44,       79.50
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,2759,66,106352,     2594.22,       61.77
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,640,28,52727.5,     1213.79,       52.89
05,05 - Estrie,0514,0514 - RLS de Coaticook,396,13,18758.5,     2111.04,       69.24
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,3790,134,170859,     2218.20,       78.07
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,568,45,31559.5,     1799.78,      142.27
05,05 - Estrie,0517,0517 - RLS d'Asbestos,515,n.d.,14238.5,     3616.95,n.d.
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,381,14,22777.5,     1672.70,       61.39
05,05 - Estrie,0519,0519 - RLS du Granit,753,40,21331,     3530.07,      187.70
05,05 - Estrie,,Total,10651,389,494966.5,     2151.86,       78.31
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,7206,447,224851,     3204.79,      198.57
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,6780,380,149985,     4520.45,      252.58
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,4925,204,131806.5,     3736.54,      154.32
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,11355,673,246803,     4600.84,      271.48
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,5441,243,166781,     3262.36,      145.22
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,5180,285,162162,     3194.34,      174.84
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,8501,703,162793,     5221.97,      429.47
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,11290,711,172965.5,     6527.31,      410.00
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,3787,185,115764,     3271.31,      159.42
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,9248,607,139539.5,     6627.51,      433.83
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,11574,849,209153.5,     5533.73,      405.08
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,7853,455,189456.5,     4145.01,      239.70
06,06 - Montréal,,Total,95399,5827,2072060.5,     4604.06,      280.35
07,07 - Outaouais,0711,0711 - RLS du Pontiac,64,n.d.,20175.5,      317.22,n.d.
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,403,10,20531.5,     1962.84,       48.75
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,331,29,39071.5,      847.16,       73.88
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,4310,75,265865.5,     1621.12,       28.07
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,730,13,57100,     1278.46,       22.70
07,07 - Outaouais,,Total,5865,129,402744,     1456.26,       31.89
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,76,19,20503.5,      370.67,       92.78
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,112,10,24736.5,      452.77,       40.41
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,284,n.d.,43239,      656.81,n.d.
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,185,n.d.,43569.5,      424.61,n.d.
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,47,n.d.,15588.5,      301.50,n.d.
08,08 - Abitibi-Témiscamingue,,Total,710,37,147637,      480.91,       25.06
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,6,0,3216,      186.57,        0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,132,n.d.,40315.5,      327.42,n.d.
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,88,0,7285.5,     1207.88,        0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,90,n.d.,27264.5,      330.10,n.d.
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,17,0,6419,      264.84,        0.00
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,6,0,4556.5,      131.68,        0.00
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,643.5,        0.00,        0.00
09,09 - Côte-Nord,,Total,342,n.d.,89700.5,      381.27,n.d.
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,87,0,13521.5,      643.42,        0.00
10,10 - Nord-du-Québec,,Total,87,0,13521.5,      643.42,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,760,0,32134,     2365.10,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,38,0,10536.5,      360.65,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,429,0,18730,     2290.44,        0.00
