No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,355,83,20742,1711.50,400.89
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,654,165,34840,1877.15,473.05
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,154,18,19055.5,808.17,94.77
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,44,5,8507,517.22,58.93
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,623,20,57728,1079.20,34.59
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,103,16,17948.5,573.86,89.29
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,225,0,20658.5,1089.14,0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,59,n.d.,17455,338.01,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),2238,314,196934.5,1136.42,159.56
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,655,50,31025,2111.20,161.44
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,828,60,25019.5,3309.42,240.24
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2431,44,52281,4649.87,84.19
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2092,9,67384,3104.59,13.36
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2894,30,79237.5,3652.31,37.84
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,722,7,22558,3200.64,31.05
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),9630,200,277505,3470.21,72.10
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1526,89,55121,2768.45,160.80
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,12305,1089,321832.5,3823.42,337.52
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,11805,1270,352784,3346.24,358.62
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,551,9,28065.5,1963.26,32.13
03,03 - Capitale-Nationale,,Total (incluant inconnus),26410,2481,757803,3485.07,326.38
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,410,7,15002,2732.97,46.72
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,426,11,25591.5,1664.62,42.93
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,594,5,22969.5,2586.04,21.76
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1427,15,64680,2206.25,23.18
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3619,23,143710,2518.27,15.97
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,853,28,44674,1909.39,62.60
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3535,40,108252,3265.53,36.82
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2410,51,98452.5,2447.88,51.69
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),13374,180,523331.5,2555.55,34.33
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1056,40,56363,1873.57,70.67
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3175,46,106352,2985.37,43.05
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,767,22,52727.5,1454.65,41.56
05,05 - Estrie,0514,0514 - RLS de Coaticook,440,8,18758.5,2345.60,42.61
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4257,98,170859,2491.53,57.10
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,656,8,31559.5,2078.61,25.29
05,05 - Estrie,0517,0517 - RLS d'Asbestos,609,n.d.,14238.5,4277.14,n.d.
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,408,5,22777.5,1791.24,21.92
05,05 - Estrie,0519,0519 - RLS du Granit,884,32,21331,4144.20,150.16
05,05 - Estrie,,Total (incluant inconnus),12254,263,494966.5,2475.72,52.94
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,9145,315,224851,4067.14,139.93
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,8353,306,149985,5569.22,203.39
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,6262,211,131806.5,4750.90,159.62
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,14255,440,246803,5775.86,177.49
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,6558,205,166781,3932.10,122.51
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,6281,166,162162,3873.29,101.84
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,11139,473,162793,6842.43,288.96
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,13663,255,172965.5,7899.26,147.05
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,4732,127,115764,4087.63,109.44
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,11736,323,139539.5,8410.52,230.85
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,14411,381,209153.5,6890.15,181.78
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,9551,231,189456.5,5041.26,121.70
06,06 - Montréal,,Total (incluant inconnus),118568,3486,2072060.5,5722.23,167.72
07,07 - Outaouais,0711,0711 - RLS du Pontiac,132,27,20175.5,654.26,133.67
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,471,14,20531.5,2294.04,68.26
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,508,72,39071.5,1300.18,183.43
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,6505,646,265865.5,2446.73,241.75
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,953,95,57100,1669.00,165.85
07,07 - Outaouais,,Total (incluant inconnus),8593,863,402744,2133.61,213.37
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,94,0,20503.5,458.46,0.00
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,266,n.d.,24736.5,1075.33,n.d.
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,334,26,43239,772.45,60.05
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,268,24,43569.5,615.11,55.06
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,63,8,15588.5,404.14,51.45
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),1032,61,147637,699.01,41.31
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,8,n.d.,3216,248.76,n.d.
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,150,16,40315.5,372.07,39.86
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,89,0,7285.5,1221.60,0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,100,0,27264.5,366.78,0.00
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,17,0,6419,264.84,0.00
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,6,0,4556.5,131.68,0.00
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,643.5,0.00,0.00
09,09 - Côte-Nord,,Total (incluant inconnus),375,17,89700.5,418.06,19.02
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,90,n.d.,13521.5,665.61,n.d.
10,10 - Nord-du-Québec,,Total (incluant inconnus),90,n.d.,13521.5,665.61,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,768,n.d.,32134,2389.99,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,47,n.d.,10536.5,446.07,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,466,n.d.,18730,2487.99,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,419,n.d.,15831.5,2646.62,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,42,n.d.,12591,333.57,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),1761,12,89823,1960.52,13.39
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,7133,663,258909.5,2755.02,255.29
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,1378,18,42474,3244.34,42.40
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,3646,203,73287,4974.96,276.56
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,472,25,16401.5,2877.79,152.65
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,596,33,40037.5,1488.60,82.54
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),13254,944,431109.5,3074.39,218.56
13,13 - Laval,1311,1311 - RLS de Laval,27875,705,444658.5,6268.86,157.87
13,13 - Laval,,Total (incluant inconnus),27875,705,444658.5,6268.86,157.87
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,8518,108,224162,3799.93,47.95
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,13057,275,298205,4378.53,91.85
14,14 - Lanaudière,,Total (incluant inconnus),22022,386,522367,4215.81,73.57
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,846,9,35581,2377.67,25.29
15,15 - Laurentides,1512,1512 - RLS des Laurentides,947,18,48185,1965.34,37.23
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,928,10,44594,2081.00,22.31
15,15 - Laurentides,1514,1514 - RLS d'Argenteuil,728,47,33534,2170.93,139.69
15,15 - Laurentides,1515,1515 - RLS de Deux-Montagnes - Mirabel-Sud,3762,80,125286,3002.73,63.53
15,15 - Laurentides,1516,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,5153,114,179123,2876.79,63.08
15,15 - Laurentides,1517,1517 - RLS de Thérèse-De Blainville,5881,148,163935,3587.40,90.00
15,15 - Laurentides,,Total (incluant inconnus),18286,426,630238,2901.44,67.24
16,16 - Montérégie,1611,1611 - RLS de Champlain,7982,166,226331,3526.69,73.06
16,16 - Montérégie,1612,1612 - RLS du Haut-Richelieu - Rouville,5134,123,196195,2616.78,62.41
16,16 - Montérégie,1621,1621 - RLS Pierre-Boucher,9275,254,263144,3524.69,96.27
16,16 - Montérégie,1622,1622 - RLS de Richelieu-Yamaska,7550,203,221458.5,3409.22,91.46
16,16 - Montérégie,1623,1623 - RLS Pierre-De Saurel,1214,11,51410,2361.41,21.38
16,16 - Montérégie,1631,1631 - RLS de Vaudreuil-Soulanges,4163,118,160847,2588.17,72.98
16,16 - Montérégie,1632,1632 - RLS du Suroît,1956,18,60776,3218.38,29.49
16,16 - Montérégie,1633,1633 - RLS du Haut-Saint-Laurent,611,10,24414,2502.66,40.85
16,16 - Montérégie,1634,1634 - RLS de Jardins-Roussillon,7239,195,233650.5,3098.22,83.00
16,16 - Montérégie,,Total (incluant inconnus),45187,1104,1438226,3141.86,76.47
17,17 - Nunavik,1701,1701 - Nunavik,46,0,14336.5,320.86,0.00
17,17 - Nunavik,,Total (incluant inconnus),46,0,14336.5,320.86,0.00
18,18 - Terres-Cries-de-la-Baie-James,1801,1801 - Terres-Cries-de-la-Baie-James,119,0,18507,643.00,0.00
18,18 - Terres-Cries-de-la-Baie-James,,Total (incluant inconnus),119,0,18507,643.00,0.00

