No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,166,0,20742,800.31,0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,290,9,34840,832.38,25.80
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,116,18,19055.5,608.75,94.77
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,29,n.d.,8507,340.90,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,592,5,57728,1025.50,8.65
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,82,0,17948.5,456.86,0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,208,0,20658.5,1006.85,0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,50,0,17455,286.45,0.00
01,01 - Bas-Saint-Laurent,,Total,1549,34,196934.5,786.56,17.28
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,316,n.d.,31025,1018.53,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,683,0,25019.5,2729.87,0.00
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2326,10,52281,4449.04,19.13
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2057,n.d.,67384,3052.65,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2807,n.d.,79237.5,3542.51,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,621,0,22558,2752.90,0.00
02,02 - Saguenay-Lac-Saint-Jean,,Total,8817,15,277505,3177.24,5.41
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1382,7,55121,2507.21,12.65
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,10477,154,321832.5,3255.42,47.73
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9784,108,352784,2773.37,30.50
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,509,n.d.,28065.5,1813.61,n.d.
03,03 - Capitale-Nationale,,Total,22339,273,757803,2947.86,35.91
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,380,23,15002,2533.00,153.50
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,403,0,25591.5,1574.74,0.00
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,558,7,22969.5,2429.31,30.46
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1388,9,64680,2145.95,13.91
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3533,28,143710,2458.42,19.44
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,789,14,44674,1766.13,31.30
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3308,56,108252,3055.83,51.55
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2279,17,98452.5,2314.82,17.23
04,04 - Mauricie et Centre-du-Québec,,Total,12736,154,523331.5,2433.64,29.37
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,956,15,56363,1696.15,26.50
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,2982,69,106352,2803.90,64.58
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,708,18,52727.5,1342.75,34.00
05,05 - Estrie,0514,0514 - RLS de Coaticook,420,9,18758.5,2238.98,47.93
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4044,82,170859,2366.86,47.77
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,623,13,31559.5,1974.05,41.10
05,05 - Estrie,0517,0517 - RLS d'Asbestos,531,n.d.,14238.5,3729.33,n.d.
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,399,n.d.,22777.5,1751.73,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,833,9,21331,3905.11,42.23
05,05 - Estrie,,Total,11499,222,494966.5,2323.19,44.69
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,7913,323,224851,3519.22,143.49
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,7507,270,149985,5005.17,179.46
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,5364,202,131806.5,4069.60,152.81
