Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_tot_n,pop_tot_n,cv_tot_p,vac_quo_tot_m
2022-07-30,Sexe,MASC,Masculin,5425,9824154,,,,
2022-07-30,Sexe,TOT,Total,11654,20340582,,,,8636
2022-07-30,Groupe prioritaire,GRP-Autres,Autres raisons,8785,15831903,,,,
2022-07-30,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2,154007,,,,
2022-07-30,Groupe prioritaire,GRP-MC,Maladie chronique,2515,2759690,,,,
2022-07-30,Groupe prioritaire,GRP-RPA,Résident en RPA,101,517790,,,,
2022-07-30,Groupe prioritaire,GRP-TS,Travailleur de la santé,251,1077192,,,,
2022-07-30,Groupe prioritaire,TOT,Total,11654,20340582,,,,8636
2022-07-30,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,900,4000,,,,
2022-07-30,Groupe d'âge 2,GR2_05_11,5 à 11 ans,288,762154,,,,
2022-07-30,Groupe d'âge 2,GR2_12_17,12 à 17 ans,298,1120893,,,,
2022-07-30,Groupe d'âge 2,GR2_18_29,18 à 29 ans,568,2494006,,,,
2022-07-30,Groupe d'âge 2,GR2_30_49,30 à 49 ans,2087,5169090,,,,
2022-07-30,Groupe d'âge 2,GR2_50_69,50 à 69 ans,5213,6650051,,,,
2022-07-30,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1735,2677228,,,,
2022-07-30,Groupe d'âge 2,GR2_80_,80 ans et plus,565,1463160,,,,
2022-07-30,Groupe d'âge 2,TOT,Total,11654,20340582,,,,8636
2022-07-30,Groupe d'âge 2,GR2_12_,12 ans et +,10466,19574428,,,,
2022-07-30,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,900,4000,,,,
2022-07-30,Groupe d'âge 3,GR3_05_11,5 à 11 ans,288,762154,,,,
2022-07-30,Groupe d'âge 3,GR3_12_17,12 à 17 ans,298,1120893,,,,
2022-07-30,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4825,10685730,,,,
2022-07-30,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3043,3627417,,,,
2022-07-30,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1735,2677228,,,,
2022-07-30,Groupe d'âge 3,GR3_80_,80 ans et +,565,1463160,,,,
2022-07-30,Groupe d'âge 3,TOT,Total,11654,20340582,,,,8636
2022-07-30,Groupe d'âge 3,GR3_18_,18 ans et +,10168,18453535,,,,
2022-07-30,Groupe d'âge 3,GR3_65_,65 ans et +,3839,5885642,,,,
2022-07-31,Région,RSS00,Inconnue,0,3867,,,,
2022-07-31,Région,RSS01,01 - Bas-Saint-Laurent,86,512788,,,,
2022-07-31,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,134,721083,,,,
2022-07-31,Région,RSS03,03 - Capitale-Nationale,791,1895475,,,,
2022-07-31,Région,RSS04,04 - Mauricie et Centre-du-Québec,9,1283431,,,,
2022-07-31,Région,RSS05,05 - Estrie,15,1241085,,,,
2022-07-31,Région,RSS06,06 - Montréal,758,4332196,,,,
2022-07-31,Région,RSS07,07 - Outaouais,95,915555,,,,
2022-07-31,Région,RSS08,08 - Abitibi-Témiscamingue,2,351142,,,,
2022-07-31,Région,RSS09,09 - Côte-Nord,3,216835,,,,
2022-07-31,Région,RSS10,10 - Nord-du-Québec,0,29581,,,,
2022-07-31,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,4,256079,,,,
2022-07-31,Région,RSS12,12 - Chaudière-Appalaches,30,1047286,,,,
2022-07-31,Région,RSS13,13 - Laval,220,987572,,,,
2022-07-31,Région,RSS14,14 - Lanaudière,452,1315597,,,,
2022-07-31,Région,RSS15,15 - Laurentides,56,1575637,,,,
2022-07-31,Région,RSS16,16 - Montérégie,492,3578662,,,,
2022-07-31,Région,RSS17,17 - Nunavik,0,21708,,,,
2022-07-31,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1,44238,,,,
2022-07-31,Région,RSS98,Hors Québec,0,13913,,,,
2022-07-31,Région,RSS99,Ensemble du Québec,3148,20343730,,,,8430
2022-07-31,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,489,1554002,,,,
2022-07-31,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1297,11020561,,,,
2022-07-31,Groupe d'âge 1,GR1_60_69,60 à 69 ans,823,3628240,,,,
2022-07-31,Groupe d'âge 1,GR1_70_79,70 à 79 ans,410,2677638,,,,
2022-07-31,Groupe d'âge 1,GR1_80_,80 ans et plus,129,1463289,,,,
2022-07-31,Groupe d'âge 1,TOT,Total,3148,20343730,,,,8430
2022-07-31,Sexe,FEM,Féminin,1640,10514554,,,,
2022-07-31,Sexe,INC,Inconnu,0,3514,,,,
2022-07-31,Sexe,MASC,Masculin,1508,9825662,,,,
2022-07-31,Sexe,TOT,Total,3148,20343730,,,,8430
2022-07-31,Groupe prioritaire,GRP-Autres,Autres raisons,2524,15834427,,,,
2022-07-31,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,2,154009,,,,
2022-07-31,Groupe prioritaire,GRP-MC,Maladie chronique,536,2760226,,,,
2022-07-31,Groupe prioritaire,GRP-RPA,Résident en RPA,16,517806,,,,
2022-07-31,Groupe prioritaire,GRP-TS,Travailleur de la santé,70,1077262,,,,
2022-07-31,Groupe prioritaire,TOT,Total,3148,20343730,,,,8430
2022-07-31,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,329,4329,,,,
2022-07-31,Groupe d'âge 2,GR2_05_11,5 à 11 ans,103,762257,,,,
2022-07-31,Groupe d'âge 2,GR2_12_17,12 à 17 ans,72,1120965,,,,
2022-07-31,Groupe d'âge 2,GR2_18_29,18 à 29 ans,171,2494177,,,,
2022-07-31,Groupe d'âge 2,GR2_30_49,30 à 49 ans,564,5169654,,,,
2022-07-31,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1370,6651421,,,,
2022-07-31,Groupe d'âge 2,GR2_70_79,70 à 79 ans,410,2677638,,,,
2022-07-31,Groupe d'âge 2,GR2_80_,80 ans et plus,129,1463289,,,,
2022-07-31,Groupe d'âge 2,TOT,Total,3148,20343730,,,,8430
2022-07-31,Groupe d'âge 2,GR2_12_,12 ans et +,2716,19577144,,,,
2022-07-31,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,329,4329,,,,
2022-07-31,Groupe d'âge 3,GR3_05_11,5 à 11 ans,103,762257,,,,
2022-07-31,Groupe d'âge 3,GR3_12_17,12 à 17 ans,72,1120965,,,,
2022-07-31,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1282,10687012,,,,
2022-07-31,Groupe d'âge 3,GR3_60_69,60 à 69 ans,823,3628240,,,,
2022-07-31,Groupe d'âge 3,GR3_70_79,70 à 79 ans,410,2677638,,,,
2022-07-31,Groupe d'âge 3,GR3_80_,80 ans et +,129,1463289,,,,
2022-07-31,Groupe d'âge 3,TOT,Total,3148,20343730,,,,8430
2022-07-31,Groupe d'âge 3,GR3_18_,18 ans et +,2644,18456179,,,,
2022-07-31,Groupe d'âge 3,GR3_65_,65 ans et +,930,5886572,,,,
2022-08-01,Région,RSS00,Inconnue,0,3867,,,,
2022-08-01,Région,RSS01,01 - Bas-Saint-Laurent,107,512895,,,,
2022-08-01,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,397,721480,,,,
2022-08-01,Région,RSS03,03 - Capitale-Nationale,352,1895827,,,,
2022-08-01,Région,RSS04,04 - Mauricie et Centre-du-Québec,41,1283472,,,,
2022-08-01,Région,RSS05,05 - Estrie,95,1241180,,,,
2022-08-01,Région,RSS06,06 - Montréal,1870,4334066,,,,
2022-08-01,Région,RSS07,07 - Outaouais,151,915706,,,,
2022-08-01,Région,RSS08,08 - Abitibi-Témiscamingue,8,351150,,,,
2022-08-01,Région,RSS09,09 - Côte-Nord,7,216842,,,,
2022-08-01,Région,RSS10,10 - Nord-du-Québec,0,29581,,,,
2022-08-01,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,46,256125,,,,
2022-08-01,Région,RSS12,12 - Chaudière-Appalaches,84,1047370,,,,
2022-08-01,Région,RSS13,13 - Laval,239,987811,,,,
2022-08-01,Région,RSS14,14 - Lanaudière,522,1316119,,,,
2022-08-01,Région,RSS15,15 - Laurentides,268,1575905,,,,
2022-08-01,Région,RSS16,16 - Montérégie,444,3579106,,,,
2022-08-01,Région,RSS17,17 - Nunavik,0,21708,,,,
2022-08-01,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,44238,,,,
2022-08-01,Région,RSS98,Hors Québec,6,13919,,,,
2022-08-01,Région,RSS99,Ensemble du Québec,4637,20348367,,,,8546
2022-08-01,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,426,1554428,,,,
2022-08-01,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2129,11022690,,,,
2022-08-01,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1041,3629281,,,,
2022-08-01,Groupe d'âge 1,GR1_70_79,70 à 79 ans,689,2678327,,,,
2022-08-01,Groupe d'âge 1,GR1_80_,80 ans et plus,352,1463641,,,,
2022-08-01,Groupe d'âge 1,TOT,Total,4637,20348367,,,,8546
2022-08-01,Sexe,FEM,Féminin,2465,10517019,,,,
2022-08-01,Sexe,INC,Inconnu,0,3514,,,,
2022-08-01,Sexe,MASC,Masculin,2172,9827834,,,,
2022-08-01,Sexe,TOT,Total,4637,20348367,,,,8546
2022-08-01,Groupe prioritaire,GRP-Autres,Autres raisons,3631,15838058,,,,
2022-08-01,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,9,154018,,,,
2022-08-01,Groupe prioritaire,GRP-MC,Maladie chronique,621,2760847,,,,
2022-08-01,Groupe prioritaire,GRP-RPA,Résident en RPA,220,518026,,,,
2022-08-01,Groupe prioritaire,GRP-TS,Travailleur de la santé,156,1077418,,,,
2022-08-01,Groupe prioritaire,TOT,Total,4637,20348367,,,,8546
2022-08-01,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,304,4633,,,,
2022-08-01,Groupe d'âge 2,GR2_05_11,5 à 11 ans,50,762307,,,,
2022-08-01,Groupe d'âge 2,GR2_12_17,12 à 17 ans,100,1121065,,,,
2022-08-01,Groupe d'âge 2,GR2_18_29,18 à 29 ans,341,2494518,,,,
2022-08-01,Groupe d'âge 2,GR2_30_49,30 à 49 ans,948,5170602,,,,
2022-08-01,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1853,6653274,,,,
2022-08-01,Groupe d'âge 2,GR2_70_79,70 à 79 ans,689,2678327,,,,
2022-08-01,Groupe d'âge 2,GR2_80_,80 ans et plus,352,1463641,,,,
2022-08-01,Groupe d'âge 2,TOT,Total,4637,20348367,,,,8546
2022-08-01,Groupe d'âge 2,GR2_12_,12 ans et +,4283,19581427,,,,
2022-08-01,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,304,4633,,,,
2022-08-01,Groupe d'âge 3,GR3_05_11,5 à 11 ans,50,762307,,,,
2022-08-01,Groupe d'âge 3,GR3_12_17,12 à 17 ans,100,1121065,,,,
2022-08-01,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2101,10689113,,,,
2022-08-01,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1041,3629281,,,,
2022-08-01,Groupe d'âge 3,GR3_70_79,70 à 79 ans,689,2678327,,,,
2022-08-01,Groupe d'âge 3,GR3_80_,80 ans et +,352,1463641,,,,
2022-08-01,Groupe d'âge 3,TOT,Total,4637,20348367,,,,8546
2022-08-01,Groupe d'âge 3,GR3_18_,18 ans et +,4183,18460362,,,,
2022-08-01,Groupe d'âge 3,GR3_65_,65 ans et +,1561,5888133,,,,
2022-08-02,Région,RSS00,Inconnue,2,3869,,,,
2022-08-02,Région,RSS01,01 - Bas-Saint-Laurent,245,513140,,,,
2022-08-02,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,380,721860,,,,
2022-08-02,Région,RSS03,03 - Capitale-Nationale,760,1896587,,,,
2022-08-02,Région,RSS04,04 - Mauricie et Centre-du-Québec,115,1283587,,,,
2022-08-02,Région,RSS05,05 - Estrie,358,1241538,,,,
2022-08-02,Région,RSS06,06 - Montréal,1828,4335894,,,,
2022-08-02,Région,RSS07,07 - Outaouais,205,915911,,,,
2022-08-02,Région,RSS08,08 - Abitibi-Témiscamingue,213,351363,,,,
2022-08-02,Région,RSS09,09 - Côte-Nord,55,216897,,,,
2022-08-02,Région,RSS10,10 - Nord-du-Québec,4,29585,,,,
2022-08-02,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,110,256235,,,,
2022-08-02,Région,RSS12,12 - Chaudière-Appalaches,475,1047845,,,,
2022-08-02,Région,RSS13,13 - Laval,321,988132,,,,
2022-08-02,Région,RSS14,14 - Lanaudière,447,1316566,,,,
2022-08-02,Région,RSS15,15 - Laurentides,763,1576668,,,,
2022-08-02,Région,RSS16,16 - Montérégie,2222,3581328,,,,
2022-08-02,Région,RSS17,17 - Nunavik,0,21708,,,,
2022-08-02,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,6,44244,,,,
2022-08-02,Région,RSS98,Hors Québec,3,13922,,,,
2022-08-02,Région,RSS99,Ensemble du Québec,8512,20356879,,,,8183
2022-08-02,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,608,1555036,,,,
2022-08-02,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3663,11026353,,,,
2022-08-02,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2256,3631537,,,,
2022-08-02,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1407,2679734,,,,
2022-08-02,Groupe d'âge 1,GR1_80_,80 ans et plus,578,1464219,,,,
2022-08-02,Groupe d'âge 1,TOT,Total,8512,20356879,,,,8183
2022-08-02,Sexe,FEM,Féminin,4545,10521564,,,,
2022-08-02,Sexe,INC,Inconnu,0,3514,,,,
2022-08-02,Sexe,MASC,Masculin,3967,9831801,,,,
2022-08-02,Sexe,TOT,Total,8512,20356879,,,,8183
2022-08-02,Groupe prioritaire,GRP-Autres,Autres raisons,6275,15844333,,,,
2022-08-02,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,149,154167,,,,
2022-08-02,Groupe prioritaire,GRP-MC,Maladie chronique,1662,2762509,,,,
2022-08-02,Groupe prioritaire,GRP-RPA,Résident en RPA,157,518183,,,,
2022-08-02,Groupe prioritaire,GRP-TS,Travailleur de la santé,269,1077687,,,,
2022-08-02,Groupe prioritaire,TOT,Total,8512,20356879,,,,8183
2022-08-02,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,345,4978,,,,
2022-08-02,Groupe d'âge 2,GR2_05_11,5 à 11 ans,125,762432,,,,
2022-08-02,Groupe d'âge 2,GR2_12_17,12 à 17 ans,196,1121261,,,,
2022-08-02,Groupe d'âge 2,GR2_18_29,18 à 29 ans,474,2494992,,,,
2022-08-02,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1586,5172188,,,,
2022-08-02,Groupe d'âge 2,GR2_50_69,50 à 69 ans,3801,6657075,,,,
2022-08-02,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1407,2679734,,,,
2022-08-02,Groupe d'âge 2,GR2_80_,80 ans et plus,578,1464219,,,,
2022-08-02,Groupe d'âge 2,TOT,Total,8512,20356879,,,,8183
2022-08-02,Groupe d'âge 2,GR2_12_,12 ans et +,8042,19589469,,,,
2022-08-02,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,345,4978,,,,
2022-08-02,Groupe d'âge 3,GR3_05_11,5 à 11 ans,125,762432,,,,
2022-08-02,Groupe d'âge 3,GR3_12_17,12 à 17 ans,196,1121261,,,,
2022-08-02,Groupe d'âge 3,GR3_18_59,18 à 59 ans,3605,10692718,,,,
2022-08-02,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2256,3631537,,,,
2022-08-02,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1407,2679734,,,,
2022-08-02,Groupe d'âge 3,GR3_80_,80 ans et +,578,1464219,,,,
2022-08-02,Groupe d'âge 3,TOT,Total,8512,20356879,,,,8183
2022-08-02,Groupe d'âge 3,GR3_18_,18 ans et +,7846,18468208,,,,
2022-08-02,Groupe d'âge 3,GR3_65_,65 ans et +,3049,5891182,,,,
2022-08-03,Région,RSS00,Inconnue,2,3871,,,,
2022-08-03,Région,RSS01,01 - Bas-Saint-Laurent,442,513582,,,,
2022-08-03,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,116,721976,,,,
2022-08-03,Région,RSS03,03 - Capitale-Nationale,1190,1897777,,,,
2022-08-03,Région,RSS04,04 - Mauricie et Centre-du-Québec,247,1283834,,,,
2022-08-03,Région,RSS05,05 - Estrie,724,1242262,,,,
2022-08-03,Région,RSS06,06 - Montréal,1712,4337606,,,,
2022-08-03,Région,RSS07,07 - Outaouais,869,916780,,,,
2022-08-03,Région,RSS08,08 - Abitibi-Témiscamingue,14,351377,,,,
2022-08-03,Région,RSS09,09 - Côte-Nord,34,216931,,,,
2022-08-03,Région,RSS10,10 - Nord-du-Québec,0,29585,,,,
2022-08-03,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,187,256422,,,,
2022-08-03,Région,RSS12,12 - Chaudière-Appalaches,624,1048469,,,,
2022-08-03,Région,RSS13,13 - Laval,270,988402,,,,
2022-08-03,Région,RSS14,14 - Lanaudière,448,1317014,,,,
2022-08-03,Région,RSS15,15 - Laurentides,836,1577504,,,,
2022-08-03,Région,RSS16,16 - Montérégie,2137,3583465,,,,
2022-08-03,Région,RSS17,17 - Nunavik,6,21714,,,,
2022-08-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,11,44255,,,,
2022-08-03,Région,RSS98,Hors Québec,11,13933,,,,
2022-08-03,Région,RSS99,Ensemble du Québec,9880,20366759,,,,7767
2022-08-03,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,807,1555843,,,,
2022-08-03,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4362,11030715,,,,
2022-08-03,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2461,3633998,,,,
2022-08-03,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1552,2681286,,,,
2022-08-03,Groupe d'âge 1,GR1_80_,80 ans et plus,698,1464917,,,,
2022-08-03,Groupe d'âge 1,TOT,Total,9880,20366759,,,,7767
2022-08-03,Sexe,FEM,Féminin,5262,10526826,,,,
2022-08-03,Sexe,INC,Inconnu,0,3514,,,,
2022-08-03,Sexe,MASC,Masculin,4618,9836419,,,,
2022-08-03,Sexe,TOT,Total,9880,20366759,,,,7767
2022-08-03,Groupe prioritaire,GRP-Autres,Autres raisons,7107,15851440,,,,
2022-08-03,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,118,154285,,,,
2022-08-03,Groupe prioritaire,GRP-MC,Maladie chronique,2130,2764639,,,,
2022-08-03,Groupe prioritaire,GRP-RPA,Résident en RPA,234,518417,,,,
2022-08-03,Groupe prioritaire,GRP-TS,Travailleur de la santé,291,1077978,,,,
2022-08-03,Groupe prioritaire,TOT,Total,9880,20366759,,,,7767
2022-08-03,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,481,5459,,,,
2022-08-03,Groupe d'âge 2,GR2_05_11,5 à 11 ans,157,762589,,,,
2022-08-03,Groupe d'âge 2,GR2_12_17,12 à 17 ans,243,1121504,,,,
2022-08-03,Groupe d'âge 2,GR2_18_29,18 à 29 ans,602,2495594,,,,
2022-08-03,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1929,5174117,,,,
2022-08-03,Groupe d'âge 2,GR2_50_69,50 à 69 ans,4218,6661293,,,,
2022-08-03,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1552,2681286,,,,
2022-08-03,Groupe d'âge 2,GR2_80_,80 ans et plus,698,1464917,,,,
2022-08-03,Groupe d'âge 2,TOT,Total,9880,20366759,,,,7767
2022-08-03,Groupe d'âge 2,GR2_12_,12 ans et +,9242,19598711,,,,
2022-08-03,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,481,5459,,,,
2022-08-03,Groupe d'âge 3,GR3_05_11,5 à 11 ans,157,762589,,,,
2022-08-03,Groupe d'âge 3,GR3_12_17,12 à 17 ans,243,1121504,,,,
2022-08-03,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4288,10697006,,,,
2022-08-03,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2461,3633998,,,,
2022-08-03,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1552,2681286,,,,
2022-08-03,Groupe d'âge 3,GR3_80_,80 ans et +,698,1464917,,,,
2022-08-03,Groupe d'âge 3,TOT,Total,9880,20366759,,,,7767
2022-08-03,Groupe d'âge 3,GR3_18_,18 ans et +,8999,18477207,,,,
2022-08-03,Groupe d'âge 3,GR3_65_,65 ans et +,3486,5894668,,,,
2022-08-04,Région,RSS00,Inconnue,1,3872,,,,
2022-08-04,Région,RSS01,01 - Bas-Saint-Laurent,152,513734,,,,
2022-08-04,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,258,722234,,,,
2022-08-04,Région,RSS03,03 - Capitale-Nationale,1735,1899512,,,,
2022-08-04,Région,RSS04,04 - Mauricie et Centre-du-Québec,669,1284503,,,,
2022-08-04,Région,RSS05,05 - Estrie,1030,1243292,,,,
2022-08-04,Région,RSS06,06 - Montréal,1676,4339282,,,,
2022-08-04,Région,RSS07,07 - Outaouais,248,917028,,,,
2022-08-04,Région,RSS08,08 - Abitibi-Témiscamingue,123,351500,,,,
2022-08-04,Région,RSS09,09 - Côte-Nord,314,217245,,,,
2022-08-04,Région,RSS10,10 - Nord-du-Québec,2,29587,,,,
2022-08-04,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,28,256450,,,,
2022-08-04,Région,RSS12,12 - Chaudière-Appalaches,447,1048916,,,,
2022-08-04,Région,RSS13,13 - Laval,332,988734,,,,
2022-08-04,Région,RSS14,14 - Lanaudière,611,1317625,,,,
2022-08-04,Région,RSS15,15 - Laurentides,1066,1578570,,,,
2022-08-04,Région,RSS16,16 - Montérégie,1463,3584928,,,,
2022-08-04,Région,RSS17,17 - Nunavik,10,21724,,,,
2022-08-04,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,36,44291,,,,
2022-08-04,Région,RSS98,Hors Québec,5,13938,,,,
2022-08-04,Région,RSS99,Ensemble du Québec,10206,20376965,,,,7717
2022-08-04,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,685,1556528,,,,
2022-08-04,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4416,11035131,,,,
2022-08-04,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2806,3636804,,,,
2022-08-04,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1738,2683024,,,,
2022-08-04,Groupe d'âge 1,GR1_80_,80 ans et plus,561,1465478,,,,
2022-08-04,Groupe d'âge 1,TOT,Total,10206,20376965,,,,7717
2022-08-04,Sexe,FEM,Féminin,5435,10532261,,,,
2022-08-04,Sexe,INC,Inconnu,0,3514,,,,
2022-08-04,Sexe,MASC,Masculin,4771,9841190,,,,
2022-08-04,Sexe,TOT,Total,10206,20376965,,,,7717
2022-08-04,Groupe prioritaire,GRP-Autres,Autres raisons,7238,15858678,,,,
2022-08-04,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,57,154342,,,,
2022-08-04,Groupe prioritaire,GRP-MC,Maladie chronique,2480,2767119,,,,
2022-08-04,Groupe prioritaire,GRP-RPA,Résident en RPA,90,518507,,,,
2022-08-04,Groupe prioritaire,GRP-TS,Travailleur de la santé,341,1078319,,,,
2022-08-04,Groupe prioritaire,TOT,Total,10206,20376965,,,,7717
2022-08-04,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,332,5791,,,,
2022-08-04,Groupe d'âge 2,GR2_05_11,5 à 11 ans,172,762761,,,,
2022-08-04,Groupe d'âge 2,GR2_12_17,12 à 17 ans,254,1121758,,,,
2022-08-04,Groupe d'âge 2,GR2_18_29,18 à 29 ans,578,2496172,,,,
2022-08-04,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1862,5175979,,,,
2022-08-04,Groupe d'âge 2,GR2_50_69,50 à 69 ans,4709,6666002,,,,
2022-08-04,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1738,2683024,,,,
2022-08-04,Groupe d'âge 2,GR2_80_,80 ans et plus,561,1465478,,,,
2022-08-04,Groupe d'âge 2,TOT,Total,10206,20376965,,,,7717
2022-08-04,Groupe d'âge 2,GR2_12_,12 ans et +,9702,19608413,,,,
2022-08-04,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,332,5791,,,,
2022-08-04,Groupe d'âge 3,GR3_05_11,5 à 11 ans,172,762761,,,,
2022-08-04,Groupe d'âge 3,GR3_12_17,12 à 17 ans,254,1121758,,,,
2022-08-04,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4343,10701349,,,,
2022-08-04,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2806,3636804,,,,
2022-08-04,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1738,2683024,,,,
2022-08-04,Groupe d'âge 3,GR3_80_,80 ans et +,561,1465478,,,,
2022-08-04,Groupe d'âge 3,TOT,Total,10206,20376965,,,,7717
2022-08-04,Groupe d'âge 3,GR3_18_,18 ans et +,9448,18486655,,,,
2022-08-04,Groupe d'âge 3,GR3_65_,65 ans et +,3717,5898385,,,,
2022-08-05,Région,RSS00,Inconnue,2,3874,,,,
2022-08-05,Région,RSS01,01 - Bas-Saint-Laurent,14,513748,,,,
2022-08-05,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,442,722676,,,,
2022-08-05,Région,RSS03,03 - Capitale-Nationale,955,1900467,,,,
2022-08-05,Région,RSS04,04 - Mauricie et Centre-du-Québec,1198,1285701,,,,
2022-08-05,Région,RSS05,05 - Estrie,478,1243770,,,,
2022-08-05,Région,RSS06,06 - Montréal,1940,4341222,,,,
2022-08-05,Région,RSS07,07 - Outaouais,513,917541,,,,
2022-08-05,Région,RSS08,08 - Abitibi-Témiscamingue,31,351531,,,,
2022-08-05,Région,RSS09,09 - Côte-Nord,11,217256,,,,
2022-08-05,Région,RSS10,10 - Nord-du-Québec,1,29588,,,,
2022-08-05,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,10,256460,,,,
2022-08-05,Région,RSS12,12 - Chaudière-Appalaches,284,1049200,,,,
2022-08-05,Région,RSS13,13 - Laval,641,989375,,,,
2022-08-05,Région,RSS14,14 - Lanaudière,511,1318136,,,,
2022-08-05,Région,RSS15,15 - Laurentides,957,1579527,,,,
2022-08-05,Région,RSS16,16 - Montérégie,1235,3586163,,,,
2022-08-05,Région,RSS17,17 - Nunavik,9,21733,,,,
2022-08-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,10,44301,,,,
2022-08-05,Région,RSS98,Hors Québec,3,13941,,,,
2022-08-05,Région,RSS99,Ensemble du Québec,9245,20386210,,,,7847
2022-08-05,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,793,1557321,,,,
2022-08-05,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4346,11039477,,,,
2022-08-05,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2252,3639056,,,,
2022-08-05,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1357,2684381,,,,
2022-08-05,Groupe d'âge 1,GR1_80_,80 ans et plus,497,1465975,,,,
2022-08-05,Groupe d'âge 1,TOT,Total,9245,20386210,,,,7847
2022-08-05,Sexe,FEM,Féminin,4865,10537126,,,,
2022-08-05,Sexe,INC,Inconnu,1,3515,,,,
2022-08-05,Sexe,MASC,Masculin,4379,9845569,,,,
2022-08-05,Sexe,TOT,Total,9245,20386210,,,,7847
