No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,164,n.d.,20742,      790.67,n.d.
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,259,0,34840,      743.40,        0.00
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,85,n.d.,19055.5,      446.07,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,28,0,8507,      329.14,        0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,581,n.d.,57728,     1006.44,n.d.
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,82,n.d.,17948.5,      456.86,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,206,0,20658.5,      997.17,        0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,49,n.d.,17455,      280.72,n.d.
01,01 - Bas-Saint-Laurent,,Total,1468,14,196934.5,      745.43,        7.11
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,310,14,31025,      999.19,       45.20
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,677,22,25019.5,     2705.89,       88.09
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2294,10,52281,     4387.83,       19.13
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2042,18,67384,     3030.39,       26.73
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2780,27,79237.5,     3508.44,       34.06
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,620,6,22558,     2748.47,       26.62
02,02 - Saguenay–Lac-Saint-Jean,,Total,8758,97,277505,     3155.98,       34.97
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1349,55,55121,     2447.34,       99.37
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,9953,467,321832.5,     3092.60,      144.74
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9398,313,352784,     2663.95,       88.38
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,508,6,28065.5,     1810.05,       21.42
03,03 - Capitale-Nationale,,Total,21418,844,757803,     2826.33,      111.03
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,313,19,15002,     2086.39,      126.80
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,387,12,25591.5,     1512.22,       46.84
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,520,19,22969.5,     2263.87,       82.69
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1335,76,64680,     2064.01,      117.43
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3444,156,143710,     2396.49,      108.33
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,731,34,44674,     1636.30,       76.01
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3164,227,108252,     2922.81,      208.96
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2215,63,98452.5,     2249.82,       63.86
04,04 - Mauricie et Centre-du-Québec,,Total,12215,609,523331.5,     2334.08,      116.15
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,843,61,56363,     1495.66,      107.77
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,2753,79,106352,     2588.57,       73.94
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,638,34,52727.5,     1209.99,       64.22
05,05 - Estrie,0514,0514 - RLS de Coaticook,396,15,18758.5,     2111.04,       79.89
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,3775,146,170859,     2209.42,       85.06
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,567,56,31559.5,     1796.61,      177.05
05,05 - Estrie,0517,0517 - RLS d'Asbestos,515,7,14238.5,     3616.95,       49.23
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,381,19,22777.5,     1672.70,       83.31
05,05 - Estrie,0519,0519 - RLS du Granit,751,55,21331,     3520.70,      258.08
05,05 - Estrie,,Total,10624,472,494966.5,     2146.41,       95.01
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,7126,439,224851,     3169.21,      195.02
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,6731,402,149985,     4487.78,      267.20
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,4900,234,131806.5,     3717.57,      177.02
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,11246,729,246803,     4556.67,      294.07
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,5390,263,166781,     3231.78,      157.17
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,5145,305,162162,     3172.75,      187.11
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,8405,714,162793,     5163.00,      436.19
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,11206,745,172965.5,     6478.75,      429.61
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,3744,193,115764,     3234.17,      166.32
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,9133,646,139539.5,     6545.10,      461.70
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,11470,888,209153.5,     5484.01,      423.68
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,7777,467,189456.5,     4104.90,      246.03
06,06 - Montréal,,Total,94520,6112,2072060.5,     4561.64,      294.06
07,07 - Outaouais,0711,0711 - RLS du Pontiac,64,n.d.,20175.5,      317.22,n.d.
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,401,11,20531.5,     1953.10,       53.63
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,322,32,39071.5,      824.13,       81.52
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,4293,84,265865.5,     1614.73,       31.44
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,729,14,57100,     1276.71,       24.44
07,07 - Outaouais,,Total,5837,144,402744,     1449.31,       35.60
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,75,22,20503.5,      365.79,      107.43
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,111,14,24736.5,      448.73,       56.58
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,285,n.d.,43239,      659.13,n.d.
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,185,6,43569.5,      424.61,       13.77
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,46,0,15588.5,      295.09,        0.00
08,08 - Abitibi-Témiscamingue,,Total,708,46,147637,      479.55,       31.15
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,6,0,3216,      186.57,        0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,131,0,40315.5,      324.94,        0.00
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,88,0,7285.5,     1207.88,        0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,89,0,27264.5,      326.43,        0.00
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,17,0,6419,      264.84,        0.00
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,6,0,4556.5,      131.68,        0.00
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,643.5,        0.00,        0.00
09,09 - Côte-Nord,,Total,340,0,89700.5,      379.04,        0.00
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,88,n.d.,13521.5,      650.82,n.d.
10,10 - Nord-du-Québec,,Total,88,n.d.,13521.5,      650.82,n.d.
11,11 - Gaspésie–Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,760,0,32134,     2365.10,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,38,0,10536.5,      360.65,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,429,0,18730,     2290.44,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,405,n.d.,15831.5,     2558.19,n.d.
11,11 - Gaspésie–Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,36,0,12591,      285.92,        0.00
11,11 - Gaspésie–Îles-de-la-Madeleine,,Total,1685,n.d.,89823,     1875.91,n.d.
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,5893,195,258909.5,     2276.08,       75.09
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,1238,39,42474,     2914.72,       91.88
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,2919,157,73287,     3982.97,      213.89
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,396,38,16401.5,     2414.41,      232.03
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,527,14,40037.5,     1316.27,       35.01
12,12 - Chaudière-Appalaches,,Total,11007,443,431109.5,     2553.18,      102.57
13,13 - Laval,1311,1311 - RLS de Laval,22160,1120,444658.5,     4983.60,      250.80
13,13 - Laval,,Total,22160,1120,444658.5,     4983.60,      250.80
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,7430,255,224162,     3314.57,      113.22
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,10922,627,298205,     3662.58,      209.41
14,14 - Lanaudière,,Total,18683,903,522367,     3576.60,      172.12
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,568,68,35581,     1596.36,      191.11
15,15 - Laurentides,1512,1512 - RLS des Laurentides,789,31,48185,     1637.44,       64.11
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,840,20,44594,     1883.66,       44.62
