Regroupement,Croisement,Nom,cas_tot_n,cas_0cond_n,cas_0cond_p,cas_1cond_n,cas_1cond_p,cas_2cond_n,cas_2cond_p,dec_tot_n,dec_0cond_n,dec_0cond_p,dec_1cond_n,dec_1cond_p,dec_2cond_n,dec_2cond_p
Région,RSS01,01 - Bas-Saint-Laurent,      3349,      2082,       62.2,       671,       20.0,       596,       17.8,        39,n.d.,n.d.,n.d.,n.d.,        35,       89.7
Région,RSS02,02 - Saguenay–Lac-Saint-Jean,     10215,      5255,       51.4,      2311,       22.6,      2649,       25.9,       264,        13,        4.9,        21,        8.0,       230,       87.1
Région,RSS03,03 - Capitale-Nationale,     30141,     17378,       57.7,      5959,       19.8,      6804,       22.6,      1086,        31,        2.9,        95,        8.7,       960,       88.4
Région,RSS04,04 - Mauricie et Centre-du-Québec,     13967,      7923,       56.7,      2764,       19.8,      3280,       23.5,       510,        16,        3.1,        28,        5.5,       466,       91.4
Région,RSS05,05 - Estrie,     13094,      7627,       58.2,      2561,       19.6,      2906,       22.2,       331,         7,        2.1,        30,        9.1,       294,       88.8
Région,RSS06,06 - Montréal,    110979,     63777,       57.5,     20385,       18.4,     26817,       24.2,      4599,       140,        3.0,       258,        5.6,      4201,       91.3
Région,RSS07,07 - Outaouais,     10381,      6549,       63.1,      1804,       17.4,      2028,       19.5,       201,         6,        3.0,        17,        8.5,       178,       88.6
Région,RSS08,08 - Abitibi-Témiscamingue,      1059,       625,       59.0,       248,       23.4,       186,       17.6,         9,n.d.,n.d.,n.d.,n.d.,         6,       66.7
Région,RSS09,09 - Côte-Nord,       519,       346,       66.7,        95,       18.3,        78,       15.0,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS10,10 - Nord-du-Québec,        97,        57,       58.8,        16,       16.5,        24,       24.7,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS11,11 - Gaspésie–Îles-de-la-Madeleine,      1857,       940,       50.6,       388,       20.9,       529,       28.5,        45,n.d.,n.d.,n.d.,n.d.,        40,       88.9
Région,RSS12,12 - Chaudière-Appalaches,     17331,     10449,       60.3,      3388,       19.5,      3494,       20.2,       330,         9,        2.7,        28,        8.5,       293,       88.8
Région,RSS13,13 - Laval,     28727,     17453,       60.8,      5793,       20.2,      5481,       19.1,       894,        16,        1.8,        62,        6.9,       816,       91.3
Région,RSS14,14 - Lanaudière,     22575,     13479,       59.7,      4660,       20.6,      4436,       19.7,       507,        21,        4.1,        30,        5.9,       456,       89.9
Région,RSS15,15 - Laurentides,     19435,     11637,       59.9,      3871,       19.9,      3927,       20.2,       495,        24,        4.8,        36,        7.3,       435,       87.9
Région,RSS16,16 - Montérégie,     46580,     26644,       57.2,      9336,       20.0,     10600,       22.8,      1528,        51,        3.3,       101,        6.6,      1376,       90.1
Région,RSS17,17 - Nunavik,        41,        21,       51.2,         5,       12.2,        15,       36.6,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS18,18 - Terres-Cries-de-la-Baie-James,       104,        59,       56.7,        16,       15.4,        29,       27.9,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Région,RSS997,Total Québec jumelés,    330481,    192326,       58.2,     64274,       19.4,     73881,       22.4,     10844,       340,        3.1,       715,        6.6,      9789,       90.3
Groupe d'âge,0_9,Moins de 10 ans,     27062,     23027,       85.1,      3297,       12.2,       738,        2.7,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,10_19,10-19 ans,     40882,     33838,       82.8,      5902,       14.4,      1142,        2.8,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,20_29,20-29 ans,     46547,     37529,       80.6,      6778,       14.6,      2240,        4.8,         7,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
Groupe d'âge,30_39,30-39 ans,     45044,     31432,       69.8,      9486,       21.1,      4126,        9.2,        18,n.d.,n.d.,n.d.,n.d.,        13,       72.2
Groupe d'âge,40_49,40-49 ans,     49876,     31216,       62.6,     11976,       24.0,      6684,       13.4,        43,        13,       30.2,         9,       20.9,        21,       48.8
Groupe d'âge,50_59,50-59 ans,     45311,     22674,       50.0,     12914,       28.5,      9723,       21.5,       192,        30,       15.6,        31,       16.1,       131,       68.2
Groupe d'âge,60_69,60-69 ans,     28013,      9374,       33.5,      7881,       28.1,     10758,       38.4,       668,        55,        8.2,        71,       10.6,       542,       81.1
Groupe d'âge,70_79,70-79 ans,     17901,      2220,       12.4,      3418,       19.1,     12263,       68.5,      2099,        76,        3.6,       183,        8.7,      1840,       87.7
Groupe d'âge,80_89,80-89 ans,     18735,       738,        3.9,      1870,       10.0,     16127,       86.1,      4278,        80,        1.9,       257,        6.0,      3941,       92.1
Groupe d'âge,90_,90 ans et plus,     11110,       278,        2.5,       752,        6.8,     10080,       90.7,      3537,        78,        2.2,       161,        4.6,      3298,       93.2
