Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p,cvac_cum_tot_2_p
2020-12-14,Région,RSS00,Inconnue,,,,,30,30,0.0089839,0
2020-12-14,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1,1,0.000508412,0
2020-12-14,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,0,0,0
2020-12-14,Région,RSS03,03 - Capitale-Nationale,,,,,131,131,0.0182275,0
2020-12-14,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,0,0,0,0
2020-12-14,Région,RSS05,05 - Estrie,,,,,0,0,0,0
2020-12-14,Région,RSS06,06 - Montréal,,,,,122,122,0.00666786,0
2020-12-14,Région,RSS07,07 - Outaouais,,,,,0,0,0,0
2020-12-14,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,0,0,0
2020-12-14,Région,RSS09,09 - Côte-Nord,,,,,0,0,0,0
2020-12-14,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-14,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-14,Région,RSS12,12 - Chaudière-Appalaches,,,,,5,5,0.00117326,0
2020-12-14,Région,RSS13,13 - Laval,,,,,2,2,0.000472234,0
2020-12-14,Région,RSS14,14 - Lanaudière,,,,,0,0,0,0
2020-12-14,Région,RSS15,15 - Laurentides,,,,,0,0,0,0
2020-12-14,Région,RSS16,16 - Montérégie,,,,,0,0,0,0
2020-12-14,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-14,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-14,Région,RSS98,Hors Québec,,,,,0,0,,
2020-12-14,Région,RSS99,Ensemble du Québec,,,,,291,291,0.0033958,0
2020-12-14,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,1,0,0
2020-12-14,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,63,63,0.00131403,0
2020-12-14,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,24,24,0.00215034,0
2020-12-14,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,35,35,0.00463082,0
2020-12-14,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,168,168,0.0399768,0
2020-12-14,Groupe d'âge 1,TOT,Total,,,,,291,291,0.0033958,0
2020-12-14,Sexe,FEM,Féminin,,,,,194,194,,
2020-12-14,Sexe,INC,Inconnu,,,,,0,0,,
2020-12-14,Sexe,MASC,Masculin,,,,,97,97,,
2020-12-14,Sexe,TOT,Total,,,,,291,291,,
2020-12-14,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,0,0,,
2020-12-14,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,230,230,,
2020-12-14,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
2020-12-14,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,0,,
2020-12-14,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,61,61,,
2020-12-14,Groupe prioritaire,TOT,Total,,,,,291,291,,
2020-12-15,Région,RSS00,Inconnue,,,,,89,119,0.0376632,0
2020-12-15,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1,0.000508412,0
2020-12-15,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,3,3,0.00109346,0
2020-12-15,Région,RSS03,03 - Capitale-Nationale,,,,,611,742,0.103242827,0
2020-12-15,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,5,5,0.000968272,0
2020-12-15,Région,RSS05,05 - Estrie,,,,,0,0,0,0
2020-12-15,Région,RSS06,06 - Montréal,,,,,342,464,0.0253597,0
2020-12-15,Région,RSS07,07 - Outaouais,,,,,0,0,0,0
2020-12-15,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,0,0,0
2020-12-15,Région,RSS09,09 - Côte-Nord,,,,,1,1,0.00111858,0
2020-12-15,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-15,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-15,Région,RSS12,12 - Chaudière-Appalaches,,,,,45,50,0.0117326,0
2020-12-15,Région,RSS13,13 - Laval,,,,,23,25,0.00590292,0
2020-12-15,Région,RSS14,14 - Lanaudière,,,,,1,1,0.000192219,0
2020-12-15,Région,RSS15,15 - Laurentides,,,,,8,8,0.00128995,0
2020-12-15,Région,RSS16,16 - Montérégie,,,,,38,38,0.00271541,0
2020-12-15,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-15,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-15,Région,RSS98,Hors Québec,,,,,0,0,,
2020-12-15,Région,RSS99,Ensemble du Québec,,,,,1166,1457,0.017121,0
2020-12-15,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-15,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,848,911,0.0192442,0
2020-12-15,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,116,140,0.012454,0
2020-12-15,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,43,78,0.0107171,0
2020-12-15,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,159,327,0.076822857,0
2020-12-15,Groupe d'âge 1,TOT,Total,,,,,1166,1457,0.017121,0
2020-12-15,Sexe,FEM,Féminin,,,,,820,1014,,
2020-12-15,Sexe,INC,Inconnu,,,,,0,0,,
2020-12-15,Sexe,MASC,Masculin,,,,,346,443,,
2020-12-15,Sexe,TOT,Total,,,,,1166,1457,,
2020-12-15,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2,2,,
2020-12-15,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,230,460,,
2020-12-15,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
2020-12-15,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,3,3,,
2020-12-15,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,931,992,,
2020-12-15,Groupe prioritaire,TOT,Total,,,,,1166,1457,,
2020-12-16,Région,RSS00,Inconnue,,,,,76,195,0.063923817,0
2020-12-16,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,1,0.000508412,0
2020-12-16,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,4,0.00145795,0
2020-12-16,Région,RSS03,03 - Capitale-Nationale,,,,,482,1224,0.170308921,0
2020-12-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,8,0.00154923,0
2020-12-16,Région,RSS05,05 - Estrie,,,,,1,1,0.000203975,0
2020-12-16,Région,RSS06,06 - Montréal,,,,,282,746,0.0407723,0
2020-12-16,Région,RSS07,07 - Outaouais,,,,,0,0,0,0
2020-12-16,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,1,0.000686083,0
2020-12-16,Région,RSS09,09 - Côte-Nord,,,,,1,2,0.00223716,0
2020-12-16,Région,RSS10,10 - Nord-du-Québec,,,,,0,0,0,0
2020-12-16,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,0,0,0
2020-12-16,Région,RSS12,12 - Chaudière-Appalaches,,,,,40,90,0.0211186,0
2020-12-16,Région,RSS13,13 - Laval,,,,,16,41,0.0096808,0
2020-12-16,Région,RSS14,14 - Lanaudière,,,,,3,4,0.000768877,0
2020-12-16,Région,RSS15,15 - Laurentides,,,,,5,13,0.00209617,0
2020-12-16,Région,RSS16,16 - Montérégie,,,,,38,76,0.00543083,0
2020-12-16,Région,RSS17,17 - Nunavik,,,,,0,0,0,0
2020-12-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,0,0,0
2020-12-16,Région,RSS98,Hors Québec,,,,,0,0,,
2020-12-16,Région,RSS99,Ensemble du Québec,,,,,949,2406,0.0283496,0
2020-12-16,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,1,0,0
2020-12-16,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,852,1763,0.0371956,0
2020-12-16,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,87,227,0.020697,0
2020-12-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,9,87,0.0119078,0
2020-12-16,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1,328,0.077063681,0
2020-12-16,Groupe d'âge 1,TOT,Total,,,,,949,2406,0.0283496,0
2020-12-16,Sexe,FEM,Féminin,,,,,672,1686,,
2020-12-16,Sexe,INC,Inconnu,,,,,3,3,,
2020-12-16,Sexe,MASC,Masculin,,,,,274,717,,
2020-12-16,Sexe,TOT,Total,,,,,949,2406,,
2020-12-16,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2,4,,
2020-12-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,461,,
2020-12-16,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,0,0,,
2020-12-16,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,3,,
2020-12-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,946,1938,,
2020-12-16,Groupe prioritaire,TOT,Total,,,,,949,2406,,
2020-12-17,Région,RSS00,Inconnue,,,,,76,271,0.090184412,0
2020-12-17,Région,RSS01,01 - Bas-Saint-Laurent,,,,,2,3,0.00152524,0
2020-12-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,5,0.00182244,0
2020-12-17,Région,RSS03,03 - Capitale-Nationale,,,,,442,1666,0.231809365,0
2020-12-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,6,14,0.00271116,0
2020-12-17,Région,RSS05,05 - Estrie,,,,,1,2,0.000407949,0
2020-12-17,Région,RSS06,06 - Montréal,,,,,267,1013,0.0553651,0
2020-12-17,Région,RSS07,07 - Outaouais,,,,,2,2,0.000529369,0
2020-12-17,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,1,0.000686083,0
