Date,Cumul des personnes avec des analyses négatives,Cumul de cas confirmés,Nouveaux cas,Nombre cumulatif de décès,Nouveaux décès,Hospitalisations,Soins intensifs,Personnes testées,Cas actifs,Tests (Volumétrie),Hospitalisations (nouvelle méthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montréal et Laval,Régions à proximité,Autres régions,,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile Décès,Inc Hors-SI,Inc SI,Moy. mobile (cas),Analyses nég (Nouv.),Cas labo (Nouv.),Cas labo (ancien)
08/03/2020,376,4,0,,0,0,,380,4,353,,,0,0,0.1323698573,0,0,0.1936429911,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1594640731,0.1357255412,0.1536061569,,1,0,1,12,1,,,,,,,,2.4,356,2,12
09/03/2020,465,5,1,,0,0,,470,5,68,,,0,0,0.1323698573,0,0,0.2420537388,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1993300914,0.1357255412,0.1536061569,,1,0,1,13,1,,,,,,,,3.1,418,4,13
10/03/2020,570,8,3,,0,0,,578,8,145,,,0,0,0.1323698573,0,0,0.3388752344,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.279062128,0.1357255412,0.1536061569,,1,1,2,14,2,,,,,,,,3.4,542,6,14
11/03/2020,798,13,5,,0,0,,811,13,225,,,0,0,0.1323698573,0.191445818,0.2027727141,0.4841074777,0,0,0,0,1.111135803,0.2323911422,0,0,0.4784933202,0.5583663875,0,0,,,,,,,0.3986601829,0.2714510825,0.2633248404,,10,0,10,24,2,,,,,,,,6.1,745,13,24
12/03/2020,1079,17,4,,0,0,,1096,17,377,,,0,0,0.1323698573,0.191445818,0.4055454282,0.629339721,0,0,0,0,1.111135803,0.2323911422,0,0,0.6379910936,0.6281621859,0,0,,,,,,,0.5182582377,0.3393138531,0.3072123138,,6,0,6,30,2,,,,,,,,7.9,1069,18,30
13/03/2020,1399,24,7,,0,0,,1423,24,287,,,0,0,0.1323698573,0.191445818,0.4055454282,0.7261612165,0,0,0,0,1.111135803,0.2323911422,0,0.1922736747,0.6379910936,0.6979579843,0,0,,,,,,,0.5979902743,0.4750393943,0.3072123138,,4,0,4,34,2,,,,,,,,10.1,1325,23,34
14/03/2020,2270,39,15,,0,0,,2309,13,695,,,0,0,0.3971095718,0.7657832718,0.6083181423,0.9198042076,0,0,0,7.375719133,1.111135803,0.2323911422,0,0.1922736747,1.116484414,1.046936976,0,0,,,,,,,0.7574543474,0.6786277062,0.5705371541,,19,0,19,53,2,,,,,,,,16.1,1974,36,53
15/03/2020,3079,50,11,0,0,2,0,3129,21,811,,,0.5074236074,0,0.7942191436,0.7657832718,0.6083181423,1.210268694,0,0,0,7.375719133,1.111135803,0.6971734265,0,0.3845473493,1.116484414,1.046936976,0,0,,,,,,,0.9966504571,0.7464904768,0.7021995743,,13,0,13,66,2,0,0,0,0,,,,20.6,2729,44,66
16/03/2020,4778,74,24,0,0,5,0,4852,40,1157,,,0.5074236074,0,0.7942191436,0.9572290898,1.01386357,1.403911685,0,0,0,7.375719133,1.111135803,0.9295645687,0,0.576821024,1.435479961,1.465711767,0,0,,,,,,,1.15611453,1.221529871,0.8338619945,,17,0,17,83,2,0,0,0,0,,,,30.3,3847,73,83
17/03/2020,5213,94,20,0,0,2,4,5307,58,1459,,,0.5074236074,0,1.191328715,0.9572290898,4.663772424,1.74278692,0.4987133196,0,0,7.375719133,1.111135803,2.323911422,0,1.345915723,1.754475508,1.605303364,0,0,,0,1,0,0,,1.435176658,1.696569265,1.492174095,,44,0,44,127,2,0,1,0,0,.,,,48.3,5355,107,127
18/03/2020,6331,121,27,1,1,3,4,6452,82,2246,,,1.522270822,0,1.853178002,0.9572290898,6.083181423,2.033251406,0.9974266393,0.6774333406,0,7.375719133,1.111135803,2.323911422,1.129318231,3.268652469,2.073471054,1.675099162,0,0,,1,1,1,0,,1.873702859,2.510922513,1.887161356,,40,1,41,167,3,1,0,1,0,.,,,72,6956,135,167
19/03/2020,7666,139,18,1,0,4,6,7805,97,3597,,,1.522270822,0.3601890272,2.250287574,1.148674908,10.34140842,3.727627578,0.9974266393,0.6774333406,0,7.375719133,1.111135803,2.323911422,2.258636461,3.845473493,2.073471054,2.024078155,0,0,,1,1,1,0,,3.468343591,2.850236366,2.52352972,,73,1,74,240,4,0,0,0,0,.,,,104.4,9976,198,240
20/03/2020,9242,181,42,4,3,9,10,9423,135,3990,,,1.522270822,0.7203780544,3.044506717,1.531566544,13.18022642,6.099754219,1.994853279,0.6774333406,0,7.375719133,2.222271606,3.950649417,3.613818338,5.76821024,4.625435429,3.001219333,0,0,,1,2,1,0,,5.660974597,5.021845026,3.467110398,,122,8,130,362,12,0,1,0,0,1.1,,,151.4,13500,309,362
21/03/2020,9786,219,38,4,0,11,13,10005,170,3995,,,1.522270822,0.7203780544,5.162424433,2.297349816,15.00518084,10.55354301,2.742923258,0.6774333406,1.110703853,7.375719133,3.333407409,4.647822844,5.646591153,7.690946986,5.582422069,5.164889084,0,0,,1,3,1,0,,9.687442443,7.057728144,4.65207218,,183,2,185,545,14,0,1,0,0,1.3,,,183.4,17466,474,545
22/03/2020,11211,628,409,4,0,25,20,11839,572,4434,,,2.02969443,1.440756109,8.471670865,3.828916359,23.11608941,14.81368882,3.241636578,1.354866681,1.110703853,7.375719133,3.333407409,6.274560839,8.808682199,10.57505211,7.974888671,6.70039665,0,0,,1,3,1,0,,13.75377631,9.568650657,6.868389586,,239,1,240,784,15,0,0,0,0,2.1,,,230.3,21095,696,784
23/03/2020,12202,1013,385,4,0,36,31,13215,949,3952,,,2.02969443,2.161134163,12.17802687,6.892049447,32.03808883,21.30072902,3.740349897,2.032300022,1.110703853,7.375719133,10.00022223,8.598472261,15.58459158,14.61279927,9.250870858,9.771411781,0,0,,2,3,3,0,,20.29180331,12.55461256,9.896625251,,339,7,346,1123,22,1,0,2,0,3.4,,,272.4,25453,1003,1123
24/03/2020,26634,1339,326,6,2,43,35,27973,1257,4024,,,3.044541644,3.601890272,14.42831444,8.040724354,35.28245225,28.32028744,3.989706557,2.032300022,2.221407706,7.375719133,10.00022223,10.4576014,21.23118273,16.7278097,10.52685305,11.44651094,0,0,,3,3,4,0,,27.06902642,14.52263291,11.41074308,,258,10,268,1381,32,1,0,1,0,3.7,,,318.6,29021,1277,1381
25/03/2020,31854,1629,290,8,2,63,43,33483,1513,5394,,,3.044541644,5.042646381,15.88438287,10.52951999,42.98781539,37.42150802,4.737776537,5.419466724,7.774926971,7.375719133,10.00022223,12.78151282,28.23295576,21.34237789,12.28132855,13.2612017,0,0,,7,6,4,1,,35.79968442,17.64432036,13.6928917,,362,7,369,1743,39,4,3,0,1,5.4,,,352,33912,1548,1743
26/03/2020,32335,2021,392,18,10,91,50,34356,1867,5299,,,3.551965252,7.203780544,17.3404513,12.63542399,50.08486038,46.18385337,4.987133196,11.51636679,11.10703853,7.375719133,10.00022223,16.73216224,34.10541056,24.03420933,15.31178625,15.63425885,0,5.439216753,,9,8,9,1,,44.05195021,20.5624195,16.30419637,,364,5,369,2107,44,2,2,5,0,6.9,,,399.3,39419,1933,2107
27/03/2020,43589,2498,477,22,4,107,57,46087,2295,6119,,,4.059388859,7.203780544,19.98784845,16.08144871,55.96526909,57.94766508,7.231343135,16.93583351,14.43915009,7.375719133,12.22249383,19.05607366,42.01063818,27.87968283,19.45872836,17.5885412,7.012622721,5.439216753,,11,9,9,1,,55.13470329,24.22700911,18.95938851,,450,3,453,2557,47,2,1,0,0,8.3,,,432.7,45052,2428,2557
28/03/2020,49364,2840,342,22,0,120,72,52204,2578,5773,,,4.059388859,7.203780544,22.50287574,19.1445818,64.48172308,67.67822538,7.730056454,18.96813354,19.99266935,7.375719133,12.22249383,20.21802937,51.04518402,33.45561939,21.05370609,20.86894373,7.012622721,5.439216753,,20,11,11,1,,64.7424137,27.89159872,21.68041186,,411,8,419,2968,55,9,2,2,0,10.3,,,499,50357,2863,2968
29/03/2020,56285,3430,590,25,3,157,78,59715,3119,6856,,,5.581659681,9.364914707,26.07686188,27.95108942,71.37599536,80.36184129,11.22104969,21.00043356,26.65689247,7.375719133,18.88930865,21.61237622,60.98318445,41.33884005,27.5931148,23.03261348,14.02524544,5.439216753,,26,12,14,1,,76.94141529,33.79565977,25.58639699,,556,15,571,3524,70,6,1,3,0,11.4,,,546.6,56829,3454,3524
30/03/2020,63378,4162,732,31,6,204,82,67540,3768,7511,,,7.611354111,11.16585984,29.51847817,35.99181378,75.02590421,93.2391002,15.95882623,24.38760026,33.32111559,14.75143827,23.33385186,26.26019907,70.92118488,49.02978704,32.85654132,26.17342441,14.02524544,16.31765026,,34,13,18,1,,89.29988096,39.69972081,29.60210081,,536,44,580,4060,114,8,1,4,0,13.4,,,619.6,63841,4082,4060
31/03/2020,65205,4611,449,33,2,225,82,69711,4114,7569,,,9.133624933,16.56869525,33.35720403,42.50097159,81.71740378,109.214647,17.95367951,27.77476696,38.87463486,14.75143827,24.44498767,29.97845734,91.24891303,59.22029179,38.91745671,31.1987219,14.02524544,16.31765026,,46,13,20,3,,106.0436086,47.23248835,34.01279188,,682,50,732,4742,164,12,0,2,2,18,,,665.9,69847,4858,4742
01/04/2020,69146,5518,907,36,3,269,96,74542,4885,6493,,,9.64104854,18.36964039,38.51962846,56.66796212,90.03108506,123.979925,20.44724611,32.51680035,45.53885797,14.75143827,44.44543212,30.67563077,104.5748682,63.83485999,43.86188769,36.71258998,14.02524544,16.31765026,,59,15,21,3,,120.5548393,52.59364723,39.69621969,,646,56,702,5388,220,13,2,1,0,22.7,,,721.4,74905,5499,5388
02/04/2020,77618,6101,583,61,25,334,107,83570,5304,7182,,,13.7004374,21.61134163,41.03465575,67.58037374,96.11426648,143.8283316,21.6940294,41.32343377,55.53519265,14.75143827,48.88997533,31.14041305,128.290551,73.25627004,52.793763,43.62237402,42.07573633,16.31765026,,75,18,24,4,,141.0858387,62.70520005,44.41412308,,806,74,880,6194,294,16,3,3,1,27.9,,,731.1,80392,6230,6194
03/04/2020,83454,6997,896,75,14,348,130,90227,5977,7743,,,13.7004374,24.49285385,44.34390218,78.68423118,103.6168569,160.8205041,23.19016936,53.5172339,58.86730421,14.75143827,51.11224694,33.23193333,141.1647788,82.6776801,59.9711628,51.23011605,42.07573633,16.31765026,,97,25,29,5,,157.3511742,73.02034119,49.17591394,,694,83,777,6888,377,22,7,5,1,33.3,,,774.1,86455,6921,6888
04/04/2020,88308,7944,947,94,19,371,154,95955,6613,4990,,,14.71528461,31.69663439,46.06471033,90.5538719,111.32222,177.2801583,30.4215125,56.22696727,68.86363889,14.75143827,64.44587658,35.55584475,152.6838248,91.13772179,66.67006929,60.23377405,56.10098177,21.75686701,,127,35,33,7,,172.9387873,81.63891306,55.53959758,,696,112,808,7584,489,30,10,4,2,38.7,,,782.9,90397,7614,7584
05/04/2020,91965,8580,636,121,27,369,164,100113,6902,3978,,,14.71528461,37.0994698,47.52077876,97.44592134,113.9582653,189.9153635,32.9150791,65.71103403,79.97067742,14.75143827,71.11269139,36.48540932,182.2719624,97.8673004,69.38153143,65.53825473,56.10098177,21.75686701,,159,43,37,9,,188.5662665,87.95015072,58.91893303,,553,86,639,8137,575,32,8,4,2,45.6,,,781.4,93171,8125,8137
06/04/2020,95681,9340,760,150,29,419,164,104526,7277,4805,,,15.73013183,39.98098202,50.43291562,109.1241162,117.4054015,212.0390752,34.1618624,71.8079341,83.30278898,14.75143827,77.77950621,41.59801445,201.4703723,113.6337417,72.89048245,70.98232701,63.11360449,27.19608376,,199,48,41,11,,210.1736484,96.50085982,63.59294895,,792,89,881,8929,664,40,5,4,2,51.9,79,20,763,96723,8772,8929
07/04/2020,99780,10031,691,175,25,451,181,109270,7565,5394,,,16.74497904,44.30325035,52.94794291,114.4845991,122.8802647,232.42,34.66057571,74.51766746,87.74560439,14.75143827,87.77972844,46.01344615,216.8291003,125.3624359,78.15390897,76.77537828,63.11360449,27.19608376,,243,54,44,12,,229.6681313,104.6443923,67.60865277,,716,77,793,9645,741,44,6,3,1,56.3,98,19,743.3,100621,9613,9645
08/04/2020,103074,10912,881,216,41,483,196,113365,7851,4968,,,16.74497904,45.38381743,54.80112091,121.3766486,126.935719,250.6708519,36.15671567,84.67916757,93.29912365,14.75143827,91.11313585,47.64018415,230.8326463,136.514309,84.05532659,80.1953724,63.11360449,27.19608376,,292,61,52,12,,247.1693134,112.1771598,70.72466338,,604,88,692,10249,829,49,7,8,0,59.4,89,25,723,104167,10195,10249
09/04/2020,107266,11677,765,241,25,547,186,118217,8131,5508,,,17.25240265,50.78665284,56.65429891,126.5456857,131.5994914,267.7114352,37.90221229,87.38890093,102.1847545,36.87859566,96.66881486,51.12605128,252.9672837,145.1666244,89.47825088,87.10515644,70.12622721,27.19608376,,339,67,61,17,,265.1090216,120.6600062,74.58676104,,649,102,751,10898,931,47,6,9,5,65.9,92,26,745.3,107946,11018,10898
10/04/2020,111651,12292,615,289,48,612,146,123115,8126,5267,,,17.25240265,52.22740894,58.11036734,136.1179766,138.8993092,282.5735347,40.14642223,88.74376761,104.4061622,36.87859566,102.2244939,53.91474499,266.5191024,153.4343924,92.34921081,92.68882032,70.12622721,27.19608376,,388,77,66,19,,279.7398503,127.4462832,78.36108375,,553,86,639,11451,1017,49,10,5,2,71.6,88,22,757.6,111563,11613,11451
11/04/2020,114811,12846,554,328,39,634,156,126771,8094,6923,,,17.25240265,54.74873213,59.56643577,143.7758093,141.5353544,294.9666861,42.63998883,90.77606763,106.6275699,36.87859566,106.6690371,57.63300326,290.4606489,165.7399076,98.56962397,99.24962537,77.13884993,27.19608376,,440,86,68,24,,294.1713489,138.3043265,81.52098183,,587,79,666,12038,1096,52,9,2,5,77,81,16,781.9,115090,12273,12038
12/04/2020,118979,13557,711,360,32,664,166,131570,8260,6230,,,17.25240265,58.35062241,66.18492863,150.4764129,145.1852633,310.9906437,43.88677213,91.45350098,106.6275699,51.63003393,108.8913087,63.21039067,310.7883771,176.5072333,103.9925483,108.8116498,77.13884993,27.19608376,,510,98,74,27,,310.9549426,150.587488,85.75612302,,712,83,795,12750,1179,70,12,6,3,82.6,87,11,841.3,119065,13096,12750
13/04/2020,124295,14248,691,435,75,730,161,137451,8208,7016,,,17.25240265,61.23213462,68.03810663,159.2829205,145.7935814,337.2292689,44.38548545,91.45350098,107.7382737,51.63003393,110.0024445,65.76669324,338.5696055,190.7354853,111.8079392,115.2328632,84.15147265,27.19608376,,571,113,85,31,,337.4658448,161.241943,88.93796484,,868,99,967,13618,1278,61,15,11,4,86.3,76,18,872.4,123660,13949,13618
14/04/2020,129498,14860,612,487,52,737,190,143174,7982,7174,,,17.25240265,66.63497003,70.55313392,164.069066,151.8767629,359.9339096,46.62969539,92.13093432,111.0703853,51.63003393,114.4469877,66.92864895,364.9956521,211.1164948,115.3168902,124.8646834,84.15147265,27.19608376,,634,128,95,35,,360.8273315,174.6787716,92.86589371,,832,131,963,14450,1409,63,15,10,4,89,116,13,927.7,127753,15012,14450
15/04/2020,134011,15857,997,609,122,788,187,148571,8124,6562,,,17.25240265,72.75818349,73.86238035,169.0466573,154.1072627,389.9001625,47.12840871,92.80836766,116.6239046,51.63003393,114.4469877,67.39343123,398.4234718,226.4983887,121.8562989,133.9381372,91.16409537,27.19608376,,706,145,107,37,,391.4045675,187.5048352,96.20134168,,871,237,1108,15321,1646,72,17,12,2,93.1,117,19,927.7,131832,15871,15321
16/04/2020,138322,16798,941,688,79,822,196,153722,8303,6707,,,17.25240265,75.27950669,76.11266793,174.0242485,156.3377626,413.9603042,49.6219753,94.84066768,118.8453123,51.63003393,118.8915309,70.41451608,423.2684728,245.3412089,125.8437432,144.1283238,91.16409537,27.19608376,,780,158,112,38,,415.6032406,201.8917426,99.49290219,,850,119,969,16171,1765,74,13,5,1,98.4,98,20,931.9,135986,16737,16171
17/04/2020,142715,17521,723,805,117,879,193,158770,8229,6363,,,17.25240265,78.88139696,78.09821579,180.916298,158.7710351,441.6028411,50.8687586,95.51810102,121.06672,51.63003393,132.2251606,73.43560093,454.6635196,256.3008083,131.1071697,152.4340238,91.16409537,27.19608376,,838,169,123,43,,443.9081136,211.5961188,103.2672249,,858,168,1026,17029,1933,58,11,11,5,100.1,116,7,923.9,139851,17591,17029
18/04/2020,146771,18357,836,877,72,917,183,163548,8416,5898,,,17.25240265,82.48328723,80.48087322,183.4050936,159.1765806,457.5783879,51.61682858,96.19553436,121.06672,51.63003393,141.114247,76.22429463,474.5395205,267.0681341,136.0516007,158.9948288,91.16409537,27.19608376,,913,183,129,45,,460.5721093,220.9611811,105.6810359,,552,114,666,17581,2047,75,14,6,2,103.7,93,24,901.7,143536,18277,17581
19/04/2020,150290,19319,962,939,62,970,198,167801,8782,5379,,,17.25240265,86.0851775,81.80457179,188.7655765,160.3932168,478.2981879,52.61425522,97.55040104,122.1774238,51.63003393,152.225605,77.1538592,492.6086122,278.0277336,139.7200495,170.1621566,98.17671809,27.19608376,,1014,200,136,48,,480.8240465,233.3122054,108.6214967,,728,96,824,18309,2143,101,17,7,3,105.7,88,18,870.6,146639,18948,18309
20/04/2020,153283,20126,807,1041,102,1022,201,171520,8843,6336,,,17.25240265,88.60650069,83.92248951,195.8490718,161.2043077,501.7289899,53.3623252,98.22783438,123.2881277,51.63003393,153.3367408,79.01298834,517.2277496,292.4482592,145.9404627,178.9564272,98.17671809,27.19608376,,1101,210,139,51,,504.4645954,245.7989552,111.5619574,,753,158,911,19062,2301,87,10,3,3,109.1,96,18,861.7,149768,19658,19062
21/04/2020,157087,20965,839,1134,93,1077,199,176048,9034,5963,,,17.25240265,90.0472568,85.64329765,199.6779881,162.0153986,523.9979338,54.85846516,98.22783438,124.3988315,51.63003393,163.336963,80.17494405,537.3296141,305.9074164,152.7988669,184.8192742,98.17671809,27.19608376,,1195,225,143,55,,526.3510394,256.0462335,113.9318809,,692,116,808,19754,2417,94,15,4,4,113,141,20,837.9,153230,20346,19754
22/04/2020,161148,21838,873,1243,109,1203,207,180833,9187,8598,,,17.25240265,92.92876902,88.2906948,205.8042543,163.4348076,549.8492731,56.35460512,98.90526772,124.3988315,51.63003393,164.4480988,81.10450862,555.6245694,318.4052052,156.945809,192.0780373,98.17671809,27.19608376,,1279,240,158,58,,550.8686407,265.5470214,116.8723417,,747,143,890,20501,2560,84,15,15,3,116.3,108,21,851.3,157538,21143,20501
23/04/2020,165302,22616,778,1340,97,1233,227,185632,9315,6600,,,17.25240265,94.0093361,91.46757137,211.7390747,163.6375803,575.3133265,58.59881506,100.2601344,125.5095354,51.63003393,168.8926421,82.49885547,575.5005703,334.1716466,166.1966799,197.1033348,98.17671809,27.19608376,,1366,255,166,65,,575.3463759,277.4230063,119.4617026,,754,153,907,21255,2713,87,15,8,7,114.3,88,20,821.6,161745,21893,21255
24/04/2020,170211,23267,651,1446,106,1297,208,190765,9269,7630,,,17.25240265,95.08990318,93.05600966,215.3765452,164.6514438,599.2766466,59.34688504,100.2601344,125.5095354,51.63003393,173.3371853,83.42842004,592.8920711,352.0530983,172.5765908,204.292302,98.17671809,27.19608376,,1450,269,177,68,,598.1497384,290.0454816,121.6560763,,727,132,859,21982,2845,84,14,11,3,116.4,103,17,821.7,165991,22692,21982
25/04/2020,174405,24107,840,1515,69,1312,204,195577,9474,6339,,,17.25240265,96.53065929,99.27739295,220.5455823,166.0708528,614.3323892,61.34173832,100.2601344,125.5095354,51.63003393,181.1151359,85.05515804,627.2233453,366.4736239,176.2450396,210.3645365,112.2019635,43.51373402,,1537,290,188,69,,616.6077048,299.3426812,125.1670741,,665,95,760,22647,2940,87,21,11,1,118.9,70,19,837.7,170033,23369,22647
26/04/2020,178388,24982,875,1599,84,1328,210,200172,9780,7013,,,17.75982626,97.25103734,102.5866394,224.5659445,166.4763983,628.0326308,63.58594825,100.2601344,125.5095354,51.63003393,183.3374075,85.51994032,645.9700279,376.6641287,181.6679639,217.1347289,112.2019635,48.95295078,,1623,305,199,71,,631.1986675,309.0470574,127.4931102,,526,90,616,23173,3030,86,15,11,2,124.1,101,15,839.4,173647,23982,23173
27/04/2020,182048,25757,775,1682,83,1402,217,204472,9831,6413,,,17.75982626,97.61122637,105.4987762,230.8836565,167.2874891,650.3983962,65.33144487,100.2601344,125.5095354,51.63003393,183.3374075,87.37906946,669.0081198,397.6219592,190.759337,224.5330836,112.2019635,48.95295078,,1707,324,204,81,,653.6831018,322.8910626,130.6310646,,786,126,912,23959,3156,84,19,5,10,124.9,99,17,853.7,176943,24672,23959
28/04/2020,185863,26594,837,1761,79,1423,222,208979,9925,7118,,,17.75982626,98.33160443,108.9403925,236.4355852,168.3013527,673.2482692,65.83015819,100.2601344,125.5095354,51.63003393,184.4485433,88.77341631,696.5634846,413.1961268,198.7342257,233.1877626,112.2019635,48.95295078,,1804,343,216,87,,677.3635167,336.0564401,133.5276378,,792,128,920,24751,3284,97,19,12,6,127.4,105,17,882.4,180851,25479,24751
29/04/2020,190101,27538,944,1859,98,1464,213,214047,9978,8801,,,17.75982626,100.4927386,112.5143787,242.3704055,169.9235344,698.4702688,68.57308145,100.2601344,125.5095354,51.63003393,185.5596791,89.2381986,717.1170764,423.7711789,205.2736344,240.7257088,112.2019635,48.95295078,,1902,372,235,95,,701.7615199,346.5751696,136.4900423,,779,123,902,25530,3407,98,29,19,8,127.1,99,15,902.7,185291,26353,25530
30/04/2020,194468,28648,1110,2022,163,1491,218,219367,10216,8613,,,17.75982626,101.2131166,116.3531045,247.5394426,170.937398,727.1294315,70.81729139,100.2601344,125.5095354,51.63003393,186.6708149,91.09732773,737.8965319,438.3839782,212.610532,249.1012046,112.2019635,48.95295078,,1982,392,248,104,,729.0298764,359.2655077,139.4743905,,892,115,1007,26422,3522,80,20,13,9,125,108,12,928,189678,27164,26422
01/05/2020,199037,29656,1008,2136,114,1509,222,224831,10359,9672,,,17.75982626,103.3742508,119.7947208,251.1769132,172.7623524,756.9504521,72.06407469,100.2601344,125.5095354,51.63003393,186.6708149,91.56211002,758.22426,456.842251,221.8614028,258.3840458,112.2019635,48.95295078,,2072,418,256,110,,757.1752853,373.9917289,142.4806824,,941,119,1060,27363,3641,90,26,8,6,124.3,106,18,921.7,194424,28015,27363
02/05/2020,202940,31865,2209,2205,69,1532,216,230864,11850,7809,,,17.75982626,104.0946289,122.5744878,256.3459503,173.5734433,782.3176839,74.05892797,100.2601344,125.5095354,59.00575306,186.6708149,92.25928345,770.6467606,467.6095768,229.3577982,269.062803,112.2019635,54.39216753,,2151,441,262,120,,780.2577099,385.5283999,145.8380741,,810,92,902,28173,3733,79,23,6,10,119,75,15,918.1,198504,28790,28173
03/05/2020,206551,32623,758,2280,75,1548,217,235136,11965,7955,,,17.75982626,106.6159521,126.0161041,262.4722164,174.3845341,799.0678026,74.80699795,100.2601344,125.5095354,59.00575306,186.6708149,93.6536303,793.0072615,483.5682918,238.7681668,277.9966652,112.2019635,54.39216753,,2214,460,271,128,,797.998088,399.2366796,149.0418597,,712,81,793,28885,3814,63,19,9,8,110.9,93,20,937.9,202251,29528,28885
04/05/2020,209946,33417,794,2398,118,1599,218,239241,11950,6937,,,17.75982626,107.3363301,128.2663917,268.5984826,175.6011704,819.3034952,76.80185122,100.9375677,125.5095354,59.00575306,187.7819507,94.81558601,814.6901715,497.7965437,249.7735132,287.6982811,112.2019635,54.39216753,,2292,481,283,130,,818.4892214,413.2164103,152.2895327,,756,112,868,29641,3926,78,21,12,2,106.9,87,17,915.7,205184,30097,29641
05/05/2020,220604,34327,910,2510,112,1621,213,250654,12099,9117,,,17.75982626,107.6965191,131.4432683,273.5760739,177.2233521,842.1049574,77.5499212,101.6150011,125.5095354,59.00575306,187.7819507,95.04797715,834.3403088,513.3707113,260.459864,296.4227559,112.2019635,54.39216753,,2353,504,291,135,,840.7344596,426.7211017,155.3177683,,766,129,895,30407,4055,61,23,8,5,100.7,89,18,876,209253,30948,30407
06/05/2020,228905,35238,911,2631,121,1605,222,259794,12163,9452,,,17.75982626,107.6965191,134.8848846,282.7654731,178.034443,869.7474944,79.04606116,103.6473011,125.5095354,59.00575306,187.7819507,96.442324,868.4457193,523.9457634,270.5082237,303.8909064,112.2019635,54.39216753,,2414,525,297,144,,869.5177248,436.7647917,159.0482036,,912,128,1040,31319,4183,61,21,6,9,98.1,88,11,855.6,214045,31811,31319
